spot_id,CD4 Naive,CD4 TCM,CD4 TEM
spot_0000,0.17638573252113085,0.5354770250501699,0.28813724242869926
spot_0001,0.38876083663852434,0.44645689910279057,0.1647822642586851
spot_0002,0.1420931100909263,0.6298228662163119,0.22808402369276182
spot_0003,0.33125334625350433,0.3753443129026751,0.29340234084382055
spot_0004,0.31313232831209026,0.42491614231590336,0.2619515293720064
spot_0005,0.004868383681477748,0.7117522191516525,0.2833793971668697
spot_0006,0.3704732556892535,0.3452768722461377,0.28424987206460883
spot_0007,0.013387320456329925,0.5123152749293415,0.47429740461432857
spot_0008,0.2796626199686324,0.5542594218073962,0.16607795822397145
spot_0009,0.27372914323363456,0.3641748770898559,0.3620959796765095
spot_0010,0.5679407374231115,0.29668571702035956,0.1353735455565289
spot_0011,0.32396012472432983,0.5399577163652984,0.13608215891037176
spot_0012,0.5786822312250193,0.20745610307115464,0.21386166570382606
spot_0013,0.4962670890849219,0.3170175255159363,0.1867153853991418
spot_0014,0.21359559870867048,0.5851811235498828,0.20122327774144663
spot_0015,0.15522768054936223,0.5139597712708582,0.33081254817977956
spot_0016,0.5366130141087347,0.37992782974022254,0.08345915615104277
spot_0017,0.22992133678649457,0.622797807258848,0.14728085595465734
spot_0018,0.5177039540203797,0.32074189645001505,0.16155414952960528
spot_0019,0.1461805647875097,0.5859745579011314,0.26784487731135886
spot_0020,0.2912016702276408,0.5219960928238426,0.18680223694851653
spot_0021,0.19426718169478893,0.45312446647731525,0.3526083518278958
spot_0022,0.6915812760489182,0.1908273746810028,0.11759134927007903
spot_0023,0.246098847157213,0.3048439003008798,0.44905725254190715
spot_0024,0.10617073471987262,0.5616504403471404,0.33217882493298695
spot_0025,0.3990755923668019,0.39515064871640926,0.20577375891678878
spot_0026,0.31067888034027946,0.4485619923798153,0.2407591272799052
spot_0027,0.039575224388607694,0.39103779764257873,0.5693869779688135
spot_0028,0.5033771372752672,0.2974648510854181,0.19915801163931462
spot_0029,0.4935613185600594,0.39950382889762576,0.10693485254231481
spot_0030,0.22555188704343127,0.5229047876722934,0.25154332528427525
spot_0031,0.2776722011543402,0.43856153026477107,0.2837662685808887
spot_0032,0.5030327878009159,0.3495757412940008,0.14739147090508325
spot_0033,0.23110327922105955,0.43974015887575324,0.3291565619031872
spot_0034,0.1608434940308259,0.45259303598675943,0.38656346998241464
spot_0035,0.10399314743013978,0.5542371688547384,0.3417696837151218
spot_0036,0.17711036304943945,0.5053705052123303,0.3175191317382302
spot_0037,0.3264398396911748,0.48762057978642503,0.18593958052240017
spot_0038,0.5138028818720387,0.3480090126668986,0.1381881054610627
spot_0039,0.21537406040552984,0.47261931252515305,0.31200662706931714
spot_0040,0.19624890932967642,0.511480845530586,0.29227024513973754
spot_0041,0.590459703337963,0.32120894082311474,0.08833135583892217
spot_0042,0.403470619265649,0.4307868842819296,0.1657424964524214
spot_0043,0.2558797959526791,0.5143884751605164,0.22973172888680438
spot_0044,0.5614693809919775,0.3360294169106458,0.10250120209737672
spot_0045,0.3180444057263304,0.5424436419048133,0.1395119523688563
spot_0046,0.4574200538776437,0.4918991355642369,0.05068081055811941
spot_0047,0.34926293172984124,0.5127444260216555,0.13799264224850324
spot_0048,0.3385843327754806,0.40745057625445674,0.2539650909700626
spot_0049,0.37994002069298444,0.5094081208906923,0.11065185841632327
spot_0050,0.11206549552203383,0.6303605246147485,0.2575739798632177
spot_0051,0.23349390640016093,0.4566798101480678,0.30982628345177127
spot_0052,0.40738665966739096,0.371093489662408,0.22151985067020102
spot_0053,0.2299884525112849,0.5473548597907386,0.22265668769797653
spot_0054,0.05014128032683998,0.5991941347509017,0.3506645849222584
spot_0055,0.7435958889054394,0.24999871175725694,0.006405399337303652
spot_0056,0.28154975978621755,0.42938817427127723,0.2890620659425052
spot_0057,0.3100117605909873,0.4178359312789206,0.2721523081300921
spot_0058,0.08893661916729606,0.49980248124783977,0.41126089958486417
spot_0059,0.2744230685865863,0.5198080351984401,0.20576889621497355
spot_0060,0.5060462109117096,0.3039746468757039,0.18997914221258638
spot_0061,0.36768288580617714,0.3368956509662927,0.29542146322753016
spot_0062,0.48103526798624585,0.3364112995628661,0.1825534324508881
spot_0063,0.42861845030342144,0.4255794992612233,0.1458020504353553
spot_0064,0.36004267205837376,0.4605060587575883,0.17945126918403792
spot_0065,0.3140173865262682,0.38032497828742023,0.30565763518631156
spot_0066,0.4734342819998682,0.3621593657931641,0.16440635220696773
spot_0067,0.2681931760258361,0.6046447497545555,0.12716207421960837
spot_0068,0.11310166273530302,0.5453911281321226,0.3415072091325743
spot_0069,0.1669621914519808,0.41195122821849145,0.4210865803295278
spot_0070,0.23013082600505452,0.523132635224844,0.24673653877010146
spot_0071,0.12820617859883152,0.4518995087143588,0.4198943126868097
spot_0072,0.3095424237177947,0.4052461980858034,0.28521137819640185
spot_0073,0.492317918051649,0.4064289252630516,0.1012531566852994
spot_0074,0.14219368650580846,0.5396870730883033,0.31811924040588824
spot_0075,0.19037542218830186,0.4872545695454996,0.32237000826619855
spot_0076,0.33299858979596886,0.35720971788479766,0.3097916923192335
spot_0077,0.42324229606801034,0.3446173885532533,0.2321403153787364
spot_0078,0.448047622687268,0.34391604001541354,0.20803633729731846
spot_0079,0.5855961319974466,0.2056105893430938,0.2087932786594595
spot_0080,0.14283336086637027,0.7147773878092307,0.14238925132439906
spot_0081,0.21518496274584548,0.6368021698834502,0.14801286737070438
spot_0082,0.34479401958098066,0.45682589912258736,0.19838008129643198
spot_0083,0.28872630058792254,0.34647880632944944,0.364794893082628
spot_0084,0.3881466390588577,0.39647529986138885,0.21537806107975338
spot_0085,0.01490969705285319,0.5921293102799429,0.3929609926672039
spot_0086,0.5097351353626246,0.3840045553307877,0.10626030930658764
spot_0087,0.2752051451994691,0.5147720909428647,0.21002276385766627
spot_0088,0.3112603673814309,0.49273050634785903,0.19600912627071002
spot_0089,0.16742467621600596,0.5053275574384878,0.3272477663455063
spot_0090,0.15540013164381505,0.5658143456203726,0.2787855227358123
spot_0091,0.4128023046281479,0.3681719446652631,0.21902575070658906
spot_0092,0.6578237752114579,0.24656600406176513,0.09561022072677701
spot_0093,0.4062095383654582,0.37431804832785087,0.21947241330669087
spot_0094,0.17724594737222227,0.5567919077458356,0.2659621448819421
spot_0095,0.18011352906731717,0.5600014733355828,0.25988499759710004
spot_0096,0.5114075301083532,0.40105725127008,0.0875352186215668
spot_0097,0.4125870746892576,0.3510033600136165,0.23640956529712598
spot_0098,0.14492276641200597,0.6603219078470138,0.19475532574098017
spot_0099,0.4528150870555115,0.42084041984851644,0.12634449309597204
spot_0100,0.44653553623350556,0.46857280564951415,0.0848916581169803
spot_0101,0.43415683025777346,0.39723430858960573,0.1686088611526208
spot_0102,0.34749918748288633,0.4657076487799476,0.18679316373716612
spot_0103,0.20394245953812953,0.4676072577602741,0.3284502827015964
spot_0104,0.14333598776990455,0.5859883677506367,0.27067564447945874
spot_0105,0.4217869292910545,0.33122756982656437,0.24698550088238114
spot_0106,0.34211363539209794,0.373436675268494,0.2844496893394081
spot_0107,0.5184938497642314,0.32743297840731245,0.15407317182845617
spot_0108,0.33887400782307053,0.42915445172963457,0.23197154044729493
spot_0109,0.2691350371585331,0.5250898537693078,0.20577510907215904
spot_0110,0.26967857800339207,0.48291347637614623,0.24740794562046173
spot_0111,0.46024958341304184,0.3399437127667627,0.19980670382019544
spot_0112,0.46017151840282894,0.2795193160114056,0.26030916558576545
spot_0113,0.13365931005946036,0.5924235882153513,0.2739171017251883
spot_0114,0.08190739025639064,0.5477450809750436,0.37034752876856575
spot_0115,0.24027167430132745,0.45933598428395933,0.3003923414147132
spot_0116,0.47990909160102346,0.3750528578512297,0.14503805054774682
spot_0117,0.8138737739689373,0.17375884685463092,0.012367379176431709
spot_0118,0.40939431458187675,0.35558790500963955,0.2350177804084837
spot_0119,0.08688853736528376,0.6270526437161345,0.2860588189185818
spot_0120,0.15116749993818335,0.4584421603863069,0.39039033967550973
spot_0121,0.3801092162745456,0.4312130231211893,0.1886777606042651
spot_0122,0.23011035685724912,0.5351740817374238,0.23471556140532712
spot_0123,0.226717034408356,0.5071907685933494,0.26609219699829456
spot_0124,0.25456066024443724,0.4930065145701972,0.2524328251853656
spot_0125,0.24879673573466743,0.5393325595482247,0.21187070471710795
spot_0126,0.2710172166673367,0.417279931080621,0.3117028522520423
spot_0127,0.4785678766127356,0.3481764233932734,0.17325569999399093
spot_0128,0.1765276655136573,0.5817082920429313,0.24176404244341138
spot_0129,0.26600914876782944,0.5334873187342866,0.200503532497884
spot_0130,0.5881588011437615,0.2964701988731683,0.11537099998307025
spot_0131,0.31116597589925904,0.4959240933636272,0.19290993073711374
spot_0132,0.055891332115729095,0.5978653948513503,0.3462432730329207
spot_0133,0.4984097690989588,0.3742407707162462,0.12734946018479507
spot_0134,0.6123381697961711,0.3340644522928133,0.05359737791101561
spot_0135,0.742504698467103,0.1416338264226148,0.11586147511028226
spot_0136,0.34490151431294214,0.4187729292457824,0.23632555644127543
spot_0137,0.25655889709433954,0.5066845136297395,0.23675658927592094
spot_0138,0.6612422937569405,0.28187155899038796,0.05688614725267155
spot_0139,0.4839359752683953,0.3527636787261179,0.1633003460054868
spot_0140,0.25480191023524434,0.4089646844549418,0.33623340530981394
spot_0141,0.5847758045435766,0.32215596876309377,0.0930682266933297
spot_0142,0.3287892828552429,0.45780749762524325,0.21340321951951385
spot_0143,0.4329334124626435,0.3647365976190207,0.2023299899183358
spot_0144,0.2699648456825994,0.5011639112317583,0.22887124308564236
spot_0145,0.2597336271644588,0.48777470122414257,0.2524916716113986
spot_0146,0.35714949312302813,0.4304370059327554,0.21241350094421643
spot_0147,0.24166576354457991,0.40549757136139686,0.3528366650940232
spot_0148,0.3033767661406243,0.35352607163358046,0.3430971622257952
spot_0149,0.02678051358530935,0.6300282534826382,0.34319123293205245
spot_0150,0.08098763047936924,0.6161526485375153,0.3028597209831154
spot_0151,0.45736464064507576,0.4438608738318207,0.09877448552310353
spot_0152,0.40586911510933754,0.37612519499563024,0.21800568989503222
spot_0153,0.21090143016216245,0.5451092129478367,0.24398935689000084
spot_0154,0.4674028588047444,0.4094887185952629,0.1231084225999927
spot_0155,0.25469924561666957,0.43328627681759024,0.31201447756574013
spot_0156,0.4061676144917103,0.48130685784026406,0.11252552766802565
spot_0157,0.49397074433550486,0.3142863394886285,0.19174291617586667
spot_0158,0.4015308002742111,0.4967033688823616,0.10176583084342727
spot_0159,0.3306599864470199,0.4062577776256743,0.26308223592730584
spot_0160,0.006975979183322686,0.42438244598407965,0.5686415748325977
spot_0161,0.3375481792222001,0.39632106354119706,0.2661307572366028
spot_0162,0.5888430878256282,0.24676137558224107,0.16439553659213074
spot_0163,0.3573061315060029,0.4334899204702347,0.2092039480237624
spot_0164,0.10441904269700589,0.5051934116256386,0.3903875456773555
spot_0165,0.21088777708876472,0.52420949903978,0.2649027238714553
spot_0166,0.3724108762054923,0.39488929033638076,0.23269983345812695
spot_0167,0.39414535805228307,0.36167146182149934,0.24418318012621762
spot_0168,0.5136328395422353,0.38206525892267296,0.10430190153509178
spot_0169,0.3771007618290711,0.30638990907480773,0.3165093290961212
spot_0170,0.4691285922936473,0.358622571373173,0.1722488363331797
spot_0171,0.22216167407520337,0.5444980049612659,0.2333403209635307
spot_0172,0.48710841874893474,0.42444331718817935,0.08844826406288595
spot_0173,0.32390088636189024,0.2948394817805995,0.3812596318575103
