,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Ventricular Cardiomyocyte
28,0.037912764,0.012435093,0.34336677,0.514903,0.23841725,0.3493975,0.7665667,0.034181572,0.031801615,0.608398,2.638754,0.049201343
29,0.0015076214,0.004791873,3.2799127,0.0062917834,0.1777654,0.26387504,0.024473974,0.007720613,0.032046866,0.06967605,0.3689039,0.19056344
30,0.0072383345,0.12300587,0.46042597,0.013389783,0.42079008,2.3311458,0.69585884,0.07035473,1.6729943,0.050367396,0.6678809,1.1622729
31,0.061438512,0.013833045,0.21737029,1.7309452,0.056293547,0.28392708,2.582712,0.3367402,0.22823673,0.53666174,1.8358474,0.08964315
32,0.018258823,0.0077148885,0.3899451,0.067677274,1.7187755,0.50304407,0.8379294,0.039619103,0.02768605,2.0980783,0.049491774,0.71624804
33,0.009318746,0.0025545699,1.9606305,0.0155155845,0.45383286,1.5160922,0.24919355,0.009845397,0.017497212,0.5797085,1.5720687,0.0017504027
34,0.012995425,0.0023031356,0.2304852,1.2451239,1.8530823,1.183667,0.2625201,0.84584564,0.32164255,0.2069936,0.3512518,0.0018347742
35,0.033691537,0.090330906,0.07734222,1.5074059,0.018893426,0.23417176,0.8561521,0.123261206,0.015657388,1.1747342,0.07457644,1.0537899
36,0.0042989324,0.0033523673,0.8333586,0.019904306,0.030875713,0.37061444,1.6936542,0.7534778,1.0458493,0.13441929,1.8492652,0.0017345713
37,0.4134841,0.09081385,1.6638892,0.6133224,0.114787646,0.099443085,1.0274307,0.17179804,0.32472858,0.08321943,0.722939,0.107861094
38,0.030287432,0.015442142,0.1550991,1.2753075,1.4448038,2.3156319,0.52291405,0.5277622,0.18555303,0.23555753,0.3162218,0.17578207
39,0.1932595,0.013772185,1.4427632,0.33773342,0.7173636,1.2910159,0.03494488,2.5251613,0.7430655,0.05636647,0.2801428,0.2538069
40,0.048354346,0.011944133,2.5686502,0.030806715,0.27309096,0.55392706,0.05553368,0.64222157,1.054602,0.59604186,0.06386109,1.0844128
41,0.009861702,0.040531628,0.663874,0.024543436,0.054826476,1.2244325,0.009708102,0.5343745,1.6076397,0.05761786,0.2687046,1.0956584
42,0.06759631,0.01592901,0.50059587,0.108658046,0.7552038,1.5828145,0.50924975,0.33148503,2.0209603,0.46843106,1.5542853,0.20514032
43,0.009727713,0.002105984,0.5108568,1.7360784,0.47369653,2.076604,0.8767589,0.0116212955,0.046555657,1.5384135,0.8529428,0.0011882028
44,0.012607191,0.010437368,0.4334567,0.4162019,1.0971125,1.6429235,0.69652915,0.028351288,0.14993097,0.32399747,0.21017382,0.35381785
45,0.024220945,0.027134798,1.1244416,0.68923795,0.1452495,0.07358299,0.48388445,0.17240076,0.8419189,0.1779847,0.59770644,1.3591429
46,0.019607149,0.020587128,0.8806748,0.98150724,0.033731602,0.1900178,0.014357846,0.5119531,0.76452404,0.5549782,0.9240774,0.67942667
47,0.06037521,0.0026566067,0.14345,2.1386342,0.4451163,2.6373687,0.010094314,1.6851289,0.18275969,0.051741466,0.5787705,0.0014423175
48,0.10309138,0.037328135,0.8822134,0.89184237,0.01474807,1.4720799,0.018276805,1.464061,0.5218348,0.023806462,0.6851152,0.8468905
49,0.010491763,0.0038554196,0.16312115,0.021358673,1.3604335,1.1948947,1.7472531,1.1540426,0.2026308,2.3211353,0.053979233,0.0022551445
50,0.009528134,0.006166307,0.083780855,0.191272,0.019508848,5.1903925,0.66162205,1.392525,0.01822106,0.032193,0.119080156,0.14528863
