,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.0005009264161344618,0.0008107519563054666,2.0925853133201597,0.006170440092682838,0.004867863166145981,1.3003081142902375,0.00042366429406683894,0.7030959784984588,0.3275089472532272,0.014710580604150892,0.15396898686885835,0.3481477916240692
1,0.003217315673828125,0.010373690631240606,0.48079599142074586,0.646406227350235,0.3044399440288544,0.06804427951574325,0.7804018288850785,0.0210810256190598,0.9765509754419327,1.326922595500946,0.1729946069419384,1.4341617584228517
2,0.002537222858518362,0.0015394434565678238,0.2505801409482956,0.5904000759124756,0.7170690625905991,0.910270494222641,0.045323563553392884,0.1842237025499344,0.09047858752310275,1.617575365304947,0.3747045904397964,0.37709695398807525
3,0.0016730035888031126,0.0008484386489726603,0.1275211200118065,0.16878366842865944,1.0244701981544495,0.8675607919692994,0.0012794528505764903,1.7269790649414063,2.1076010346412657,0.813133493065834,1.6668367564678193,0.07062000446021557
4,0.09877131469547748,0.1999947600066662,0.8099133640527725,0.17116388976573943,2.6897605776786806,0.2120329424738884,0.562971505522728,0.42394071221351626,0.03180423900485039,0.672834700345993,0.34073048532009126,0.590427553653717
5,0.007296553836204112,0.006709634861908853,1.5116727471351623,0.04407045245170593,0.013761288160458207,0.5334158211946487,0.00016307754340232352,1.1835549175739288,0.07484966218471527,0.0023053627111949025,1.4080541133880615,1.41084223985672
6,0.0015620626450981944,0.005710526090115309,0.6341419249773026,0.3665048614144325,1.4290731549263,0.03486222717911005,0.00026906996936304495,0.3635807365179062,0.05217422302812338,0.0018395010905805976,0.6384799480438232,3.2668922901153565
7,0.0017968456726521254,5.846656240464654e-05,0.8961933106184006,0.4845422089099884,1.817989355325699,0.23915844038128853,0.35659406930208204,0.1931873470544815,0.007277854112908244,0.6059543043375015,0.5506337493658066,0.00012095287638658192
8,0.009853234887123108,0.06409823335707188,0.037001011148095134,0.008422595402225853,1.1920820772647858,1.286103904247284,0.0011811961478088052,0.6437882572412491,0.005234402534551919,0.5940188407897949,2.690072786808014,0.49060042947530746
9,0.0017537203035317363,0.0007594727037940175,1.6742929220199585,0.010274894209578634,0.953963240981102,1.361313945055008,0.07657200582325459,0.0492862505838275,1.715455573797226,0.9872450709342957,0.6388813078403472,0.001329746504779905
10,0.2399412490427494,0.038836344890296456,0.3283945068717003,1.8508805453777313,0.3830926612019539,0.08710276819765568,0.00047823414788581434,1.6032376646995545,0.9808236986398697,0.41386075019836427,0.4137654647231102,1.9655018985271453
