component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4126668.0,5120000.0,36661410.0,36157641.25019036,503768.74980963767,14552688.588398244,81785069.90241969,2.842321989921532,3.9967044505837985
shape_bin,short,fragment_length_lt_100,5120000,,,20055621.0,19757906.92947939,297714.0705206096,10572174.314120252,44434415.56527525,2.064877795726612,2.945945822667624
shape_bin,mono,fragment_length_100_249,5120000,,,11946142.0,11787236.932391591,158905.06760840863,7995552.353451602,24254071.5665913,1.561631319033516,2.176493361545094
shape_bin,long,fragment_length_ge_250,5120000,,,4659647.0,4612497.388319396,47149.611680603586,4402645.845016622,7947100.544802242,0.8598917666048089,1.2458603754661628
