restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,101,0,0]",True,objective_patience,477,-12817708.9453125,-13553546.8515625,-29754.728271484375,-26401010.525146484,[],1229.2231115129835,477,15.238167762756348,478,True
1,"[20260822,1103,101,0,1]",True,objective_patience,445,-12817722.16796875,-13553555.5703125,-29748.065795898438,-26401025.80407715,[],1241.8444045449723,445,25.084121704101562,446,False
2,"[20260822,1103,101,0,2]",True,objective_patience,457,-12817706.7265625,-13553560.63671875,-29750.822509765625,-26401018.185791016,[],1169.5418287539796,457,18.762794494628906,458,False
