restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,299,-12769224.28125,-13567450.859375,-36313.260986328125,-26372988.401611328,[],176.41203039100037,299,17.939971923828125,300,False
1,"[20260822,1103,307,0,1]",True,objective_patience,438,-12769177.15234375,-13567460.45703125,-36345.402099609375,-26372983.01147461,[],258.3370704789995,438,21.18118667602539,439,True
2,"[20260822,1103,307,0,2]",True,objective_patience,420,-12769205.9921875,-13567466.6171875,-36332.977294921875,-26373005.586669922,[],245.65031231600005,420,38.147178649902344,421,False
