dataset,dataset_id,modality,feature_set,method,method_run_id,run_id,run_dir,status,method_config,method_config_source,method_config_source_path,method_config_sha256,method_config_source_sha256,dataset_config_sha256,seed,device,dtype,determinism,experiment_config_path,experiment_config_source_sha256,experiment_config_resolved_sha256,benchmark_protocol_path,benchmark_protocol_sha256,registry_path,registry_source_sha256,git_commit,git_worktree_dirty,code_manifest_sha256,shard_index,shard_count,shard_assignment,wall_runtime_seconds,peak_rss_bytes,peak_rss_mb,performance_scope,rss_measurement,compute_environment,output_manifest_path,output_manifest_sha256,execution_action,metric,value,error
gse129785_shapemix_physical_dilution_0p1_99p9_cd4mem_cd8naive,gse129785_shapemix_physical_dilution_0p1_99p9_cd4mem_cd8naive,atac,selected_reference_peaks,shapemix,shapemix_length_robust_convergence,gse129785_shapemix_physical_dilution_0p1_99p9_cd4mem_cd8naive__atac__selected_reference_peaks__shapemix_length_robust_convergence,/home/ericzhuang2010/VscodeProjects/deconvATAC/results/development/shapemix_gse129785_convergence_v1/shapemix_gse129785_convergence_diagnostic_v1/gse129785_shapemix_physical_dilution_0p1_99p9_cd4mem_cd8naive__atac__selected_reference_peaks__shapemix_length_robust_convergence,failed,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cpu"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":5000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":5e-05,""total_likelihood"":""negative_binomial"",""use_shape"":true}}",method_runs_config,configs/methods/shapemix_gse129785_convergence_diagnostic.yaml,a58b906c8c97172b47c6673f0b279ac782726993515c16aee13ec7b508819566,dbb3ce6538ed8a1a6534939217341dac3ccc673a7727506bc008429f7bb27279,deb258ac8a08d385c8ee5e891306b6ef67be8f347953f6991f5aa65260afdfad,0,cpu,float32,"{""device"":""cpu"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse129785_convergence_diagnostic.yaml,f2571f5f459c4bd4bcbeb1d80f4663c0bf9fb896512a12d457b7ccffe5b290b8,f2ec7faa968e101a9f8af70234556f042229666176993b54d76769260d51deb1,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,/home/ericzhuang2010/hd1t/VscodeProjects/deconvATAC/data/registry/datasets.yaml,84d1424be310cefcca586a4b27d71c57b5a8e0a92ebc956049e4f4dc331836f6,94a3c6feabb4c87ea9557e98ea76d2bd2c4958c3,True,c314460b3007fb5ec1eac35de17b90933ddd38aadd6b8c7c29ef95b50740e14d,,,,333.68441480997717,2007195648,1914.2109375,load_signature_fit_diagnostics_standard_write_and_evaluation_until_failure,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":2022473728,""platform"":""linux"",""raw_value"":1975072,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""1"",""NUMEXPR_NUM_THREADS"":""1"",""OMP_NUM_THREADS"":""1"",""OPENBLAS_NUM_THREADS"":""1"",""VECLIB_MAXIMUM_THREADS"":""1""},""torch_num_interop_threads"":8,""torch_num_threads"":1}",output_sha256.yaml,e472fee62aba48793cc60938ef9064535c7fcb82e8bfd6a983898aaef47cda5d,executed,,,"No finite converged ShapeMix MAP restart succeeded (restart 0: max_steps, restart 1: max_steps, restart 2: max_steps)."
