component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,6400,6142.0,6400.0,80763.0,80486.53937208481,276.46062791519216,26057.027572985284,190773.6018356229,4.07141055827895,5.459704688608723
shape_bin,short,fragment_length_lt_100,6400,,,44700.0,44699.0096993455,0.9903006544991513,19246.45943090875,99756.84080130834,3.0072592860794924,3.948038294546347
shape_bin,mono,fragment_length_100_249,6400,,,27321.0,27098.293667981157,222.70633201884266,14390.003169006635,58631.708724524644,2.248437995157287,3.0267481705961226
shape_bin,long,fragment_length_ge_250,6400,,,8742.0,8689.236004758108,52.76399524189219,7426.118430601602,15287.571035208024,1.1603310047815003,1.5455364681078392
