restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,401,0,0]",True,objective_patience,145,-12236753.4921875,-13095315.07421875,-6905.403472900391,-25338973.96987915,[],85.70331798499683,140,20.91326904296875,146,True
1,"[20260822,1103,401,0,1]",True,objective_patience,201,-12236755.3125,-13095313.77734375,-6905.2054443359375,-25338974.295288086,[],117.5221879210003,200,11.418074607849121,202,False
2,"[20260822,1103,401,0,2]",True,objective_patience,195,-12236752.48046875,-13095316.34765625,-6905.366729736328,-25338974.194854736,[],114.82258881600137,195,11.263398170471191,196,False
