restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,301,-12773307.078125,-23075465.390625,-35652.22607421875,-35884424.69482422,[],181.13877225299802,301,16.949951171875,302,True
1,"[20260822,1103,307,0,1]",True,objective_patience,371,-12773289.97265625,-23075513.2265625,-35645.10400390625,-35884448.303222656,[],221.3212115469978,371,29.95370101928711,372,False
2,"[20260822,1103,307,0,2]",True,objective_patience,412,-12773286.27734375,-23075488.2109375,-35665.19287109375,-35884439.681152344,[],243.87418559700018,412,31.97409439086914,413,False
