restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,401,0,0]",True,objective_patience,368,-12715726.34765625,-13450093.00390625,-37181.7578125,-26203001.109375,[],217.92028170100093,368,10.633027076721191,369,True
1,"[20260822,1103,401,0,1]",True,objective_patience,410,-12715760.0390625,-13450131.4453125,-37151.9853515625,-26203043.469726562,[],243.88454278800054,410,33.2523193359375,411,False
2,"[20260822,1103,401,0,2]",True,objective_patience,427,-12715747.40625,-13450114.5546875,-37162.830322265625,-26203024.791259766,[],252.345992939001,427,26.417251586914062,428,False
