,Atrial Cardiomyocyte,Ventricular Cardiomyocyte,Fibroblast,Endothelial cell,Lymphatic Endothelial cell,Mural cell,Mesothelial cell,Neural cell,Adipocyte,Myeloid,Lymphoid,Mast cell
15,0.0056298007,0.1352308,0.013164548,0.03953213,0.060642198,1.1155439e-09,0.44288749,0.077338055,0.0018575835,0.20498523,0.016892299,0.0018398962
16,0.0035673492,0.040719632,0.038277667,0.030499605,0.13937265,4.3925423e-09,0.5276919,0.09804094,0.0020174212,0.052774217,0.03089168,0.036146976
17,0.0072882995,0.20513994,0.18685184,0.010015315,0.028729426,4.599276e-09,0.29757953,0.116467915,0.03716706,0.06414857,0.037660208,0.008951872
18,0.008562623,0.20419414,0.015974313,0.048140183,0.109630786,6.588931e-09,0.070774354,0.061032884,0.0028513798,0.3866867,0.06688322,0.025269402
19,0.0018314285,0.0085572535,0.08918512,0.086932935,0.17858739,4.0313946e-08,0.07633925,0.188405,0.009825048,0.2517799,0.06690598,0.041650694
20,0.013782376,0.15337245,0.070024796,0.005973472,0.013749161,8.471975e-09,0.2966261,0.29379803,0.018962257,0.095236726,0.020906497,0.017568156
21,0.0023988795,0.008624518,0.17010745,0.049498316,0.33451486,8.3999846e-10,0.012481762,0.22401588,0.0134193525,0.10127832,0.021458661,0.062202007
22,0.010636354,0.09778692,0.13145746,0.15837306,0.023185702,1.2012546e-07,0.00033611926,0.36075732,0.027345397,0.14222184,0.04697236,0.0009273935
23,0.0016171513,0.012869888,0.0933584,0.052934363,0.024185287,8.7278424e-09,0.40715465,0.15754323,0.029861009,0.17446004,0.021549508,0.024466487
24,0.043476462,0.3792959,0.164821,0.09635667,0.0057728123,5.5912608e-08,0.06931025,0.12552474,0.06756941,0.0039726635,0.042809587,0.0010904167
25,0.014988383,0.22066866,0.03449745,0.16500908,0.016106585,1.04015704e-07,0.33799866,0.04488514,0.002935592,0.066544645,0.053272616,0.043093167
26,0.029694347,0.2832844,0.032419503,0.060915213,0.11470042,5.827091e-09,0.00012931958,0.18954223,0.0046340055,0.2459943,0.03744262,0.0012436023
27,0.0054628896,0.041175343,0.16292566,0.10089425,0.035155702,4.584736e-08,7.457394e-05,0.24733268,0.031844,0.26423612,0.030063562,0.08083514
28,0.023494584,0.38845813,0.023945367,0.15249066,0.091633454,3.0930764e-08,0.0007021876,0.08213396,0.0012994808,0.1917971,0.034793478,0.009251547
29,0.0079595065,0.23631757,0.0066318046,0.0056525,0.044923488,1.6788793e-09,0.5081801,0.057955645,0.00061522966,0.0762599,0.025555428,0.029948885
30,0.03964251,0.33928213,0.08739532,0.07843827,0.10969474,2.5509259e-08,0.0024984237,0.08952098,0.0058688875,0.16571592,0.028518941,0.05342392
31,0.0034206263,0.0040299734,0.010728172,0.053531256,0.16437967,4.4805604e-09,0.06958049,0.034556862,0.0031354288,0.5042974,0.03658593,0.115754224
32,0.004222936,0.010037283,0.096114166,0.14739978,0.025902724,5.973965e-08,0.25453964,0.15191032,0.021524081,0.10120443,0.14374812,0.043396436
33,0.01694503,0.22061993,0.19289427,0.020939073,0.14222677,6.2851457e-09,0.05462851,0.19405167,0.021538908,0.0743499,0.028982978,0.03282289
34,0.014809114,0.24256851,0.09447953,0.0059449463,0.041681096,1.1354341e-09,0.00024796207,0.13402636,0.012491855,0.41110757,0.031241827,0.011401213
35,0.0077659604,0.09221638,0.018511102,0.09202259,0.045135576,4.015346e-08,0.3165571,0.102227345,0.0017506792,0.24520802,0.027022809,0.051582403
36,0.011032644,0.1053337,0.044363976,0.14380544,0.13131168,1.2272353e-07,0.33886254,0.034742925,0.0011991042,0.09802762,0.050330296,0.040989935
37,0.040779933,0.51026237,0.13993396,0.0063078734,0.026542433,5.732529e-09,0.0010159154,0.08805864,0.042401787,0.0032483782,0.089493126,0.051955648
38,0.019108899,0.026521739,0.3896015,0.015726535,0.04994355,6.371766e-10,0.08672999,0.033960007,0.052233063,0.28614342,0.039208304,0.00082298316
39,0.014764083,0.20525542,0.043179404,0.0792927,0.029880978,6.1446514e-08,0.15707383,0.15988354,0.0072248485,0.17023884,0.13131703,0.001889333
40,0.0046157828,0.05300928,0.014213265,0.0722104,0.07636815,2.262708e-08,0.604865,0.037477974,0.000748488,0.041911088,0.058474656,0.036105864
41,0.0059927776,0.22392452,0.05287129,0.17091966,0.13439837,7.0524415e-08,0.19566832,0.15095787,0.001036314,0.024934964,0.025533073,0.013762739
42,0.0027549306,0.014463017,0.29774806,0.04979098,0.044951864,5.5239077e-08,0.02381353,0.25428987,0.041852217,0.1012319,0.113444544,0.055659052
43,0.014009979,0.30525523,0.14218508,0.13292062,0.063881665,1.15317135e-07,0.001467895,0.123248875,0.0097797895,0.040107585,0.09096206,0.07618111
44,0.027728038,0.33443534,0.18574016,0.103032775,0.01819867,9.135031e-08,0.01866334,0.0734652,0.03439268,0.152934,0.02797475,0.02343492
45,0.010545401,0.12800056,0.3613272,0.061336856,0.02597489,3.4480454e-08,0.062527254,0.13362178,0.11844156,0.06866911,0.02785846,0.0016969022
46,0.0016125824,0.061727434,0.07848185,0.041241284,0.006957966,8.429606e-09,0.608483,0.062879205,0.027939662,0.0017589423,0.072024874,0.03689319
47,0.004773164,0.18640031,0.036254674,0.040843453,0.010980865,4.3663075e-08,0.52953345,0.11435737,0.004882573,0.0033262225,0.03196832,0.036679603
48,0.0071146036,0.1491591,0.032125723,0.024102623,0.26218635,7.547828e-10,0.26857132,0.099973604,0.0012407858,0.09571528,0.033863336,0.02594733
