restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,False,0,-12389082.6953125,-13618686.5546875,-6774.5194091796875,-26014543.76940918
0,False,1,-12386432.48046875,-13617325.08203125,-6757.469512939453,-26010515.03201294
0,False,2,-12385477.12890625,-13615930.75390625,-6745.393280029297,-26008153.27609253
0,False,3,-12385357.921875,-13614766.5546875,-6739.454406738281,-26006863.93096924
0,False,4,-12385514.09765625,-13613845.19921875,-6734.396270751953,-26006093.693145752
0,False,5,-12385484.109375,-13613131.71875,-6730.591003417969,-26005346.419128418
0,False,6,-12385309.11328125,-13612590.33203125,-6728.287353515625,-26004627.732666016
0,False,7,-12385181.4296875,-13612195.94140625,-6727.722137451172,-26004105.0932312
0,False,8,-12385165.265625,-13611922.58984375,-6728.648345947266,-26003816.503814697
0,False,9,-12385168.96484375,-13611741.51953125,-6730.304016113281,-26003640.788391113
0,False,10,-12385131.50390625,-13611621.21875,-6731.816345214844,-26003484.539001465
0,False,11,-12385089.2578125,-13611532.05859375,-6732.3876953125,-26003353.704101562
0,False,12,-12385096.75,-13611452.32421875,-6731.595733642578,-26003280.669952393
0,False,13,-12385143.5234375,-13611369.88671875,-6729.554534912109,-26003242.964691162
0,False,14,-12385174.87109375,-13611282.37109375,-6726.885437011719,-26003184.12762451
0,False,15,-12385166.54296875,-13611194.9375,-6724.4366455078125,-26003085.917114258
0,False,16,-12385143.15234375,-13611117.4609375,-6722.93798828125,-26002983.55126953
0,False,17,-12385133.25390625,-13611058.828125,-6722.685302734375,-26002914.767333984
0,False,18,-12385126.0625,-13611024.0859375,-6723.498962402344,-26002873.647399902
0,False,19,-12385089.8359375,-13611013.78125,-6724.926513671875,-26002828.543701172
0,False,20,-12385015.1484375,-13611025.09765625,-6726.403564453125,-26002766.649658203
0,False,21,-12384921.47265625,-13611052.30078125,-6727.403900146484,-26002701.177337646
0,False,22,-12384830.19140625,-13611089.33203125,-6727.638641357422,-26002647.162078857
0,False,23,-12384745.29296875,-13611131.61328125,-6727.201141357422,-26002604.107391357
0,False,24,-12384660.375,-13611175.83984375,-6726.491882324219,-26002562.706726074
0,False,25,-12384575.1640625,-13611219.609375,-6725.961517333984,-26002520.734954834
0,False,26,-12384497.83984375,-13611260.6640625,-6725.853790283203,-26002484.357696533
0,False,27,-12384433.0703125,-13611297.1875,-6726.119201660156,-26002456.37701416
0,False,28,-12384377.55078125,-13611327.25390625,-6726.5400390625,-26002431.344726562
0,False,29,-12384328.28515625,-13611349.875,-6726.930633544922,-26002405.090789795
0,False,30,-12384288.55859375,-13611365.03515625,-6727.2227783203125,-26002380.81652832
0,False,31,-12384262.30859375,-13611372.8125,-6727.403503417969,-26002362.524597168
0,False,32,-12384246.3515625,-13611374.4296875,-6727.448760986328,-26002348.230010986
0,False,33,-12384235.13671875,-13611371.80078125,-6727.348602294922,-26002334.286102295
0,False,34,-12384225.55859375,-13611367.01171875,-6727.1641845703125,-26002319.73449707
0,False,35,-12384218.61328125,-13611361.8984375,-6727.001922607422,-26002307.513641357
0,False,36,-12384213.5859375,-13611357.77734375,-6726.929626464844,-26002298.292907715
0,False,37,-12384207.359375,-13611355.703125,-6726.947479248047,-26002290.009979248
0,False,38,-12384198.984375,-13611355.56640625,-6727.027526855469,-26002281.578308105
0,False,39,-12384190.83984375,-13611356.5625,-6727.141204833984,-26002274.543548584
0,False,40,-12384185.4609375,-13611356.375,-6727.245880126953,-26002269.081817627
0,False,41,-12384183.51171875,-13611353.06640625,-6727.281188964844,-26002263.859313965
0,False,42,-12384184.9921875,-13611345.61328125,-6727.19921875,-26002257.8046875
0,False,43,-12384190.69921875,-13611334.078125,-6726.999816894531,-26002251.777160645
0,False,44,-12384200.00390625,-13611319.48828125,-6726.7542724609375,-26002246.24645996
0,False,45,-12384211.48828125,-13611303.75390625,-6726.59130859375,-26002241.833496094
0,False,46,-12384222.296875,-13611288.83984375,-6726.618316650391,-26002237.7550354
0,False,47,-12384231.24609375,-13611276.3046875,-6726.826385498047,-26002234.377166748
0,False,48,-12384237.6171875,-13611267.19921875,-6727.090240478516,-26002231.90664673
0,False,49,-12384240.48046875,-13611261.6875,-6727.263946533203,-26002229.431915283
0,False,50,-12384240.27734375,-13611259.3046875,-6727.261688232422,-26002226.843719482
0,False,51,-12384238.203125,-13611259.25390625,-6727.073059082031,-26002224.530090332
0,False,52,-12384235.1015625,-13611260.4453125,-6726.775573730469,-26002222.32244873
0,False,53,-12384231.42578125,-13611262.38671875,-6726.524963378906,-26002220.33746338
0,False,54,-12384227.36328125,-13611264.55859375,-6726.462890625,-26002218.384765625
0,False,55,-12384223.37109375,-13611266.24609375,-6726.614105224609,-26002216.231292725
0,False,56,-12384220.31640625,-13611267.26953125,-6726.893280029297,-26002214.47921753
0,False,57,-12384218.203125,-13611267.80078125,-6727.180725097656,-26002213.184631348
0,False,58,-12384216.609375,-13611267.94140625,-6727.359619140625,-26002211.91040039
0,False,59,-12384215.078125,-13611268.39453125,-6727.341857910156,-26002210.81451416
0,False,60,-12384213.24609375,-13611269.6953125,-6727.130920410156,-26002210.07232666
0,False,61,-12384210.47265625,-13611271.7421875,-6726.848785400391,-26002209.06362915
0,False,62,-12384206.9453125,-13611274.84375,-6726.657043457031,-26002208.446105957
0,False,63,-12384203.0859375,-13611277.83203125,-6726.651153564453,-26002207.569122314
0,False,64,-12384199.41796875,-13611280.6015625,-6726.823486328125,-26002206.843017578
0,False,65,-12384196.40625,-13611282.64453125,-6727.083312988281,-26002206.13409424
0,False,66,-12384194.546875,-13611283.75,-6727.2911376953125,-26002205.588012695
0,False,67,-12384194.51171875,-13611283.19140625,-6727.33203125,-26002205.03515625
0,False,68,-12384196.11328125,-13611281.4140625,-6727.201141357422,-26002204.728485107
0,False,69,-12384198.62890625,-13611278.765625,-6726.999725341797,-26002204.39425659
0,False,70,-12384201.1171875,-13611276.0625,-6726.839813232422,-26002204.019500732
0,False,71,-12384203.3671875,-13611273.44921875,-6726.780914306641,-26002203.597320557
0,False,72,-12384204.75,-13611271.8203125,-6726.824615478516,-26002203.39492798
0,False,73,-12384205.01953125,-13611271.125,-6726.922271728516,-26002203.06680298
0,False,74,-12384204.33984375,-13611271.5625,-6727.008117675781,-26002202.910461426
0,False,75,-12384203.28125,-13611272.43359375,-6727.045318603516,-26002202.760162354
0,False,76,-12384202.30859375,-13611272.9140625,-6727.0247802734375,-26002202.247436523
0,False,77,-12384202.19140625,-13611273.2734375,-6726.952728271484,-26002202.41757202
0,False,78,-12384202.12109375,-13611272.97265625,-6726.868103027344,-26002201.961853027
0,False,79,-12384202.421875,-13611272.68359375,-6726.823822021484,-26002201.92929077
0,False,80,-12384202.58203125,-13611272.36328125,-6726.836029052734,-26002201.781341553
0,False,81,-12384202.63671875,-13611272.234375,-6726.880065917969,-26002201.751159668
0,False,82,-12384202.3984375,-13611272.11328125,-6726.9210205078125,-26002201.432739258
0,False,83,-12384202.3359375,-13611272.31640625,-6726.929473876953,-26002201.581817627
0,False,84,-12384202.2265625,-13611272.3203125,-6726.900054931641,-26002201.44692993
0,False,85,-12384202.34765625,-13611272.29296875,-6726.861053466797,-26002201.501678467
0,False,86,-12384202.90234375,-13611271.61328125,-6726.844909667969,-26002201.360534668
0,False,87,-12384203.5625,-13611270.8203125,-6726.858367919922,-26002201.24118042
0,False,88,-12384204.11328125,-13611270.19140625,-6726.886138916016,-26002201.190826416
0,False,89,-12384204.515625,-13611269.62109375,-6726.9085693359375,-26002201.045288086
0,False,90,-12384204.578125,-13611269.59765625,-6726.909423828125,-26002201.085205078
0,False,91,-12384204.38671875,-13611269.7265625,-6726.883270263672,-26002200.996551514
0,False,92,-12384204.015625,-13611270.1328125,-6726.848724365234,-26002200.997161865
0,False,93,-12384203.48046875,-13611270.66796875,-6726.834045410156,-26002200.98248291
0,False,94,-12384203.18359375,-13611270.8671875,-6726.848937988281,-26002200.89971924
0,False,95,-12384203.10546875,-13611271.0078125,-6726.879821777344,-26002200.993103027
0,False,96,-12384203.08203125,-13611270.88671875,-6726.904357910156,-26002200.87310791
0,False,97,-12384203.18359375,-13611270.68359375,-6726.9114990234375,-26002200.778686523
0,False,98,-12384203.4140625,-13611270.5078125,-6726.901092529297,-26002200.82296753
0,False,99,-12384203.6640625,-13611270.25,-6726.878082275391,-26002200.792144775
0,False,100,-12384203.93359375,-13611270.08984375,-6726.856506347656,-26002200.879943848
0,False,101,-12384204.015625,-13611269.90625,-6726.8509521484375,-26002200.77282715
0,False,102,-12384204.07421875,-13611269.76953125,-6726.860198974609,-26002200.703948975
0,False,103,-12384203.87890625,-13611269.89453125,-6726.874847412109,-26002200.648284912
0,False,104,-12384203.62890625,-13611270.171875,-6726.886810302734,-26002200.687591553
0,False,105,-12384203.359375,-13611270.47265625,-6726.893005371094,-26002200.72503662
0,False,106,-12384203.15234375,-13611270.76953125,-6726.89208984375,-26002200.813964844
