dataset,dataset_id,modality,feature_set,method,method_run_id,run_id,run_dir,status,method_config,method_config_source,method_config_source_path,method_config_sha256,method_config_source_sha256,dataset_config_sha256,seed,device,dtype,determinism,experiment_config_path,experiment_config_source_sha256,experiment_config_resolved_sha256,benchmark_protocol_path,benchmark_protocol_sha256,registry_path,registry_source_sha256,git_commit,git_worktree_dirty,code_manifest_sha256,shard_index,shard_count,shard_assignment,wall_runtime_seconds,peak_rss_bytes,peak_rss_mb,performance_scope,rss_measurement,compute_environment,output_manifest_path,output_manifest_sha256,execution_action,evaluation_mode,metric,value,error
gse205055_shapemix_mouse_brain_p21_20um_primary_v1,gse205055_shapemix_mouse_brain_p21_20um_primary_v1,atac,all,shapemix,shapemix_length,gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__shapemix_length,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__shapemix_length,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":true}}",method_runs_config,configs/methods/shapemix_cuda.yaml,806f2900f7c48d19a05f21e7cfcd52e1587f42d244903b94b635ccdd68c2d1a3,971ca55efa9179add6a89187441123be95cea6f35f87f48521eaf62679440261,0d22e9bb46dfb39fd5b0a5d1a801e59901fa45f6aa2b0991285845dba1196c41,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,4046.552147497001,4341682176,4140.55078125,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":4404060160,""platform"":""linux"",""raw_value"":4300840,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,a3acbe9a847d11b742c5d83c298fda5bf3a169bdaec51a580c0dce4dfbd9b5c5,executed,prediction_only,,,
gse205055_shapemix_mouse_brain_p21_20um_primary_v1,gse205055_shapemix_mouse_brain_p21_20um_primary_v1,atac,all,shapemix,shapemix_count_only,gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__shapemix_count_only,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__shapemix_count_only,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":false}}",method_runs_config,configs/methods/shapemix_count_only_cuda.yaml,784b00ffe8bdb5be53abbcfc437f3557099e690a0ca87155dfb853f2c45edc68,0d06cdd54e094044b9a77dcf7760bca2544ce872faeb9841c8a9888c3647f8b8,0d22e9bb46dfb39fd5b0a5d1a801e59901fa45f6aa2b0991285845dba1196c41,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,2162.5212121419972,5136773120,4898.80859375,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5184122880,""platform"":""linux"",""raw_value"":5062620,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,2cc47e0a2e924975e9cfe65fc1e6013ac74c66554c59d66612b5ea1ed20ca4a5,executed,prediction_only,,,
gse205055_shapemix_mouse_brain_p21_20um_primary_v1,gse205055_shapemix_mouse_brain_p21_20um_primary_v1,atac,all,nnls,nnls,gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__nnls,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_primary_v1__atac__all__nnls,success,"{""method"":""nnls"",""params"":{""layer_ref"":null,""layer_spatial"":null,""zero_policy"":""zeros""}}",method_runs_config,configs/methods/nnls.yaml,91b0452d0330eae38741593d625c7de72bdb42ca9c471413bb82a14b8a5b2245,35db0680e3470a134602f6727d5349e88b56579cc99311185c9a287694f00e24,0d22e9bb46dfb39fd5b0a5d1a801e59901fa45f6aa2b0991285845dba1196c41,,,,"{""device"":null,""dtype"":null,""seed"":null,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,4.48840606900194,3995373568,3810.28515625,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5184122880,""platform"":""linux"",""raw_value"":5062620,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,a8547ba722e86c2de9d962a6b7ed56dbe2f1e35182a934a87e7e5fa1d2b862bf,executed,prediction_only,,,
gse205055_shapemix_mouse_embryo_e13_25um_v1,gse205055_shapemix_mouse_embryo_e13_25um_v1,atac,all,shapemix,shapemix_length,gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__shapemix_length,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__shapemix_length,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":true}}",method_runs_config,configs/methods/shapemix_cuda.yaml,806f2900f7c48d19a05f21e7cfcd52e1587f42d244903b94b635ccdd68c2d1a3,971ca55efa9179add6a89187441123be95cea6f35f87f48521eaf62679440261,c62c7a8aa9f340ebc78a2c4dad8c1bf02bfe6a13b4710c1d9d73ac05e692d24b,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,22681.960293453994,5594677248,5335.5,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5593350144,""platform"":""linux"",""raw_value"":5462256,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,7d9b963cf57b44489a0da74302a6ed4965903cae4ac99f14b143f05d502b9732,executed,prediction_only,,,
gse205055_shapemix_mouse_embryo_e13_25um_v1,gse205055_shapemix_mouse_embryo_e13_25um_v1,atac,all,shapemix,shapemix_count_only,gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__shapemix_count_only,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__shapemix_count_only,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":false}}",method_runs_config,configs/methods/shapemix_count_only_cuda.yaml,784b00ffe8bdb5be53abbcfc437f3557099e690a0ca87155dfb853f2c45edc68,0d06cdd54e094044b9a77dcf7760bca2544ce872faeb9841c8a9888c3647f8b8,c62c7a8aa9f340ebc78a2c4dad8c1bf02bfe6a13b4710c1d9d73ac05e692d24b,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,12493.701861921996,5596069888,5336.828125,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5594935296,""platform"":""linux"",""raw_value"":5463804,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,505f8be23bc64de1bb36fdd0c83394c8210efd1d437c939ae3c089803b9ad524,executed,prediction_only,,,
gse205055_shapemix_mouse_embryo_e13_25um_v1,gse205055_shapemix_mouse_embryo_e13_25um_v1,atac,all,nnls,nnls,gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__nnls,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_embryo_e13_25um_v1__atac__all__nnls,success,"{""method"":""nnls"",""params"":{""layer_ref"":null,""layer_spatial"":null,""zero_policy"":""zeros""}}",method_runs_config,configs/methods/nnls.yaml,91b0452d0330eae38741593d625c7de72bdb42ca9c471413bb82a14b8a5b2245,35db0680e3470a134602f6727d5349e88b56579cc99311185c9a287694f00e24,c62c7a8aa9f340ebc78a2c4dad8c1bf02bfe6a13b4710c1d9d73ac05e692d24b,,,,"{""device"":null,""dtype"":null,""seed"":null,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,10.593234964995645,4282130432,4083.7578125,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5594935296,""platform"":""linux"",""raw_value"":5463804,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,8a9c6dfcc64d518a28c3f87a345657cd78aa2c347cdd67e9249967086e2bc4ca,executed,prediction_only,,,
gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,atac,all,shapemix,shapemix_length,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__shapemix_length,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__shapemix_length,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":true}}",method_runs_config,configs/methods/shapemix_cuda.yaml,806f2900f7c48d19a05f21e7cfcd52e1587f42d244903b94b635ccdd68c2d1a3,971ca55efa9179add6a89187441123be95cea6f35f87f48521eaf62679440261,541c76a39f12e74b8d06445ecf315cdb30991c3850b09ef2183848477c2ee328,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,3885.8222279070033,5195726848,4955.03125,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5594935296,""platform"":""linux"",""raw_value"":5463804,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,ea62b557f6bc5664f2e09c48d1be97d05c216468b38b4bb4ac36b23b740e20f6,executed,prediction_only,,,
gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,atac,all,shapemix,shapemix_count_only,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__shapemix_count_only,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__shapemix_count_only,success,"{""method"":""shapemix"",""params"":{""abundance_prior"":""gamma"",""abundance_prior_rate"":1.0,""abundance_prior_shape"":2.0,""background_mode"":""none"",""conditional_shape_likelihood"":""multinomial"",""cuda_count_cache"":""auto"",""device"":""cuda:0"",""dispersion_alpha_floor"":1e-08,""dispersion_crossfit_folds"":2,""dispersion_mode"":""reference_crossfit_global_scaled_by_abundance"",""dtype"":""float32"",""exposure_mode"":""absorbed_in_abundance"",""learning_rate"":0.03,""max_steps"":2000,""optimizer"":""adam"",""patience"":100,""peak_chunk_size"":512,""restarts"":3,""seed"":0,""signature_rate_pseudocount"":0.5,""signature_shape_concentration"":1.0,""spot_batch_size"":64,""tolerance"":1e-05,""total_likelihood"":""negative_binomial"",""use_shape"":false}}",method_runs_config,configs/methods/shapemix_count_only_cuda.yaml,784b00ffe8bdb5be53abbcfc437f3557099e690a0ca87155dfb853f2c45edc68,0d06cdd54e094044b9a77dcf7760bca2544ce872faeb9841c8a9888c3647f8b8,541c76a39f12e74b8d06445ecf315cdb30991c3850b09ef2183848477c2ee328,0.0,cuda:0,float32,"{""device"":""cuda:0"",""dtype"":""float32"",""seed"":0,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,2237.3809908760013,5147840512,4909.36328125,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5594935296,""platform"":""linux"",""raw_value"":5463804,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,0295eaad6b44620dadd3c9a55cc095d48116d5a7ae0fab2e037ba0ee5e10c521,executed,prediction_only,,,
gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1,atac,all,nnls,nnls,gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__nnls,results/real_spatial/shapemix_gse205055_v1/shapemix_gse205055_real_spatial_protocol_v1_cuda/gse205055_shapemix_mouse_brain_p21_20um_rep2_v1__atac__all__nnls,success,"{""method"":""nnls"",""params"":{""layer_ref"":null,""layer_spatial"":null,""zero_policy"":""zeros""}}",method_runs_config,configs/methods/nnls.yaml,91b0452d0330eae38741593d625c7de72bdb42ca9c471413bb82a14b8a5b2245,35db0680e3470a134602f6727d5349e88b56579cc99311185c9a287694f00e24,541c76a39f12e74b8d06445ecf315cdb30991c3850b09ef2183848477c2ee328,,,,"{""device"":null,""dtype"":null,""seed"":null,""source"":""resolved_method_config""}",configs/experiments/shapemix_gse205055_real_spatial_v1.yaml,6cb4afe6b0138e1135baf78ea44384b5cef3b48eca5fecd6508a23e928c1df56,08a1308a8359671ce1e0c55c2bc940c7b4390ace33e940059474979a08de80ea,docs/ShapeMix/benchmark_protocol.md,bac408f631922efa884adcb2a5a94131106bb9bfcbf81e4c6525ba1623ffe79c,data/registry/datasets.yaml,9de830198a2e22b6534d17efa3c6047115d08d5912df5955571f77526d2d2421,e505dcc7466f50e02bd04aedbe251577e698bf5f,True,369a5ad143a13d65abf57f41de5b55ccc399fcfb57c19ff31bd8aecb97e0ef99,,,,4.449008989002323,4006416384,3820.81640625,load_signature_fit_diagnostics_standard_write_and_evaluation,"{""platform"":""linux"",""ru_maxrss"":{""bytes"":5594935296,""platform"":""linux"",""raw_value"":5463804,""semantics"":""process_lifetime_high_water_mark"",""units"":""kibibytes""},""sample_interval_seconds"":0.02,""semantics"":""maximum sampled sum of driver and recursive child RSS"",""source"":""psutil_sampled_process_tree""}","{""cpu_affinity"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""logical_cpu_count"":16,""physical_cpu_count"":8,""thread_environment"":{""MKL_NUM_THREADS"":""8"",""NUMEXPR_NUM_THREADS"":""8"",""OMP_NUM_THREADS"":""8"",""OPENBLAS_NUM_THREADS"":""8"",""VECLIB_MAXIMUM_THREADS"":""8""},""torch_num_interop_threads"":8,""torch_num_threads"":8}",output_sha256.yaml,92f5ddd076dbbd5a3ac8ed5166e0868540a0dae63e8ffacd0713e605a53e9d4c,executed,prediction_only,,,
