restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,401,0,0]",True,objective_patience,174,-10694405.671875,-11636842.52734375,-7190.551788330078,-22338438.75100708,[],103.08342572700349,152,42.83329772949219,175,True
1,"[20260822,1103,401,0,1]",True,objective_patience,313,-10694406.07421875,-11636845.22265625,-7191.47998046875,-22338442.77685547,[],184.57393038200098,313,53.461524963378906,314,False
2,"[20260822,1103,401,0,2]",True,objective_patience,272,-10694391.80859375,-11636863.328125,-7191.677764892578,-22338446.814483643,[],160.33893914600048,272,44.96969223022461,273,False
