,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.014001851715147496,0.06029192041605711,0.15539152249693872,0.29794850796461103,0.7888802856206893,1.0643751680850984,0.14658631682395934,0.12658736929297448,1.0006257891654968,0.9878374516963959,0.5497402042150498,0.2944737583398819
1,0.0033477563760243357,0.002611780015286058,0.2199213348329067,0.16842580884695052,0.9532559871673584,0.8295435935258866,0.08068336322903633,2.2085777163505553,1.2626820266246797,0.6248713821172714,1.5291794955730438,0.0021224885480478407
2,0.10986518524587155,0.16328584477305413,0.37878471314907075,0.1818297617137432,2.685778868198395,0.26391963511705396,0.3890454337000847,0.614718672633171,0.019183221273124218,0.5490683585405349,0.2401289723813534,0.42655608206987383
3,0.000851991557283327,0.006270685978233814,0.8002552688121796,0.0067172321723774076,0.3033322229981422,0.6104039758443832,0.007102718367241323,1.5967162132263184,0.011349330004304648,0.0758039366453886,0.9980136752128601,1.2424482822418212
4,0.025181063823401927,0.04745305050164461,0.6463088750839233,0.24076129347085953,0.03974924106150866,0.13774294555187225,0.011577089969068765,0.5472004592418671,0.2481153540313244,0.13968105167150496,0.9617496192455292,4.085142135620117
5,0.0016123058449011298,5.0463011939427814e-05,0.882285875082016,0.26758428663015366,2.5166253566741945,0.10304516442120075,0.489561665058136,0.07728338949382305,0.007133523351512849,0.1521363414824009,0.7783478796482086,1.559389447720605e-05
6,0.009894777089357376,0.0002234261213743594,0.06947420798242092,0.058996078372001645,1.728234100341797,1.0983269214630127,0.13641180619597434,0.6221589535474777,0.010615376196801663,1.656906968355179,2.237660765647888,6.767801241949201e-05
7,0.25275961458683016,0.08992742523550987,0.23098444268107415,0.24000706300139427,0.9386575907468796,0.6797677040100097,0.22211115285754204,0.08084270320832729,1.4771296560764313,0.9623473018407822,1.0762832939624787,0.6311102509498596
8,0.0028692402294836937,0.0001634935397305526,2.182330918312073,0.15238876715302468,0.5862605392932891,0.9501852005720138,0.0841960784047842,1.654732495546341,0.7102669954299927,0.7853003233671189,0.34625851809978486,4.9205245704797566e-05
9,0.11582795754075051,0.43311666399240495,2.1420142889022826,1.2751661837100983,0.03995692990720272,0.4132289007306099,1.567653876543045,0.1812642827630043,0.8622153460979461,0.33355125337839125,0.27510939836502074,1.7023421049118042
10,0.09728056378662586,0.040149169787764546,0.8168365746736527,0.24214466735720636,0.7000674694776535,0.49564742743968965,0.29602815210819244,0.1696272999048233,0.13824258074164392,0.4040094867348671,1.3741413056850433,0.21556420475244523
11,0.7317717403173447,0.09382591098546982,0.026629166305065156,3.183265781402588,0.07239776328206063,0.2905588909983635,1.1050087451934814,0.05843351930379868,0.009884939808398486,0.365993070602417,0.1611473709344864,0.3589583858847618
