,Adipocyte,Atrial Cardiomyocyte,Endothelial cell,Fibroblast,Lymphatic Endothelial cell,Lymphoid,Mast cell,Mesothelial cell,Mural cell,Myeloid,Neural cell,Ventricular Cardiomyocyte
0,1.4328486e-05,2.7158687e-06,0.38051492,2.407098e-05,0.2448694,0.03970723,0.15026455,1.1307169e-05,1.775435e-05,0.18455377,1.4172499e-05,5.8495834e-06
1,6.8625995e-06,1.1195684e-06,0.15421516,1.225617e-05,0.33786228,0.0292131,0.21839477,6.2998142e-06,7.5909734e-06,0.26027158,5.7631405e-06,3.1443112e-06
2,1.922874e-05,3.6711376e-06,0.45269865,2.8351453e-05,0.29452655,0.016407283,0.04232144,1.3080649e-05,2.0151996e-05,0.19393867,1.4884628e-05,7.99998e-06
3,2.1550848e-05,4.2652e-06,0.43568552,3.0926523e-05,0.28269604,0.018499937,0.04497369,1.5010868e-05,2.2681239e-05,0.2180242,1.7305412e-05,8.8343795e-06
4,1.1488233e-05,1.8229789e-06,0.37733003,1.8216768e-05,0.32597145,0.01530692,0.04595589,7.923018e-06,1.1473464e-05,0.23537199,7.830831e-06,4.94224e-06
5,1.6564232e-05,3.1229197e-06,0.480491,2.5388017e-05,0.3197999,0.012743464,0.034106147,1.0950886e-05,1.6992684e-05,0.1527673,1.2116569e-05,7.0477063e-06
6,1.3585834e-05,2.4293176e-06,0.4453349,2.2409986e-05,0.30246723,0.020034699,0.063092545,9.688108e-06,1.51807135e-05,0.16899042,1.0999056e-05,5.903463e-06
7,9.673562e-06,1.7848074e-06,0.14012499,1.6422557e-05,0.23714031,0.037948485,0.27700496,9.511182e-06,1.1360139e-05,0.3077196,8.480993e-06,4.4363683e-06
8,1.312932e-05,2.6755433e-06,0.30402535,2.3477376e-05,0.1730463,0.05411952,0.33332145,1.1401656e-05,1.786696e-05,0.13539845,1.4912907e-05,5.4331126e-06
9,7.4144245e-06,1.5536999e-06,0.14142141,1.5330068e-05,0.19488335,0.043614347,0.49914503,7.826786e-06,9.655061e-06,0.12088234,8.243679e-06,3.5384687e-06
10,1.4514407e-05,2.9835958e-06,0.066623256,1.9465362e-05,0.139882,0.015723474,0.17989975,1.4234844e-05,1.4145515e-05,0.5977894,1.0158784e-05,6.6269677e-06
11,1.1397609e-05,2.0859504e-06,0.41030627,2.0852307e-05,0.23828124,0.03799105,0.17358093,8.89498e-06,1.4746999e-05,0.13976604,1.16727915e-05,4.7708245e-06
12,1.304684e-05,2.2886966e-06,0.4577572,2.1117286e-05,0.33987942,0.012796321,0.03578101,8.744334e-06,1.329261e-05,0.15371262,9.160381e-06,5.7638044e-06
13,1.5040992e-05,2.7723431e-06,0.30839092,2.3995588e-05,0.28233653,0.03596857,0.13076329,1.2263673e-05,1.7142573e-05,0.2424497,1.3508413e-05,6.2325375e-06
14,1.322682e-05,2.2290483e-06,0.29951468,1.9734098e-05,0.31592894,0.016261235,0.0544005,9.5333235e-06,1.3031586e-05,0.3138221,9.319895e-06,5.477868e-06
15,9.3027165e-06,1.6487462e-06,0.5259664,1.6661963e-05,0.35281944,0.008845623,0.031090965,6.034477e-06,9.558873e-06,0.081223674,6.4716146e-06,4.1691005e-06
16,8.906225e-06,1.4742934e-06,0.42416957,1.6776301e-05,0.2860644,0.026714727,0.11237165,6.71166e-06,1.0760613e-05,0.15062335,7.766895e-06,3.9373e-06
17,1.5514115e-05,2.7373683e-06,0.36169887,2.2995735e-05,0.31729078,0.017397638,0.051393613,1.0981551e-05,1.5894773e-05,0.25213298,1.167578e-05,6.3535017e-06
18,8.660539e-06,1.4986736e-06,0.5066722,1.593373e-05,0.36247,0.009839642,0.034501236,5.7321436e-06,9.061981e-06,0.086466014,6.047239e-06,3.982425e-06
19,1.0343733e-05,1.8423176e-06,0.48480532,1.8448793e-05,0.3521222,0.0130131915,0.042776346,7.101718e-06,1.1184184e-05,0.107221596,7.704686e-06,4.7392064e-06
20,1.2971408e-05,3.4286063e-06,0.081649154,2.4211224e-05,0.11635939,0.043687943,0.5774942,1.6381106e-05,1.7035369e-05,0.1807154,1.4057483e-05,5.891582e-06
21,1.43962225e-05,2.6666976e-06,0.13343973,1.9497726e-05,0.20980152,0.019513106,0.11702542,1.2450806e-05,1.3613526e-05,0.52014136,1.0062208e-05,6.177244e-06
22,1.7545948e-05,3.353917e-06,0.27421528,2.565325e-05,0.27604014,0.027166449,0.092787415,1.40517905e-05,1.8531355e-05,0.3296897,1.4524699e-05,7.3131782e-06
23,1.605958e-05,2.861945e-06,0.42111465,2.4093293e-05,0.3015327,0.01742713,0.04728106,1.1071738e-05,1.6625869e-05,0.21255495,1.2111379e-05,6.6924213e-06
24,1.41961345e-05,2.4416167e-06,0.42524168,2.2201288e-05,0.31640145,0.015678912,0.04236112,9.677997e-06,1.4602287e-05,0.2002373,1.0234445e-05,6.1793407e-06
25,1.1114417e-05,2.0345362e-06,0.5054662,1.9290479e-05,0.34906796,0.010868959,0.034420647,7.4041895e-06,1.1714925e-05,0.100111574,8.063833e-06,5.0292533e-06
26,8.83694e-06,1.5044508e-06,0.3038155,1.6782757e-05,0.2309285,0.04709185,0.25694358,7.5046914e-06,1.1305391e-05,0.16116169,8.9056275e-06,3.967245e-06
27,1.1302261e-05,2.1884605e-06,0.22262797,1.9945941e-05,0.20216578,0.053067733,0.31836104,1.04611245e-05,1.4599842e-05,0.20370194,1.1908079e-05,5.1097827e-06
28,1.2185288e-05,2.1084008e-06,0.4313682,2.0740004e-05,0.29499146,0.022284364,0.073618546,8.847732e-06,1.3827295e-05,0.17766432,1.0051117e-05,5.314479e-06
29,1.8641998e-05,3.6886966e-06,0.25591695,2.6237634e-05,0.26947406,0.025272686,0.08901246,1.5056669e-05,1.9167175e-05,0.36021826,1.5141916e-05,7.650444e-06
30,1.7390455e-05,3.6698402e-06,0.06573661,2.1160104e-05,0.10827351,0.012500826,0.13483787,1.6664859e-05,1.5908157e-05,0.678557,1.158854e-05,7.802019e-06
31,1.534155e-05,2.6971618e-06,0.40718567,2.3258415e-05,0.3076853,0.017497962,0.048493244,1.0650472e-05,1.5898157e-05,0.21905196,1.1524733e-05,6.4511073e-06
32,1.3020796e-05,2.2228535e-06,0.21685223,1.8944553e-05,0.32150328,0.018774845,0.080901146,1.014583e-05,1.2760117e-05,0.3618968,9.397262e-06,5.210658e-06
33,9.049333e-06,1.6630438e-06,0.5220101,1.7181017e-05,0.34049872,0.01236861,0.04767574,6.188264e-06,1.0221669e-05,0.07739129,7.128094e-06,4.1217036e-06
34,1.1392095e-05,1.964199e-06,0.3003776,1.9438368e-05,0.24994276,0.04219595,0.17020811,9.479348e-06,1.3171326e-05,0.23720495,1.0136271e-05,4.9948367e-06
35,8.072903e-06,1.3349922e-06,0.10200829,1.2268808e-05,0.28265265,0.0141916685,0.12760705,6.970415e-06,7.5682087e-06,0.4734953,5.2657424e-06,3.5365074e-06
36,1.2736817e-05,3.4011277e-06,0.0971837,2.410799e-05,0.11750267,0.045989584,0.58443224,1.568153e-05,1.6973381e-05,0.15479904,1.4176014e-05,5.699232e-06
37,1.1356932e-05,2.0129721e-06,0.47333565,1.9602701e-05,0.3381317,0.0143041415,0.045153644,7.836744e-06,1.2270458e-05,0.12900817,8.521236e-06,5.1380644e-06
38,1.4219118e-05,2.4339686e-06,0.3957842,2.171882e-05,0.31518134,0.017226707,0.05068023,9.898269e-06,1.4635445e-05,0.22104818,1.04924275e-05,5.930659e-06
39,9.452268e-06,1.6843494e-06,0.49560964,1.7456006e-05,0.35009837,0.013008203,0.04570631,6.513031e-06,1.0426615e-05,0.095520355,7.18945e-06,4.348681e-06
40,1.5113228e-05,2.7786152e-06,0.46488863,2.3744415e-05,0.32240373,0.014094706,0.03889707,1.0199369e-05,1.5760606e-05,0.15963048,1.1204096e-05,6.5320883e-06
41,1.5715324e-05,3.1954407e-06,0.06867849,1.9556737e-05,0.1376691,0.012039269,0.1302895,1.453097e-05,1.3899644e-05,0.6512396,1.01329e-05,7.0121387e-06
42,1.2326018e-05,2.075919e-06,0.32955903,2.0113257e-05,0.28733927,0.028741607,0.10150713,9.5508585e-06,1.3432496e-05,0.25278026,9.957113e-06,5.269768e-06
43,1.0047493e-05,2.1208007e-06,0.13857143,1.8563847e-05,0.21022722,0.044921916,0.45826393,9.799479e-06,1.2699164e-05,0.14794567,1.1686893e-05,4.8841284e-06
44,1.2874316e-05,2.2675047e-06,0.43913633,2.1303596e-05,0.29557875,0.021438032,0.071219794,9.261287e-06,1.4470123e-05,0.1725509,1.059235e-05,5.475398e-06
45,1.2170889e-05,1.992311e-06,0.41138032,1.9422323e-05,0.32319108,0.015446001,0.04526044,8.358037e-06,1.2446163e-05,0.20465386,8.551827e-06,5.299166e-06
46,1.2000962e-05,2.0034638e-06,0.41928765,1.9711135e-05,0.29594028,0.020356253,0.065894246,8.538476e-06,1.29752225e-05,0.19845198,9.264421e-06,5.126227e-06
47,7.0527444e-06,1.1130663e-06,0.29898903,1.4011449e-05,0.2489729,0.044225566,0.24643914,5.98928e-06,8.882574e-06,0.16132629,6.7504106e-06,3.2327393e-06
48,1.0701945e-05,1.938715e-06,0.49694836,1.8929662e-05,0.34520188,0.012569894,0.04178846,7.2793887e-06,1.1587678e-05,0.10342818,8.035216e-06,4.8282536e-06
49,1.4628351e-05,2.7490619e-06,0.427846,2.4343413e-05,0.27085564,0.028841123,0.09845719,1.0974265e-05,1.7498482e-05,0.17391025,1.3479723e-05,6.120508e-06
50,1.6451193e-05,3.0334666e-06,0.27289143,2.3260234e-05,0.28586143,0.018355235,0.061897255,1.2426384e-05,1.6118405e-05,0.3609045,1.2084704e-05,6.7143224e-06
51,1.130169e-05,1.838652e-06,0.26446503,1.7378221e-05,0.3168544,0.01767342,0.06751529,8.497808e-06,1.1052454e-05,0.33342916,7.847389e-06,4.7877525e-06
