"","Adipocyte","Atrial Cardiomyocyte","Endothelial cell","Fibroblast","Lymphatic Endothelial cell","Lymphoid","Mast cell","Mesothelial cell","Mural cell","Myeloid","Neural cell","Ventricular Cardiomyocyte"
"0",0.000283579991475516,0.0357329130344744,0.0686251339651476,0.0610674968976915,0.100341431127822,0.118774092193316,0.00658289371656715,0.038959013690757,0.201882577531458,0.143758842914505,0.080376568625528,0.143615456311259
"1",0.000404757923815813,0.010726289238772,0.0783084508630104,0.166987973809822,0.0755458500805649,0.0635162857892864,0.0199129608008329,0.106556553586461,0.153375875445003,0.0924658442287604,0.165752989812999,0.0664461684206713
"2",0.0372122431801714,0.0553351353443718,0.165309334441629,0.0548564053196816,0.237225547102465,0.0171658615009308,0.0457301489360984,0.0624414867200839,0.000198215859795565,0.10563323086498,0.0373866321755999,0.181505758554193
"3",0.000107400343917626,0.000113827302924619,0.134516756227107,9.73437369369995e-05,0.0693635806625357,0.02871886730329,9.73437369370039e-05,0.128785698342199,0.000115930257967796,9.73437369370022e-05,0.138859805473691,0.499126102875557
"4",0.000219638828017192,8.13641468260367e-05,0.0539718130589908,0.0239004817527418,6.70970540892014e-05,6.67923097608648e-05,4.76503938430494e-05,0.0353161591159728,0.028203496862708,4.7650393843049e-05,0.0684083741129745,0.789669481970233
"5",0.000138741112441529,0.000138741112441529,0.314820507842425,0.0842789078219879,0.270356503260327,0.0265498078543353,0.0891289188144497,0.0296412376414661,0.000138741112441528,0.0240162236117332,0.16065292870351,0.000138741112441529
"6",0.0541355500059934,0.00318696600412871,0.0553643868550242,0.039206804401601,0.195097642795033,0.111774085973542,0.00516282625815144,0.0421316147301914,0.000283127838468515,0.211170110038403,0.282203757260994,0.000283127838468518
"7",0.0247077221529512,0.0233314246586767,0.0661009358559866,0.0261990136774946,0.0821683172982433,0.0689847232492582,0.00758224331951453,0.00582867558966606,0.22030060193219,0.112055514790168,0.135114460839329,0.227626366636522
"8",0.00637026394025542,0.0180764227958898,0.321003474011106,0.134995710786338,0.0509728760250335,0.0747069075946456,0.000283058729878983,0.100608695238058,0.102372062016849,0.122551846036278,0.0677756240957891,0.000283058729878985
"9",0.000212637985398998,0.0847869433437998,0.179969902386631,0.119114892181081,0.000138582880218952,0.0399385483124445,0.0508973699041559,0.0152077836458406,0.082935505427453,0.0419154049520847,0.030006329157472,0.35487609982342
