"","T_CD4","T_CD8","T_reg","mDC","mono-mac","myeloid","pDC","plasma","tumour_1","tumour_2"
"0",9.08617841197424e-05,9.08617841197392e-05,9.08617841197399e-05,0.01915000696131,0.00211835769354033,0.00541207291405797,0.00235325483207674,9.55554684246021e-05,0.788292526367394,0.182305640410837
"1",0.00507929877884484,0.0493819397218204,0.0250580281138483,0.0216887929580899,0.216936681262608,0.000129431026618335,0.00173385957675837,0.0130640956874378,0.590819801538835,0.076108071335139
"2",9.16893322329717e-05,9.16893322329723e-05,9.16893322329697e-05,0.000105344250095529,9.16893322329711e-05,9.16893322329699e-05,9.16893322329723e-05,0.00676730863333398,0.94711777672737,0.0454594343958028
"3",0.0195466450700154,0.439530904875516,0.0391106541723482,0.0174954138432553,0.445025557659605,0.0145776693893627,0.000130643781058011,0.0228831493139769,0.00013064378105801,0.00156871811380355
"4",6.33673803003756e-05,0.00791442644346252,0.016952761930633,0.00480367345611393,0.00876658098980854,6.33673803003742e-05,6.3367380300374e-05,0.000121201695606636,0.104534288177296,0.856716965166178
"5",9.15230660792931e-05,0.110852432234384,0.0162189584234536,0.0954523324180356,9.15230660792936e-05,9.15230660792931e-05,0.0102621667084455,9.1523066079293e-05,0.153076905925321,0.613771112026044
"6",0.0687743498266822,0.076234114466981,0.00143202769086193,0.00013028729070553,0.0445680991641454,0.00013028729070553,0.00013028729070553,0.00013028729070553,0.719962337244371,0.0885079224441362
"7",0.000132983826901526,0.998803145557886,0.000132983826901445,0.000132983826901522,0.000132983826901484,0.000132983826901512,0.00013298382690151,0.00013298382690158,0.000132983826901458,0.00013298382690151
"8",5.90420039871379e-05,4.51728513069632e-05,4.51728512348045e-05,9.69376434673352e-05,0.987759450732205,4.51728506621909e-05,0.0116649914908432,0.000189758697022001,4.91280285931413e-05,4.51728506776574e-05
"9",9.17223450171397e-05,0.0643767236370222,9.17223450171378e-05,9.17223450171363e-05,9.17223450171384e-05,0.00303744059238407,9.17223450171372e-05,9.92042074914907e-05,0.778985157396157,0.153042862441859
"10",9.41425388725286e-05,9.41425388725288e-05,9.41425388725307e-05,9.41425388725339e-05,9.41425388725266e-05,9.41425388725286e-05,0.00754792988317933,0.000147800021752349,0.89773905723313,0.0940003576287037
