restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,4409,101,0,0]",True,objective_patience,519,-12459603.8984375,-13020592.1796875,-37540.1962890625,-25517736.274414062,[],1301.4934621672146,519,28.80103874206543,520,False
1,"[20260822,4409,101,0,1]",True,objective_patience,515,-12459623.33984375,-13020575.2734375,-37529.778564453125,-25517728.391845703,[],1295.2737960419618,515,25.602474212646484,516,True
2,"[20260822,4409,101,0,2]",True,objective_patience,481,-12459657.328125,-13020560.16015625,-37525.92626953125,-25517743.41455078,[],1177.728025208693,481,23.889158248901367,482,False
