,q05cell_abundance_w_sf_endothelial cell,q05cell_abundance_w_sf_astrocyte,q05cell_abundance_w_sf_oligodendrocyte,q05cell_abundance_w_sf_microglial cell,q05cell_abundance_w_sf_vascular associated smooth muscle cell,q05cell_abundance_w_sf_inhibitory interneuron,q05cell_abundance_w_sf_pericyte,q05cell_abundance_w_sf_glutamatergic neuron,q05cell_abundance_w_sf_radial glial cell,q05cell_abundance_w_sf_oligodendrocyte precursor cell,q05cell_abundance_w_sf_neural progenitor cell,q05cell_abundance_w_sf_medial ganglionic eminence derived interneuron,q05cell_abundance_w_sf_caudal ganglionic eminence derived interneuron
0,0.0018255273695103825,0.000744101539021358,0.00019180888921255246,0.5990611106157303,0.05332090500742197,0.0005117004970088601,0.07886462360620498,0.9700863629579544,0.14228664562106133,0.555930894613266,0.011602820316329598,0.7304551094770432,0.9065986394882202
1,0.0018028414517175407,0.0004756012567668222,2.4916390430007596e-05,0.34912630170583725,1.5198581397533417,0.0017013093282002955,0.04770148936659098,0.0037934331805445256,0.47208881825208665,0.0006251638260437176,0.5920936346054078,0.6155478239059449,1.2457816362380982
2,0.014699687855318189,0.000556343499920331,0.00020178589184070007,0.169126757979393,0.4714076712727547,1.6486371159553528,0.6490918219089508,2.642062449455261,0.015293075703084469,0.307120980322361,0.00883804694749415,0.06473787650465965,0.22843895182013513
3,0.0776137288659811,0.5437204122543335,1.336597728729248,1.6670152127742768,0.21953705623745917,0.019022743869572877,1.0463833928108215,0.04261801950633526,0.2612896203994751,0.5724372059106827,0.006994541152380407,0.2363348938524723,0.3713761672377586
4,0.000537216998054646,0.0001128763564338442,0.053299357369542125,1.4770635604858398,0.006600901274941862,0.10739056840538978,0.007199342409148812,0.025571901444345714,0.6976491689682007,0.0719782255589962,1.7710947930812835,0.00898982584476471,0.3184506222605705
5,0.0037332002888433636,0.0009592750138835983,0.002400207507889718,0.042852362617850304,0.5731031328439713,0.9115585416555405,0.2528349101543427,0.1753698319196701,0.840202808380127,0.6587422251701355,0.8414835870265961,1.337323749065399,0.10866227857768536
6,0.006048882100731135,0.0003875700305798091,0.11530712507665157,0.2620952546596527,1.6494376897811889,1.0887844204902648,0.07405652329325677,2.024126577377319,0.015724756009876727,0.006994270370341837,0.8114693820476532,0.255880805850029,0.5644816279411315
7,0.012119080079719425,0.0007327084633288905,0.3613326758146286,0.003736691677477211,1.4290252923965454,0.2829405203461647,1.6492060899734498,0.615024471282959,0.5527274698019028,0.5335797667503357,0.5110406845808029,0.08841406516730786,0.03246154990047216
8,0.012519060540944338,0.0006984290113905445,0.0001601535528607201,0.39524778723716736,0.06865716874599456,0.04640055801719427,0.6192931026220322,0.28270517438650133,0.5251474559307099,0.012624847888946534,0.9674097865819931,0.19238510653376578,0.911734688282013
9,0.0027039879583753645,0.09146050363779068,0.002982146164868027,0.0065260981675237415,0.5058179706335068,0.6671890527009964,0.6711973577737809,0.7345058172941208,0.6406188189983368,0.8751126676797867,0.9144257545471192,0.02540334705263376,0.06402442380785942
10,0.0340848108753562,0.0010131308634299784,0.000535123041481711,0.4292647272348404,0.8959564834833145,1.6847224295139314,0.22371514067053794,0.011101981764659286,0.5199268490076066,1.6839182794094085,0.007584913866594434,0.21205074563622475,0.021354828588664533
11,0.0012322793016210198,0.0002815684289089404,0.0001488875575887505,0.40680076032876966,0.021757766231894494,0.010992464004084468,0.0866867270320654,0.6820999801158905,0.7193915247917175,0.0019861279521137475,0.415295185148716,0.0332339221611619,1.7879430830478669
12,0.002451046393252909,0.0013793025631457568,0.0003995109960669652,0.0013255823752842844,1.0037518620491028,0.4334928870201111,0.1751659892499447,0.06651232577860355,0.4731586143374443,0.2713360220193863,1.9187550008296967,0.1692201554775238,0.5778769254684448
13,0.007041201833635569,0.000658625052892603,0.0011144115065690131,0.6250139832496643,0.5324753880500793,0.04592125825583935,0.1970723859965801,1.9720523476600647,0.004818152077496052,0.14669683054089547,0.058646788261830805,0.760190486907959,1.2747129023075103
14,0.006481163576245308,0.005799301690421999,0.0009338161966297775,0.0029744885861873625,0.05659256782382727,1.0331062376499176,0.8753799170255661,0.2481796696782112,0.007162748835980892,0.4165905714035034,0.47941248714923856,0.5375710040330887,1.044007158279419
15,0.0035578034934587778,0.0006221465562703089,0.00012299793925194536,0.287797749042511,0.10001743584871292,0.5327259957790375,0.507689094543457,0.22801883667707443,0.4141399055719376,0.5525453597307205,0.36951780319213867,0.04800835158675909,0.48171707689762117
16,0.03426632080227136,0.11722801178693772,0.013029522215947508,0.03748853448778391,0.3589922696352005,1.1173534214496612,0.16495725885033607,0.5157184869050979,0.47263195663690566,2.016085457801819,0.09010450839996338,0.5389588296413421,0.7844765305519104
17,0.03913737963885069,0.00020838668060605415,0.04086446929723024,1.0049341678619386,0.79934161901474,1.3424643218517303,0.08366536237299442,0.24583012983202934,0.005471211136318743,0.7244911372661591,1.0218043208122254,0.4333832889795303,0.9608101665973663
18,0.0036132149398326874,0.00022538513003382833,0.00015672256558900698,0.5728842824697494,1.1456954181194305,0.001866704667918384,0.49123222678899764,0.7536021381616592,0.04964637644588947,0.02153218789026141,1.0516047596931457,0.3325038552284241,0.050944291241467
19,0.00722535033710301,0.0005296611750964076,0.0015155982109718025,0.26716149747371676,1.2976589322090148,0.0672350786626339,0.871985810995102,0.0588091965764761,0.0053818305023014545,1.5607832372188568,0.25186243653297424,0.1879720628261566,1.0149832963943481
20,0.1493387296795845,0.00010750710243883077,0.0003245987609261647,0.6132695257663727,0.0727990310639143,0.0036139318603090943,0.20297205075621605,2.740341675281525,0.006449519726447761,0.6974105775356293,0.10164230689406395,0.05800404343754053,0.6047817587852478
21,0.003218056820333004,0.00032820525084389376,0.14018697813153266,0.18079352229833603,0.32370699644088746,1.4858849704265595,0.16124200746417044,0.2949872359633446,0.007111883279867471,0.9834742099046707,0.8295636534690857,0.570993059873581,0.4388559103012085
22,0.0046251194784417745,0.010483943810686468,0.10290435738861561,0.0029475916642695667,0.11230442449450492,1.0692424595355987,0.8573660790920258,1.2062009632587434,0.021419755276292564,0.384223935008049,0.18585603386163713,0.3955273166298866,0.9147910177707672
23,0.0033260148367844525,0.0011321341735310853,0.00013584973858087325,0.5101588100194931,0.9755700021982193,0.1373360387980938,0.2980700358748436,0.9072995781898499,0.2662804082036018,0.10312583409249783,0.02748826425522566,0.9594162434339524,0.8113739669322968
24,0.0016850982152391226,0.18362158685922622,0.9347289711236954,0.7894413650035859,0.07925039269030094,0.35975718051195144,0.059220250137150286,0.42480712831020356,0.7927662938833236,0.6284000724554062,0.047045069932937625,0.3322617083787918,1.6098117411136628
25,0.0005702085385564714,0.0683924451470375,6.422917613235768e-05,0.0009037252370035277,0.16894448027014733,0.003330835734959692,0.013863281160593034,0.19556639418005944,0.7680324822664261,0.0010368841292802244,0.9222599327564239,1.4604009747505189,0.2692511960864067
