,meanscell_abundance_w_sf_endothelial cell,meanscell_abundance_w_sf_astrocyte,meanscell_abundance_w_sf_oligodendrocyte,meanscell_abundance_w_sf_microglial cell,meanscell_abundance_w_sf_vascular associated smooth muscle cell,meanscell_abundance_w_sf_inhibitory interneuron,meanscell_abundance_w_sf_pericyte,meanscell_abundance_w_sf_glutamatergic neuron,meanscell_abundance_w_sf_radial glial cell,meanscell_abundance_w_sf_oligodendrocyte precursor cell,meanscell_abundance_w_sf_neural progenitor cell,meanscell_abundance_w_sf_medial ganglionic eminence derived interneuron,meanscell_abundance_w_sf_caudal ganglionic eminence derived interneuron
16,0.109622836,0.14845224,0.04300819,0.07175568,0.4283272,1.1793921,0.25066423,0.57010704,0.52955294,2.058768,0.1411024,0.5858522,0.8335174
17,0.11098689,0.0035305943,0.08024993,1.0510857,0.86503917,1.4039394,0.15550567,0.29590285,0.023152456,0.76095194,1.0864654,0.4811542,1.0150933
18,0.029675964,0.0032510585,0.004345573,0.612066,1.1967593,0.015404536,0.56845963,0.8008211,0.08068733,0.040629115,1.1013807,0.36845094,0.08147092
19,0.050265156,0.0055152746,0.012765024,0.30533388,1.3545461,0.110098146,0.9659806,0.09717158,0.020576844,1.5967505,0.30617002,0.22877993,1.0596099
20,0.23865905,0.0022512218,0.005406219,0.64692366,0.11138835,0.017139757,0.26529676,2.7793396,0.02171663,0.727356,0.14387195,0.08648726,0.6415262
21,0.02786525,0.0043731,0.18073884,0.21856931,0.38082638,1.5388274,0.23398687,0.3423281,0.025606815,1.0185673,0.8881967,0.61187387,0.48531762
22,0.032947935,0.026319664,0.14006986,0.015862834,0.15215436,1.1207092,0.9346825,1.2531887,0.047573857,0.4151232,0.23255745,0.43344572,0.95641536
23,0.025022047,0.008649145,0.0031947976,0.5508233,1.0295875,0.18202376,0.3738954,0.9526087,0.3090728,0.12928493,0.06075243,0.9989209,0.85670084
24,0.021341706,0.21472311,0.9912036,0.8329433,0.1256849,0.41754684,0.12265414,0.48029277,0.8459754,0.670783,0.09225848,0.37414712,1.6644646
25,0.01231592,0.08654491,0.0020923608,0.006052086,0.21051264,0.016511366,0.0424161,0.22860421,0.8037225,0.0059335893,0.9660311,1.4931095,0.30260372
26,0.027812101,0.5596371,0.1719306,1.1650265,0.17380868,0.06718309,0.32229352,0.3549823,0.38790888,0.35200104,0.79626983,0.12242381,1.1638839
27,0.035826236,0.08033003,0.24404891,0.66874635,0.24642596,1.0392209,0.6729536,1.0069387,0.7418189,0.33627477,0.18924463,0.277748,0.28181583
28,0.04222538,0.024429614,0.4976283,0.37683418,1.6625215,0.05494853,0.4796645,0.055076387,0.8415253,1.1495037,0.16841742,0.13965668,0.3698149
29,0.023237297,0.00683199,0.11433665,0.025698941,0.14437489,0.51638573,1.3463962,2.9399035,1.0846126,0.010509781,0.09631941,0.2637019,0.66495454
30,0.03346814,0.006719017,0.0047675497,0.017492605,0.31475264,0.69419706,0.2170168,0.17870149,1.0151231,0.81761146,0.9993087,0.10058232,0.07321496
31,0.038581315,0.04004617,0.004744483,0.926361,0.8535795,0.012754725,0.3204982,0.11843857,0.6881595,2.5297847,0.35509035,1.4266982,0.2643637
32,0.024963643,0.0058433725,0.0052086757,0.008658242,0.93049467,0.013663029,1.4966364,0.35269168,0.5412493,0.6322203,0.17474872,0.28369865,1.4134009
33,0.029301548,0.024509221,0.004847246,0.021657517,1.4943252,0.80871737,0.07519072,0.09055246,0.66096133,1.0595167,0.09145203,1.4504989,0.11956516
34,0.030070167,1.0166649,0.0060650897,0.27128118,0.7548318,0.06475992,0.2559171,0.63122934,0.8926622,1.8552698,0.029731255,0.032749485,0.03943342
35,0.03077452,0.023236532,0.7179964,0.1686345,0.096747026,0.2811831,1.2226802,0.09811932,0.9978642,0.3901158,0.022187365,0.58453816,0.87374526
36,0.027932212,0.008108402,0.0052010985,0.39742044,1.2688721,0.6672674,1.1296262,0.60198236,0.024540368,1.6593852,0.9804494,0.019890161,0.024649095
37,0.021091124,0.008222159,0.0032742154,0.8192629,0.6331534,0.007555898,0.19918776,0.70057493,0.02588672,0.31585413,0.3537513,1.3109479,0.3292824
38,0.052974064,0.123257734,0.37829688,1.8150375,0.35334298,0.14647561,0.19366372,0.124133214,0.9585605,0.13222195,0.888319,0.49318677,1.194993
39,0.020993154,0.0068735033,0.004159893,0.007052407,0.30025303,0.012418408,0.43546548,0.34611723,1.2535874,1.3235617,0.010810647,1.2432977,0.083654314
40,0.038489074,0.00710801,0.0053045466,0.5972749,0.9775162,0.5345986,0.29251742,1.1165618,0.4494307,0.012575955,0.8295737,0.23316516,1.6355176
41,0.03484914,0.0053785946,0.011254594,0.668483,0.045187425,0.0051924004,0.9951665,0.42156866,0.26492986,0.22560614,1.1350645,0.032931075,0.18691833
42,0.051236697,0.004895892,0.0054960987,1.1041883,1.4162339,0.45237678,0.8773325,0.94759667,0.03380109,0.32840607,0.051881295,0.6513372,0.93411297
43,0.026727326,0.048955243,0.08368474,0.7233968,0.10899938,0.030661087,0.0778007,0.112633504,0.65640455,0.23639354,0.88738346,0.97370154,1.3745422
44,0.019888422,0.011645656,0.0030137273,0.9721622,0.3900392,0.38716683,0.43386942,0.18730551,1.6864029,0.008276967,0.779227,0.4827186,0.9113564
45,0.05042945,0.0068171723,0.0069671106,0.030689683,0.50346315,0.027023325,0.48194703,0.87219435,0.043233115,1.0700754,0.62641954,1.1965178,1.4348955
46,0.04598411,0.008225727,0.012109955,0.88866365,0.5938326,1.1341325,0.47607857,1.4213579,0.5051109,1.4271888,1.1447814,0.2748429,0.20887856
47,0.14175552,0.005041426,0.41524738,0.36229762,0.50003123,0.18326846,1.1204181,0.15830655,0.022419285,0.27547315,0.21171118,1.8775017,0.6328537
48,0.080863625,0.0097414665,0.014007571,0.078040615,0.24015146,1.5785873,0.7218941,0.872582,0.846986,1.3466933,0.9621899,0.26391587,1.2135218
49,0.038108278,0.0076646153,0.0023097624,0.15505141,0.50900394,0.27590564,0.27136123,0.05999204,1.8411016,0.0052902712,0.45369893,1.5134083,0.62213284
50,0.03484794,0.023127904,0.4021014,0.31766337,0.98421735,1.0915375,0.2373894,0.6972627,1.4865093,0.18301147,0.07172125,0.28929564,0.15060963
51,0.023270544,0.008608288,0.011577095,0.010202318,0.12019661,1.1680076,0.0594479,0.09796984,1.3841453,0.37072924,0.8810449,0.059917834,1.4495027
52,0.043640222,0.0057349894,0.006499208,1.4116127,0.07535711,1.0957302,0.571296,1.6578035,0.52690625,0.7344504,0.22248387,0.39625928,0.25864458
53,0.020369736,0.012628795,0.0051695225,0.090301536,0.39380527,1.1189377,1.2846786,0.038433984,0.8296261,0.005918726,0.054529723,0.037827216,0.37943688
54,0.036421265,0.007874765,0.0055782353,0.21635035,0.9368882,0.22218229,0.39627612,0.33166194,0.12146124,0.6895314,0.7501395,1.1282614,0.76436436
55,0.01898462,0.0030538975,0.0049249227,1.3127352,0.07858557,0.1839228,0.5133565,0.72226787,0.23952638,0.4692223,0.68657744,0.25457877,0.16765685
56,0.08718462,0.2751203,0.006403746,0.6014192,0.14598826,0.07679316,0.8442565,0.491315,0.18671852,1.2239779,1.7088174,1.1962006,0.37386984
57,0.04045967,0.011011375,0.0038852205,0.31007722,0.5366034,0.439128,0.15545161,1.2389798,0.7830475,0.45915732,0.48666474,0.8530927,1.362895
58,0.06239242,0.8616906,0.0058482694,0.62418574,0.09792216,0.022427944,0.5351026,0.6643132,0.08617976,0.68540215,0.3370645,1.3457848,1.221526
59,0.039663464,0.009051473,0.003268951,0.7038748,0.10750181,0.0103122275,1.1649652,0.25217927,1.5250154,0.21154185,0.0074886153,0.97896224,0.14955747
60,0.043177616,0.0073982906,0.004819289,1.9794562,0.5637002,0.92861116,0.53355664,0.05036294,0.9661069,0.4235907,1.2731065,0.515345,0.07306397
61,0.02334296,0.0021557289,0.003225537,1.2284456,1.0355744,0.47107616,0.72157687,0.18468559,0.03738217,0.007095038,0.14333868,0.025954336,0.02007685
62,0.04156378,0.0062962305,0.36159214,0.49109957,0.7653078,1.9278724,0.4328731,0.5659988,0.32515633,0.01132631,0.9179483,0.05184291,0.5212244
63,0.0455201,0.018215638,0.007334188,0.099318825,0.10777281,0.14830925,0.17155755,0.6034856,0.755595,0.8859415,0.7076681,1.7375698,1.3044621
64,0.07369716,0.046359107,0.33256674,0.5837051,0.84655374,0.21463664,0.8856413,1.9426978,0.05802135,0.7005893,0.060452268,0.9219132,0.86065876
65,0.021393552,0.0029458483,0.05018794,0.009912537,0.27832663,0.21405932,0.12396349,0.53372794,0.4241873,1.0368924,1.1449819,0.016566439,0.028912421
66,0.021881673,0.04050398,0.0014870233,0.010274167,0.07462961,1.0765805,1.7245198,4.392481,0.13365433,0.007895143,0.014724109,0.47254294,0.15529907
67,0.02181501,0.14714576,0.01708906,0.6472805,1.6291227,0.020092115,0.077414416,0.49597937,0.19321072,0.80241615,0.38083452,1.1814117,0.33408147
68,0.023178093,0.006575086,0.005559584,0.0117213745,0.067703955,0.010020198,0.08772105,0.5641202,0.018112337,0.30410478,1.8839662,1.2630558,0.9014604
69,0.045640696,0.012242581,0.20727688,1.700353,0.4687023,0.953205,0.21408576,0.57142395,1.655123,0.007506181,0.16051753,0.25497976,0.7952591
70,0.05030933,0.007641403,0.0036773733,0.76062953,0.69189644,0.0074976142,0.38879222,0.3754311,0.400827,0.040816225,0.8987193,0.061588544,0.48208392
71,0.03958215,0.45572263,0.0065121055,0.2679166,0.78134805,0.6055288,0.26574892,0.057126265,1.1052815,1.0043154,0.030742059,0.60423803,1.03415
72,0.1974052,0.58652914,0.0077435244,1.5744182,0.5906577,0.014989998,0.15106288,1.2608106,0.8151541,0.14356333,0.0361144,0.9052609,0.63722897
73,0.40770492,0.012413369,0.0069403225,0.41376585,0.074842714,1.1592233,0.4597926,1.0068398,0.036517344,0.37658837,0.48704836,0.16120908,1.2776139
74,0.052777752,0.00864621,0.012488608,0.47295722,0.34042245,0.84143466,0.59929335,0.8722732,0.06181881,0.80303764,0.5233433,0.17726022,0.5419171
75,0.04303896,1.0981275,0.010736034,0.6157009,0.1828298,0.9893991,0.48109907,0.71183497,0.35432786,0.6827922,0.21083635,0.6653819,1.7229168
76,0.05111519,0.004654699,0.005849943,0.30237606,0.19595237,0.7589275,0.25106734,0.5620802,0.19349001,1.5516981,0.021246048,0.17626011,0.48699197
77,0.064222984,0.68406785,0.008346765,0.028993305,0.33803967,1.241292,0.4914876,0.58603305,0.24808569,0.646471,0.65859157,0.30366385,0.5514696
78,0.07916731,0.027615326,0.004812146,0.5688939,0.97648454,0.027080318,0.90878177,0.16049582,0.82618177,0.97333825,0.02894536,0.6353144,0.97324824
79,0.03286099,0.025939992,0.010702411,0.02848791,0.9723822,0.39739808,1.2778597,0.5577223,2.3165078,0.3090308,0.021031566,0.346615,0.11349811
80,0.029373566,0.012460156,0.01046202,0.43839407,0.04735331,2.3915684,0.24394867,0.33441868,0.033438776,0.69896454,1.0872525,0.020413926,0.04070613
81,0.0510957,0.007372667,0.0037847927,0.89436704,1.3173926,1.3365475,1.289241,0.89632756,0.5923938,0.004824815,0.07150123,0.81791216,0.7949821
82,0.04701773,0.0028851223,0.37915543,1.1691056,0.37739915,0.66931975,1.2004535,1.1524242,0.013804192,0.44446254,0.21457107,1.6417483,0.10097478
83,0.039704736,0.3379357,0.004670709,1.1274086,0.064968675,0.015902556,0.06822719,2.3068867,0.4830126,1.103305,0.04924243,0.44511107,0.40900925
84,0.020679066,0.0049456866,0.3026617,1.2802267,1.7174345,0.053870503,0.14168449,0.08320956,0.67946225,0.0056083663,0.027436158,1.7279003,0.059971005
85,0.038815234,0.0034951752,0.0036944596,0.2993503,1.0583733,0.19026953,0.58657295,2.4492872,0.03355579,0.24119581,0.8243579,0.02821787,0.020079251
86,0.03399743,0.101178125,0.006753319,0.8405812,0.16892049,0.07016244,0.8293772,0.832664,0.7081161,1.0503385,0.12230427,0.52918273,0.4026192
87,0.024586942,0.740481,0.00392357,0.89437693,0.50474703,1.4754459,0.31147954,0.07003965,1.1881835,0.0034927318,1.203076,0.11535372,0.034775317
88,0.0336483,0.03739428,0.00830202,0.02193756,1.3465664,0.22988857,0.7103678,0.6164584,0.14760797,1.0768735,0.022448169,0.14449066,0.6060944
89,0.024701668,0.65854794,0.0026698771,2.3374941,0.18779384,0.012365229,0.104136966,0.12763764,1.7220854,0.19810627,0.010889148,0.06854892,0.49584466
90,0.042928547,0.03835522,0.072460674,0.34844086,0.23137781,0.19507946,0.47229573,0.25495434,0.34188825,1.8947573,0.036476146,1.2081058,0.68327427
91,0.016839202,0.13045844,0.18376824,0.019834993,1.1906029,0.0033177868,0.45045653,0.8437179,0.51309454,0.32464394,0.0332718,0.1970029,0.597423
92,0.037429716,0.19827387,0.8575048,1.3105472,0.13193917,0.7136864,1.1740581,0.5533164,0.011801513,0.009917646,0.019157603,0.7584516,0.4872122
93,0.037701946,0.072616935,0.006931147,0.051051665,0.57673246,0.25486898,1.3489473,0.12248496,0.7529155,1.0296905,0.07650832,0.929503,0.8322222
94,0.059933666,0.07002391,0.005956189,0.25444102,0.45749554,3.3962529,0.14121431,0.46125045,0.47945237,0.01198977,0.64273614,1.1559607,0.31539693
95,0.02486143,0.17094783,0.0047885966,0.70060724,0.069149844,2.595541,0.09047759,0.58244467,0.061486818,0.7600561,0.045606848,1.2771785,0.030524673
96,0.01913252,0.0073682074,0.0042927777,0.031447344,0.038284432,0.11847829,0.07091094,0.30671626,1.0869203,0.6988438,1.1887053,0.6495023,0.14160341
97,0.042086136,0.08868796,0.07789179,0.4274584,0.24937104,0.3787397,0.98504174,0.16875327,1.1623348,0.50082034,0.7741906,1.152389,0.28157368
98,0.026006619,0.0072016134,0.005159248,0.082168564,1.2147268,0.0058403118,1.3508803,0.4641303,0.2856036,0.013973544,0.43102014,0.15282677,0.799703
99,0.028133059,0.01008397,0.13740046,0.033181004,0.24704303,0.8412706,0.39612752,1.1857156,0.025177367,0.1321337,0.594686,0.06801517,0.8037445
100,0.01832624,0.005110915,0.0029088457,0.437938,0.037930373,1.2712756,0.0827272,1.8322515,1.9332707,0.004741931,0.2365119,0.70386654,0.18679614
101,0.008461941,0.0069502913,0.045242272,0.0026959733,0.017761705,0.003627463,0.018829575,0.45901093,0.277029,0.13566533,0.5500966,0.5393898,1.9022678
102,0.039811507,0.026226541,0.007693385,0.36232483,0.58963,1.2202278,1.152757,0.09359856,0.2564067,1.1722313,0.93650883,0.07484011,0.38103402
103,0.024335003,0.0052006734,0.9461699,0.010149664,0.41172457,0.67489725,0.07391629,1.032437,0.011325026,1.3436056,0.014682663,0.26136324,0.93948764
104,0.03610248,0.56367725,0.009097125,0.03481356,0.80978596,0.8180706,0.41020197,0.7459598,0.034086,0.6352114,0.17319034,0.9980698,0.74344504
105,0.029829329,0.7329067,0.25583974,1.2881349,0.20410274,0.028480524,0.68426317,0.10797321,0.09655464,0.10916849,0.5564478,0.9227948,0.21782227
106,0.051909007,0.006257829,0.3947186,1.6473131,0.6317928,0.030994462,0.50651205,0.093848266,1.8194911,0.015782973,0.045752555,0.84345055,0.35889575
107,0.01839564,0.0017403293,0.0026161121,0.36059543,0.675286,1.2958597,0.23801635,0.1778977,0.013811784,0.0037695803,0.14369075,1.0457497,2.2011042
108,0.03461631,0.006159392,0.203954,0.1498212,0.5624211,0.5886268,0.85899585,0.078626,0.52275807,0.5812587,0.04583505,0.6461206,0.60531396
109,0.03619919,0.4420575,0.005103208,0.2955611,0.11158986,0.8796784,0.27239272,2.849142,0.29685625,1.4070389,0.035352252,0.09013729,0.052499738
110,0.024303498,0.0030661037,0.002775372,0.3924402,0.15417093,0.011666919,0.43627256,0.6046206,0.047468368,0.68120456,0.97288144,1.129862,0.16153395
111,0.014919763,0.04096924,0.0015914321,0.005478254,0.07382208,0.008201127,0.23979273,0.8074206,0.9354457,0.006289099,0.16154641,1.922479,0.24258673
112,0.024055291,0.036624175,0.002200334,0.009515312,0.11077773,0.119484775,1.2640164,0.58507687,0.02955926,0.009706899,0.23720427,1.6674979,0.5600309
113,0.048409745,0.0062706308,0.0069155786,0.5176752,0.48446044,0.030734839,0.75122905,0.23653269,0.026563706,1.811901,0.12770343,0.63072073,1.433162
114,0.026134994,0.007412495,0.0041134325,0.69715315,0.2115506,0.0058214995,0.38133997,0.019172477,0.19244431,1.2584041,0.009040399,1.1258438,1.6344188
115,0.014521077,0.019015102,0.008169923,0.22344817,0.3561163,0.011488958,0.30486724,0.3268725,0.5346436,0.86495745,0.7400025,0.18278897,0.39897555
116,0.0334199,0.31898993,0.003146447,0.9578917,1.3153913,0.7226546,1.5289813,0.058745172,1.5852641,0.0038024827,0.0470482,0.09317104,0.38887262
117,0.025343653,0.0033470697,0.6658337,0.8308203,0.16153575,0.009116279,0.9297623,0.060280196,0.010021933,1.5156695,0.0090896785,0.2592948,0.21633023
118,0.030410752,0.0046716696,0.0042137317,0.8769369,0.5794469,0.025019776,1.4402006,0.662175,0.53040475,0.01243078,0.2558037,0.042336363,0.24365793
119,0.026102416,0.0054147076,0.0040276498,0.27896142,0.46901387,0.46102858,0.076596886,0.20135266,0.031084146,1.9692078,0.312093,0.58890885,0.2934417
120,0.25034678,0.020136299,0.009753455,0.03913793,0.8393706,1.7844682,0.6059792,0.4617524,0.21554859,1.4518371,1.0155737,0.0780959,0.25081408
121,0.023835048,0.006649689,0.0043782936,0.79070276,0.059753582,0.7801798,1.7815868,0.38233525,0.36473525,0.601097,1.3455716,0.032040577,0.026138814
122,0.03767164,0.006462676,0.009899989,1.1797453,0.38018316,0.24623777,0.23808347,0.5454417,2.2447183,0.16133504,0.7488383,0.33057037,0.22463107
123,0.023138873,0.0035658816,0.0037575443,1.0242467,2.0341651,0.40664637,0.11257889,0.5251819,0.65618205,0.049114827,0.74543417,0.0639284,0.16470991
124,0.047756422,0.0031074923,0.33227557,0.3760012,0.28213647,1.5561688,0.106701665,0.21264927,0.019977007,0.02507238,2.0659947,0.14082843,0.4731938
125,0.19221562,0.4328203,0.01294668,0.8897932,0.5860524,0.77580166,0.4824904,0.8303759,0.63842934,0.9329913,0.2531272,0.13800535,1.4429187
126,0.030349413,0.21471238,0.37675357,0.014214792,0.6987304,0.96159565,0.16581401,1.0200235,0.66793704,0.52475524,2.9890847,0.93038493,0.3577001
127,0.01950017,0.04804109,0.13326593,0.030888556,0.07303168,0.0076526296,0.2779862,0.09356084,0.75150794,0.46921316,1.44749,0.5039448,0.26745343
128,0.022106655,0.0073711355,0.03323894,0.36856726,1.9835734,0.247398,0.74785525,0.017403806,0.9010651,0.021698978,1.3458005,0.020561948,0.028746445
129,0.03527462,0.002435535,0.0015843078,1.540504,0.059820406,0.9052366,0.06490796,0.270789,0.3328293,0.003322345,0.05298975,0.65803844,1.617736
130,0.011384103,0.023375504,0.0069979373,0.00976521,0.03125858,0.21107413,0.060547013,1.3043845,0.7758465,0.013998026,0.6065394,0.08329362,1.2487733
131,0.020368094,0.26736468,0.0038360637,0.0057645184,0.34147525,0.0061966726,0.05152525,1.5376146,0.23496176,0.51496017,0.79878366,0.3049967,0.7517625
132,0.020845149,0.03776532,0.008791535,0.14305304,0.08534871,0.035673637,0.06374933,0.21811256,0.46929085,0.55888146,1.0436828,0.6582898,0.80410093
133,0.03093996,0.0072349063,1.5135864,0.037255175,0.8030245,1.7171484,0.36027977,0.36735508,0.20221041,0.6893333,1.3272164,0.13119604,0.8374879
134,0.025466925,0.008982629,0.0038313386,0.5100327,0.5965105,0.609443,0.3286819,0.339871,0.7132532,0.046879195,0.022084437,1.4564214,0.7189661
135,0.05971802,0.11194652,0.01627701,0.0123134,0.16763036,0.012886459,0.76733315,0.31911936,0.2910478,0.5476627,1.6137824,0.9616106,0.7094133
136,0.16753562,0.037137277,0.42000484,0.3707484,0.72486585,1.0027922,0.46267086,0.69630533,0.5484792,0.0205001,1.1287591,1.3528905,0.40156165
137,0.054240312,0.07013352,0.013430414,0.027816491,0.2163024,0.5802933,0.3031974,1.1451862,2.7266989,0.32493964,0.04752659,0.121825255,0.4041552
138,0.045532543,0.03316619,0.004647392,0.91937256,1.724087,0.04077294,0.62373775,1.9207408,0.04378203,0.5962184,0.46227422,0.08586149,0.08310928
139,0.0456048,0.40994704,0.45742187,0.7806692,0.31284305,0.018300802,0.12689567,0.3334466,0.762286,0.96244556,0.39673755,1.2811176,0.6012523
140,0.022354567,0.09247109,0.28810826,0.00906489,0.13570695,0.14958245,0.06789399,0.8713625,0.6698529,0.2677392,0.37203658,0.6367928,0.8882611
141,0.062295355,0.008213326,0.013388775,0.034011386,0.7187265,1.8786945,0.44392106,0.14424099,0.22165728,1.0612186,0.102242514,1.1239071,0.78291076
142,0.010397608,0.016264519,0.0038360024,0.007003094,0.27444565,0.5272129,0.029968776,0.1700479,0.73410594,0.58100855,0.58815074,0.5375156,0.96837103
143,0.02944549,0.5120465,0.11467612,0.78860545,0.25157744,0.0068837465,0.58154315,0.2243232,0.1064203,0.306713,0.19193812,0.50068027,0.44127595
144,0.056342803,0.0018918512,0.21936221,0.027723098,1.394957,0.5231278,0.52459276,0.055829942,0.013112115,0.8265119,0.010677225,1.2735355,0.13431513
145,0.11172955,0.0072250436,0.004562836,1.8162321,0.30956507,0.78271335,0.63178223,1.2861542,0.048286963,0.0038261146,0.4661185,1.1724453,0.048423972
146,0.053102385,0.0067778644,0.005196203,0.3933703,0.83076394,0.20901349,0.14388183,0.4211791,0.03883747,2.844143,0.81868726,0.70025694,0.18920243
147,0.028777549,0.0042719156,0.0041371384,1.224246,0.05180352,0.8621592,0.05025377,0.073265195,0.21638377,1.7689004,0.80649906,0.044271998,0.4660216
148,0.044755854,0.5764521,0.0060937726,1.6471144,0.87562555,0.13114174,0.52168465,0.3342674,0.6693025,0.0094955,1.3984889,0.14073847,0.178488
149,0.01958359,0.07026692,0.0029645648,0.010304738,0.45054257,1.0366858,0.33680868,0.70541865,1.4557732,0.009958044,0.022623466,0.54944026,1.5340813
150,0.06944078,0.389204,0.013073979,0.43984357,0.31500933,0.59503675,0.28868687,0.8783606,0.9213575,0.3910821,0.97751766,1.1381178,0.8857445
151,0.033443384,0.0039702817,0.0032723264,1.2253608,1.4519542,0.5923795,0.14468025,0.1240595,0.51353645,0.010376624,1.2220137,0.038788524,0.23865
152,0.026236081,0.0068028225,0.0029358687,0.09372934,0.098984405,0.58080596,0.069254465,1.920349,0.070999764,0.42330483,0.21652304,0.8274384,0.09057519
153,0.035026323,0.01895934,0.0048951884,0.978282,1.203911,1.1552112,0.21482643,0.36754254,0.8321129,0.53909624,0.042470384,0.32904994,0.7464537
154,0.017578207,0.012407549,0.0052018133,0.84315956,1.5729469,0.11677499,0.14062619,0.05007361,0.71306175,0.43757713,1.4350144,0.06722529,0.044150215
155,0.05029978,0.003641391,0.0019358294,1.3113016,0.6818082,0.038332656,0.70035344,1.3223106,0.69223267,0.003668914,0.707946,0.43049556,0.07023317
156,0.042754237,0.044263113,0.2172578,1.6662766,0.086151876,0.27214912,0.57315207,0.4059735,0.09445105,0.4007486,0.026601361,1.4589787,0.49363238
157,0.027777864,0.076478735,0.15339632,0.017909195,0.77530825,0.011501814,0.4696724,0.024903981,0.31053618,0.4992168,1.5776849,0.16675259,0.611106
158,0.04366599,0.2011693,0.005677493,0.9542962,0.4522895,0.00872207,0.13666305,0.7480082,0.011476122,0.6016675,0.053883873,0.08091822,1.1431093
159,0.019543333,0.0027472284,0.003456036,1.0791708,0.108180396,0.22929712,0.34304267,0.9994261,0.3037567,0.46432877,0.04583753,0.047544893,0.1063205
160,0.032995936,0.046207044,0.003596978,0.27239177,1.5130198,0.5389396,0.3060274,0.61327463,0.989489,0.016182657,0.07028955,0.26638708,0.1609276
161,0.08520004,0.8449087,0.60754406,0.26538455,0.8420049,0.9044045,0.76322234,0.3359417,0.63067096,1.6077616,0.3648078,0.2689808,0.46088392
162,0.045208395,0.7830363,0.09929121,0.50202525,0.16651528,0.009640693,0.68988806,0.4139084,1.2609582,1.3876528,0.06917864,0.27114797,0.5657282
163,0.03143503,0.15499762,0.16327916,0.1565599,0.5878448,0.020565428,0.20664355,0.9302244,0.4246879,0.3530509,2.1587062,0.99616265,0.27655396
164,0.023209436,0.007030485,0.00727803,0.7350897,0.18725188,0.010942573,0.17562786,0.07417135,0.5506537,0.2834406,0.5485814,0.74946266,1.20387
165,0.030447816,0.063411474,0.008105767,0.011486641,1.7422788,0.031154485,0.1043017,0.44817296,0.070039205,1.0598457,1.430721,0.19090068,0.7812214
