component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4052057.0,5120000.0,34508984.0,34013470.084257044,495513.9157429561,14041122.306498872,77233887.636106,2.742406700488061,3.883908299500254
shape_bin,short,fragment_length_lt_100,5120000,,,18609282.0,18362243.629141673,247038.37085832655,10105445.334871314,41032558.7684346,1.9737197919670537,2.830931230966214
shape_bin,mono,fragment_length_100_249,5120000,,,11379635.0,11207092.146273106,172542.85372689366,7768044.378811789,23313014.91892608,1.5171961677366774,2.133851734857122
shape_bin,long,fragment_length_ge_250,5120000,,,4520067.0,4444134.3088422995,75932.6911577005,4332155.5810766015,7719977.955122523,0.8461241369290238,1.2279284158125292
