component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3847241.0,5120000.0,33435668.0,32987825.41889365,447842.5811063498,13558015.81091617,76033844.87101485,2.6480499630695644,3.8536165255990493
shape_bin,short,fragment_length_lt_100,5120000,,,18049290.0,17850932.13755564,198357.8624443598,9688788.702019336,40257402.06352008,1.8923415433631514,2.804063808213227
shape_bin,mono,fragment_length_100_249,5120000,,,10988818.0,10822486.703737702,166331.29626229778,7473997.695490153,22962321.71281538,1.4597651749004203,2.1177413580355497
shape_bin,long,fragment_length_ge_250,5120000,,,4397560.0,4314406.577600316,83153.42239968386,4198594.18996169,7588682.70952447,0.8200379277268927,1.2174418227184403
