restart_index,selected,step,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective
0,True,0,-9991022.09375,0.0,-39580.93701171875,-10030603.030761719
0,True,1,-9958093.5234375,0.0,-39908.58642578125,-9998002.109863281
0,True,2,-9934068.85546875,0.0,-40231.8916015625,-9974300.747070312
0,True,3,-9917296.96875,0.0,-40542.37353515625,-9957839.342285156
0,True,4,-9905678.87890625,0.0,-40833.43603515625,-9946512.314941406
0,True,5,-9897354.23046875,0.0,-41101.091796875,-9938455.322265625
0,True,6,-9891003.50390625,0.0,-41343.71923828125,-9932347.223144531
0,True,7,-9885807.22265625,0.0,-41561.5517578125,-9927368.774414062
0,True,8,-9881298.26953125,0.0,-41756.16064453125,-9923054.430175781
0,True,9,-9877236.3046875,0.0,-41929.957763671875,-9919166.262451172
0,True,10,-9873511.21484375,0.0,-42085.773193359375,-9915596.98803711
0,True,11,-9870073.37109375,0.0,-42226.557373046875,-9912299.928466797
0,True,12,-9866892.01953125,0.0,-42355.158935546875,-9909247.178466797
0,True,13,-9863937.30078125,0.0,-42474.179443359375,-9906411.48022461
0,True,14,-9861180.20703125,0.0,-42585.868896484375,-9903766.075927734
0,True,15,-9858599.6796875,0.0,-42692.08203125,-9901291.76171875
0,True,16,-9856184.6875,0.0,-42794.26513671875,-9898978.952636719
0,True,17,-9853930.0078125,0.0,-42893.49951171875,-9896823.507324219
0,True,18,-9851829.3125,0.0,-42990.553955078125,-9894819.866455078
0,True,19,-9849871.1796875,0.0,-43085.93359375,-9892957.11328125
0,True,20,-9848039.00390625,0.0,-43179.939453125,-9891218.943359375
0,True,21,-9846314.1875,0.0,-43272.717529296875,-9889586.905029297
0,True,22,-9844680.3828125,0.0,-43364.30908203125,-9888044.691894531
0,True,23,-9843124.2265625,0.0,-43454.69482421875,-9886578.921386719
0,True,24,-9841636.22265625,0.0,-43543.828125,-9885180.05078125
0,True,25,-9840210.47265625,0.0,-43631.656005859375,-9883842.12866211
0,True,26,-9838844.8828125,0.0,-43718.13427734375,-9882563.017089844
0,True,27,-9837539.546875,0.0,-43803.2314453125,-9881342.778320312
0,True,28,-9836295.41796875,0.0,-43886.931884765625,-9880182.349853516
0,True,29,-9835111.7421875,0.0,-43969.236328125,-9879080.978515625
0,True,30,-9833985.515625,0.0,-44050.160400390625,-9878035.67602539
0,True,31,-9832911.6015625,0.0,-44129.722412109375,-9877041.32397461
0,True,32,-9831884.45703125,0.0,-44207.935791015625,-9876092.392822266
0,True,33,-9830899.0703125,0.0,-44284.79931640625,-9875183.869628906
0,True,34,-9829952.7890625,0.0,-44360.286865234375,-9874313.075927734
0,True,35,-9829043.9375,0.0,-44434.349853515625,-9873478.287353516
0,True,36,-9828171.82421875,0.0,-44506.92529296875,-9872678.749511719
0,True,37,-9827335.1796875,0.0,-44577.9482421875,-9871913.127929688
0,True,38,-9826532.30078125,0.0,-44647.371337890625,-9871179.67211914
0,True,39,-9825760.72265625,0.0,-44715.181396484375,-9870475.904052734
0,True,40,-9825017.65234375,0.0,-44781.405029296875,-9869799.057373047
0,True,41,-9824300.859375,0.0,-44846.112060546875,-9869146.971435547
0,True,42,-9823609.29296875,0.0,-44909.398193359375,-9868518.69116211
0,True,43,-9822942.56640625,0.0,-44971.378662109375,-9867913.94506836
0,True,44,-9822300.796875,0.0,-45032.158447265625,-9867332.955322266
0,True,45,-9821683.9453125,0.0,-45091.837646484375,-9866775.782958984
0,True,46,-9821090.8125,0.0,-45150.49072265625,-9866241.303222656
0,True,47,-9820519.99609375,0.0,-45208.17919921875,-9865728.175292969
0,True,48,-9819969.8046875,0.0,-45264.947265625,-9865234.751953125
0,True,49,-9819438.71875,0.0,-45320.828857421875,-9864759.547607422
0,True,50,-9818925.5078125,0.0,-45375.84521484375,-9864301.353027344
0,True,51,-9818429.10546875,0.0,-45429.99658203125,-9863859.102050781
0,True,52,-9817948.453125,0.0,-45483.26513671875,-9863431.718261719
0,True,53,-9817482.53125,0.0,-45535.61962890625,-9863018.150878906
0,True,54,-9817030.63671875,0.0,-45587.01904296875,-9862617.655761719
0,True,55,-9816592.33984375,0.0,-45637.432373046875,-9862229.772216797
0,True,56,-9816167.46875,0.0,-45686.845458984375,-9861854.314208984
