"","Atrial Cardiomyocyte","Ventricular Cardiomyocyte","Fibroblast","Endothelial cell","Lymphatic Endothelial cell","Mural cell","Mesothelial cell","Neural cell","Adipocyte","Myeloid","Lymphoid","Mast cell"
"0",6.9461263887886e-05,6.94612602202487e-05,6.94612602319074e-05,6.94612601933318e-05,6.94612629115874e-05,6.9461260091173e-05,0.000607790906454589,6.94612605094842e-05,0.905890513352817,0.043964055782814,6.94612602221115e-05,0.0489819498696469
"1",0.688145080488007,6.4490023373645e-05,6.44900233382037e-05,6.449002348991e-05,6.44900234129541e-05,0.00060121245686026,6.44900246432277e-05,6.44900236207955e-05,6.44900235431474e-05,0.224013888266483,0.000860729872561518,0.0859276587506663
"2",0.0596910039406663,0.147674092415161,0.225592734620464,6.37002634969319e-05,6.37002635672573e-05,0.0193435658871836,6.37002628027945e-05,6.37002623194434e-05,0.546139210018964,0.00117719153834948,6.37002635240419e-05,6.37002635010469e-05
"3",0.011319261343254,0.20399713107124,0.000101616319903329,0.000101616319857115,0.000101616319806968,0.0873040805994953,0.000101616319646492,0.000238886140296575,0.665144042158499,0.000101616319945745,0.000101616319881765,0.0313869007681729
"4",0.0216252780478893,0.539464746834322,0.000116725690978347,0.00302615142007785,0.000116725690885094,0.000116725690742538,0.000116725689793352,0.000116725690459919,0.000116725690593188,0.381193774446878,0.00011672569036107,0.0538729694170199
"5",5.9799679200057e-05,0.0736455876945609,0.0569382103844963,5.97996791586359e-05,5.97996791926542e-05,0.00216070888974151,5.97996792090096e-05,5.97996791816861e-05,0.839057186830377,0.0271647635260743,0.00067474459961594,5.97996791916566e-05
"6",0.372285437710568,0.425382243624743,0.000133624152110318,0.00658535465122108,0.00297616331379506,0.00545136671532803,0.016639993500484,0.000133624151987638,0.170011319723224,0.000133624152302826,0.000133624152021592,0.000133624152214921
"7",6.1139341697383e-05,0.300844820233188,6.1139341431827e-05,6.11393416517273e-05,6.1139341744262e-05,6.1139341698811e-05,6.1139341721741e-05,6.11393417856773e-05,6.11393417323346e-05,0.557657252550859,0.0579728298208813,0.0830359826616076
"8",0.115564907731485,6.00028943083407e-05,6.00028943083312e-05,6.00028943053908e-05,6.00028939612221e-05,6.00028943083404e-05,6.00028942963946e-05,0.00232044859093607,0.721733730262149,6.00028942955072e-05,6.00028943083174e-05,0.159900890261339
"9",0.351947687473158,0.577290673230739,7.39123833681337e-05,7.39123836955977e-05,7.39123834184111e-05,7.39123833587032e-05,7.39123834529923e-05,0.00168060833057918,7.39123833138312e-05,0.00241862624925656,7.39123825168116e-05,0.0661450180331427
"10",6.62865714573219e-05,6.62865742599607e-05,6.6286571174848e-05,6.62865711346209e-05,6.62865710415012e-05,6.62865712018468e-05,6.62865711963167e-05,0.00351830437971875,0.103072905129614,0.753130047534316,6.62865711534144e-05,0.139748450383731
"11",0.178334815317918,0.649601616770445,7.13060906356102e-05,7.13060909515946e-05,7.130609216603e-05,7.13060906732496e-05,7.13060907849651e-05,7.13060906524268e-05,0.138095742982361,7.1306090578532e-05,7.13060909184263e-05,0.033397376201916
"12",0.381853895780267,0.203555029658303,9.60911898948685e-05,9.60911898433865e-05,9.60911900928283e-05,9.60911899143117e-05,9.60911897053483e-05,9.60911897820299e-05,0.413726253851851,9.60911904019861e-05,9.60911898952782e-05,9.60911900488539e-05
"13",0.144030449866125,0.000169664039783308,0.047569113862669,0.000169664039761711,0.000169664038149808,0.000169664039756287,0.000192917254996259,0.000169664039680456,0.627707144624235,0.152665095546727,0.000169664039646002,0.0268172946084696
