component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4055678.0,5120000.0,33785926.0,33267354.329979613,518571.6700203866,13951108.418300856,76370247.46105753,2.724825862949386,3.862132048135822
shape_bin,short,fragment_length_lt_100,5120000,,,18226071.0,17950280.710132256,275790.28986774385,10039215.640935136,40195360.8376106,1.9607843048701437,2.801902284805061
shape_bin,mono,fragment_length_100_249,5120000,,,11148720.0,10980163.981090605,168556.01890939474,7720102.987145703,23206423.471951462,1.5078326146768952,2.1289679622684603
shape_bin,long,fragment_length_ge_250,5120000,,,4411135.0,4336909.638756751,74225.36124324892,4293319.520257243,7545169.670044033,0.8385389688002428,1.213946436701585
