"","endothelial cell","astrocyte","oligodendrocyte","microglial cell","vascular associated smooth muscle cell","inhibitory interneuron","pericyte","glutamatergic neuron","radial glial cell","oligodendrocyte precursor cell","neural progenitor cell","medial ganglionic eminence derived interneuron","caudal ganglionic eminence derived interneuron"
"0",0.000143375958619011,0.000143375958629329,0.000143375958629325,0.207475163840984,0.00258816112581366,0.000143375958629324,0.0656597357956164,0.294628134551194,0.0505863546270343,0.171882746236706,0.00665614693616566,0.0903163838640459,0.109633669187933
"1",0.000144308905793748,0.0680550909711602,0.000144308905804705,0.123313900469346,0.239639887796946,0.175660546239603,0.000144308905804705,0.000144308905804703,0.0176316983277982,0.000144308905804702,0.129286736306035,0.0574984630681642,0.188192132291935
"2",0.000216728264732327,0.000216728264732326,0.000216728264732327,0.245493707802105,0.1494280857136,0.150789620813449,0.0809548232413069,0.171856060211684,0.0258754844550881,0.0635015734796203,0.0537634722441724,0.000216728264732326,0.0574702589800458
"3",9.78274377158533e-05,0.0356434518011328,0.00187994661887729,0.233325032893813,0.0967139558688433,0.0799020189252372,0.31596722474596,9.78274377158546e-05,0.0241170185372621,0.145617139071755,0.058604307367468,0.00793642185650402,9.7827437715854e-05
"4",0.000221855687819177,0.0290956748410398,0.000221855687786818,0.256177197064443,0.00101129364536871,0.0310704093049513,0.00614784094339882,0.0727633199791077,0.13727913693411,0.0388365893950264,0.240142441039536,0.00153854516975412,0.185493840307658
"5",0.000209926864184721,0.000209926864201629,0.000209926864259024,0.0533089089677498,0.142847892745561,0.147171971269209,0.0735668660881015,0.000209926864259024,0.0229476310018451,0.243694896830413,0.0989425004639498,0.216469698312007,0.000209926864259029
"6",0.000279259053232127,0.000201562178648416,0.00482410257703542,0.0599179679953993,0.175857084669252,0.158507976117262,0.00202912620286009,0.0861364169061161,0.000201562178663387,0.0747662458193172,0.137017646605987,0.145266894607705,0.154994155088523
"7",0.000147232731997465,0.000147232731997465,0.116614722619254,0.000232915534423139,0.218555403256684,0.0279416628617696,0.24193555275298,0.0391296407942226,0.122092732130781,0.102697823369547,0.0395343379207392,0.0908235105636075,0.000147232731997466
"8",0.000208233434789463,0.000208233434701416,0.000208233434701416,0.0625356995289082,0.00024200778572282,0.147265386771115,0.13828691693664,0.0799017078686746,0.0651248901146657,0.0534416220080568,0.108286359722968,0.0501875397369322,0.294103169222124
"9",0.0051452052972761,0.000219192884453089,0.000219192884453081,0.000219192884436434,0.224293738362725,0.18197300685712,0.169480863239346,0.0533848045002374,0.0380905175297611,0.198134442029415,0.0941927912775029,0.000219192884453081,0.0344278593688212
