,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Ventricular Cardiomyocyte,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell
57,3.135332462989027e-05,0.13821562007069588,0.3339682459831238,0.6902288854122162,0.00019825135605060494,0.06537847518920899,0.4326288506388664,0.11896647922694684,3.303598277852871e-05,0.17138663902878762,0.0038773133885115388,0.15386713519692422
58,0.04391183331608772,0.665342852473259,2.494625323379296e-05,5.14828170707915e-05,1.1155366519233213e-05,0.8024544924497604,1.0827406867974789e-05,0.58406201004982,1.6491485212100089e-06,0.20939618796110154,0.0003330712366732769,0.2499249592423439
59,1.646178207010962e-05,0.16769156306982042,0.028705438412725926,0.06347670294344425,0.40481273680925367,0.04715846870094538,0.4190654993057251,0.02279374748468399,0.0016454782104119658,0.5195803433656693,0.7317528694868087,0.07545231617987157
60,0.054892673157155514,0.5768465846776962,0.03762284312397242,0.15104630663990976,0.18324735760688782,0.012012992054224014,0.9707607507705689,0.532339158654213,0.01961974296718836,0.09524754583835601,0.2518982946872711,0.0936261285096407
61,1.3146849596523681e-05,0.20562640726566314,4.264920844434528e-05,0.7002955943346023,0.42705454379320146,0.16697721630334855,4.952749623043928e-06,0.04908599685877561,8.28983317546772e-07,0.0067990926094353196,0.0014778476615902036,0.2713621869683266
62,0.695351779460907,0.1266359120607376,0.06723741516470909,0.1731232635676861,0.000501033355249092,0.3059007182717323,0.8114538192749023,0.0009095034009078517,0.0001132799454353517,0.47444378286600114,0.15517851635813712,0.02722440492361784
63,4.50794566404511e-06,1.2697278134510271e-05,0.00048754816089058295,0.2614175871014595,0.5788950979709625,0.5592645794153214,0.14807797446846963,7.13269975676667e-05,7.619726784469094e-05,0.16670245081186294,0.14013200402259826,0.17701805680990218
64,3.55907573634795e-07,5.3285828244042935e-06,0.3501213863492012,0.3108862295746803,0.08214328065514565,0.17395816296339034,0.07118206508457661,4.692670663644094e-05,0.002260500262491405,1.1182475191162666e-05,0.5781121730804444,0.2202064536511898
65,1.104966931961826e-05,0.047754766047000886,0.05363386683166027,0.02132565239444375,0.19911447763442994,0.0004767408550833352,0.5273843199014664,0.029078497271984815,2.9867669582017697e-05,0.1887642227113247,0.4259377509355545,0.15028594806790352
66,8.714621208127939e-06,0.09963989667594433,0.00021654368320014327,0.12341677024960518,0.3757612854242325,0.0026794400182552636,0.2299199476838112,0.17657818049192428,4.24104620833532e-05,0.09710043519735337,0.2558975800871849,0.10542201921343804
67,1.9879429873981284e-05,0.6117431342601776,0.002244216145481914,0.0005119285342516378,0.3012940943241119,0.00028093721775803717,0.31900800168514254,0.0010377984552178531,5.8444048590899924e-06,0.1999178297817707,0.32233558893203734,0.2565824896097183
68,0.0048211747081950305,0.04735195003449917,0.0003600624768296257,0.294067445397377,0.5192105233669281,0.4661185294389725,0.1372539758682251,0.2922556474804878,6.355055102176267e-05,0.08650817722082138,0.0005527994566364214,0.11003635637462139
69,0.01413876647129655,0.21701191365718842,0.002626536344178021,0.0029226069920696316,0.2954356223344803,0.1319420628249645,0.2955185890197754,0.14550825878977774,0.00031437453726539387,0.18887288942933084,0.002575152332428843,0.3858762443065643
70,0.00011166580043209251,6.923381188244093e-05,0.08316053301095963,0.0004948546004015953,0.149947177618742,0.20582257956266403,0.0003271653549745679,0.12203451730310917,0.004148314730264247,1.006355607509613,0.20489167273044587,0.0006578342901775614
71,2.0019024668727072e-05,0.13989362269639968,0.16092119216918946,0.6951592087745666,0.004808330978266895,0.5488733530044556,0.4303972333669662,0.10331302881240845,0.012640273524448275,0.18408143743872643,0.15817008465528487,0.1926931284368038
72,0.02076699836179614,0.04223976321518421,0.13403331115841866,0.05285592805594206,0.1054922066628933,0.4149306446313858,0.2297581195831299,0.22984547019004822,0.000550284021301195,1.651308884902392e-05,0.0005991156242089346,0.1825123444199562
73,7.094644097378477e-05,0.6323774784803391,0.00024478475097566843,0.17515003830194473,0.13798388466238976,0.7707976073026657,0.20464015007019043,0.25396092385053637,6.803849896641623e-06,0.10216222777962684,0.3493657723069191,0.0741050399839878
74,2.527397809899412e-05,0.10585655197501183,0.09021092765033245,0.22012273520231246,0.2120639815926552,0.08618935644626617,4.0450199594488365e-05,0.5066146045923233,0.0012089073425158858,9.483585881753244e-06,0.07243929766118526,0.44966580271720885
75,0.0007037692295853049,0.4682951718568802,0.011120052449405194,0.3886780560016632,0.17783977910876275,0.8742487043142319,0.34223243445158,0.2296701118350029,5.9912525648542216e-05,0.7268260329961777,0.0006772658351110294,0.0013189764751587064
76,0.012906074617058038,0.000846649124287069,0.34208297431468965,0.3779268279671669,0.34924285262823107,0.0006364718283293769,0.3167013794183731,0.4461898133158684,0.0018263601581566037,0.46740781217813493,0.0004491476691327989,0.025241566821932793
77,0.004214485338889062,0.49048979580402374,0.0001960364665137604,0.07182760797441005,0.000267698556126561,0.24417087137699128,0.47323212325572966,0.09156015142798424,0.00021363306732382625,1.2067849159240722,0.18857205286622047,0.14708199501037597
78,0.01127724046818912,1.7615736578591167e-05,0.27497113943099977,0.42050587832927705,0.2266834296286106,0.14562695994973182,0.0003193056531017646,0.1467125080525875,0.001984240603633225,0.642215570807457,0.0007353106571827084,0.11564611122012139
79,8.733397116884589e-05,0.04277599640190601,0.24904051125049592,0.07560789994895459,0.611977732181549,0.12760150209069251,0.008673094818368554,0.00021023551453254187,0.0014260363299399615,0.41383724212646483,0.4537317633628845,0.1434003531932831
80,4.678495097323321e-05,0.1641004741191864,0.025578890834003686,0.2834103152155876,0.00012999541577300987,0.10396204479038715,0.0008126904256641865,0.3919058606028557,0.003070693707559258,0.4409950837492943,0.111930375918746,0.24836444705724717
