spot_id,CD14 Mono,CD4 Naive,CD8 Naive,CD4 TCM,CD16 Mono,NK,CD8 TEM_1,CD8 TEM_2,Intermediate B,Memory B,CD4 TEM,cDC,Treg,gdT,MAIT,Naive B
spot_0000,0.9656845927238464,1.0948947668075562,1.6113736629486084,0.10720881074666977,0.03411854803562164,0.010596220381557941,0.02178391069173813,0.009834619238972664,0.011410297825932503,0.01304669864475727,0.12686863541603088,0.031422536820173264,0.05953453108668327,0.009312700480222702,0.017996232956647873,0.012584689073264599
spot_0001,0.02926543354988098,0.018162831664085388,0.01375634502619505,0.03766685724258423,0.9724258184432983,0.0065067233517766,0.010101236402988434,0.0062101720832288265,0.007612180430442095,0.007491470314562321,0.24233365058898926,0.057638101279735565,0.03474556282162666,0.005304282531142235,0.008942050859332085,0.009084418416023254
spot_0002,0.8407232761383057,0.10788458585739136,1.7637429237365723,0.0843215137720108,0.12767860293388367,0.007419566158205271,0.02061261609196663,0.00947752594947815,0.3713703453540802,0.08057675510644913,0.040687255561351776,0.1656053364276886,0.046482015401124954,0.009374934248626232,0.009750057943165302,0.5102553367614746
spot_0003,1.5826133489608765,0.05273450165987015,0.5083824992179871,0.10971906036138535,0.2883704602718353,0.017873017117381096,0.20956173539161682,0.017768921330571175,0.03300783783197403,0.03229868784546852,0.20290370285511017,0.18578968942165375,0.048137739300727844,0.01967807114124298,0.2573143243789673,0.41041100025177
spot_0004,0.7477433085441589,0.23938243091106415,0.08702336996793747,0.6260537505149841,0.08805860579013824,0.34801173210144043,0.25677087903022766,0.036909062415361404,0.01177271269261837,0.010703777894377708,0.05946828052401543,0.026985960081219673,0.17035238444805145,0.30107539892196655,0.03149883449077606,0.018704159185290337
spot_0005,1.072611927986145,0.06610988825559616,1.8049157857894897,0.04687954857945442,0.2452852874994278,0.04863179102540016,0.6550583243370056,0.02325713075697422,0.015245149843394756,0.037354469299316406,0.029014624655246735,2.1096973419189453,0.03978399559855461,0.028647303581237793,0.11869502067565918,0.022193770855665207
spot_0006,0.0018468176713213325,0.030249765142798424,0.6042746305465698,0.017932919785380363,0.001793314702808857,0.020632421597838402,0.08726827055215836,0.668391227722168,0.0036059352569282055,0.003814009018242359,0.013742354698479176,0.0018331457395106554,0.018445516005158424,0.23010948300361633,0.07704619318246841,0.0037433479446917772
spot_0007,1.2163901329040527,0.003780926577746868,0.0035703612957149744,0.0033361020032316446,0.034338291734457016,0.003836577758193016,0.00320099713280797,0.00342829548753798,0.0058313277550041676,0.00590185821056366,0.003462353255599737,0.029740694910287857,0.003655978012830019,0.003467423841357231,0.0034075407311320305,0.005276762414723635
spot_0008,0.0028674332424998283,0.7103990912437439,0.07069739699363708,0.19241158664226532,0.00281166541390121,0.037557803094387054,0.2504400312900543,0.7825234532356262,0.0043308790773153305,0.003633397165685892,0.06972512602806091,0.002604861045256257,0.6231306791305542,0.21845975518226624,0.040802858769893646,0.00376298394985497
spot_0009,2.1461422443389893,1.1596657037734985,1.9138215780258179,0.4276542067527771,0.17846964299678802,0.0373716801404953,0.46536245942115784,0.10149266570806503,0.01598489284515381,0.0179187823086977,0.7147719264030457,0.039901986718177795,0.04665491729974747,0.09197884052991867,0.5396343469619751,0.0298008993268013
spot_0010,0.002914206823334098,2.126662254333496,1.8020968437194824,0.24343830347061157,0.003055458888411522,0.008730940520763397,0.03458387777209282,0.013382534496486187,0.004180890042334795,0.004402653779834509,0.038841187953948975,0.002725063357502222,0.05230811610817909,0.013522681780159473,0.016293996945023537,0.004072914365679026
spot_0011,0.6418561935424805,0.002095041563734412,0.0019870572723448277,0.0020525038708001375,0.020859241485595703,0.0020155615638941526,0.001956559717655182,0.0019961597863584757,0.003329463768750429,0.003384737763553858,0.0019922058563679457,0.025643672794103622,0.002243711380288005,0.0019786148332059383,0.0018524144543334842,0.0031422681640833616
spot_0012,3.4571197032928467,0.07535327970981598,0.2182474285364151,0.00983655545860529,0.055412985384464264,0.004669179208576679,0.007075460162013769,0.004928168375045061,0.004498247988522053,0.005118151195347309,0.00850390549749136,0.04155490919947624,0.00987678300589323,0.005136625375598669,0.005582710262387991,0.004736357368528843
spot_0013,2.5323445796966553,0.011437354609370232,0.011432774364948273,0.01025506854057312,0.19645825028419495,0.9013447761535645,0.01658657006919384,0.0576152503490448,0.014242400415241718,0.013903364539146423,0.00980637688189745,0.08583344519138336,0.013309319503605366,0.045551054179668427,0.014753857627511024,0.012640200555324554
