component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3864580.0,5120000.0,33770193.0,33326165.37783688,444027.62216312066,13563145.279998686,76002731.32157491,2.6490518124997435,3.852827982306646
shape_bin,short,fragment_length_lt_100,5120000,,,18224373.0,17985825.01912351,238547.98087649047,9697153.165107869,40214934.62051505,1.8939752275601305,2.8025844176526324
shape_bin,mono,fragment_length_100_249,5120000,,,11102356.0,10970257.302372247,132098.69762775302,7484267.3735936815,22930866.69602054,1.461770971405016,2.116290363245675
shape_bin,long,fragment_length_ge_250,5120000,,,4443464.0,4370083.056341131,73380.94365886878,4217762.01448566,7581838.816407033,0.8237816434542304,1.2168927207562295
