restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,1686,-3540820.525527954,-1089012.003771782,-408927.26806640625,-5038759.797366142,[],10008.358647568995,1686,19.584230422973633,1687,True
1,"[20260822,0,0,0,1]",True,objective_patience,1686,-3540837.454803467,-1089012.2192487717,-408922.0726928711,-5038771.74674511,[],10024.740114492015,1686,21.02458953857422,1687,False
2,"[20260822,0,0,0,2]",True,objective_patience,1694,-3540826.608276367,-1089012.1599521637,-408928.6904296875,-5038767.458658218,[],10064.701881909015,1694,20.658029556274414,1695,False
