"","Adipocyte","Atrial Cardiomyocyte","Endothelial cell","Fibroblast","Lymphatic Endothelial cell","Lymphoid","Mast cell","Mesothelial cell","Mural cell","Myeloid","Neural cell","Ventricular Cardiomyocyte"
"0",9.73281004625001e-05,9.73281004625e-05,9.73281004624943e-05,0.759764415306956,9.7328100462497e-05,0.181149587371516,9.73281004625004e-05,0.00197492125977408,0.0563057198734888,9.73281004625008e-05,0.000124059485027881,9.73281004624876e-05
"1",9.73981901769641e-05,9.73981901769664e-05,9.73981901769785e-05,0.617497169391466,9.73981901769638e-05,0.345575733335933,9.73981901769579e-05,9.73981901769658e-05,0.0360505135610078,9.73981901769458e-05,9.73981901769529e-05,9.73981901769558e-05
"2",0.000138958988160201,0.0044340785699634,0.0376660098108153,0.235118384359152,0.000138958988160201,0.382021124924064,0.00780724719817324,0.000138958988160203,0.000138958988160202,0.33211940120887,0.000138958988160202,0.000138958988160201
"3",0.0142467929273024,9.71420596687347e-05,0.000108154262445321,9.7142059668738e-05,0.000993830168748877,0.396003030139682,0.000133364710260853,9.71420596687381e-05,0.0334892005807042,0.553088028286364,0.00011951989045604,0.00152665285502998
"4",0.0232757684481793,0.00294417196901526,9.71908741732812e-05,0.603215989973366,9.99194839274754e-05,0.349683815865548,0.000101274017107438,0.0153445687841861,9.71908741732829e-05,0.000103614763950643,9.71908741732865e-05,0.00493930407220036
"5",0.151339288763988,0.000139160247930126,0.000139160247930121,0.276613621794864,0.000139160247930122,0.146182565619929,0.0226396992479522,0.0260125640086898,0.0686971914776169,0.30781926784731,0.00013916024793012,0.000139160247930121
"6",9.77569388513104e-05,9.73731208302635e-05,9.73731208302645e-05,0.515112965120413,9.73731208302641e-05,0.0644450262653154,0.060470611131143,0.00816384681414129,0.00920142103404674,0.342021507091938,9.73731208302613e-05,9.73731208302618e-05
"7",6.81475442657023e-05,6.81475442656994e-05,9.54104241645723e-05,6.81475442657009e-05,7.23683846253232e-05,0.149650385184561,7.87407620736832e-05,6.81475442657006e-05,0.033594639241441,0.81609957073754,6.81475442656923e-05,6.81475442656909e-05
"8",0.000139655185795689,0.0154520091161563,0.000139655185795684,0.095578041493741,0.000139655185795684,0.643828717148668,0.0803077376717761,0.0208543894916833,0.0105555335071137,0.132725295641883,0.000139655185795693,0.000139655185795678
"9",9.70822553118353e-05,9.70822553118384e-05,0.000151551551377204,0.0302299472546117,0.00012978517053727,0.559903550547375,0.000146927256564397,0.00771084238646311,9.70822553118376e-05,0.401227911379345,0.000111155432479001,9.70822553118374e-05
