restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,497,-9590583.047973633,-5419030.963012695,-72432.01137542725,-15082046.022361755,[],746.03133540001,497,9.231066703796387,498,True
1,"[20260822,0,0,0,1]",True,objective_patience,530,-9590574.498657227,-5419074.443603516,-72431.43232727051,-15082080.374588013,[],799.0580932379962,530,17.369699478149414,531,False
2,"[20260822,0,0,0,2]",True,objective_patience,498,-9590577.46875,-5419094.989501953,-72420.77072143555,-15082093.228973389,[],749.073856381001,498,18.95414161682129,499,False
