component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,12500000,2563710.0,12500000.0,6679201.0,6192691.258743247,486509.741256753,7391029.354675421,13463531.449243695,0.5912823483740336,1.0378258601227355
shape_bin,short,fragment_length_lt_100,12500000,,,4296113.0,2522800.753886715,1773312.246113285,5037949.46064334,9176386.596071111,0.4030359568514672,0.8568027355731824
shape_bin,mono,fragment_length_100_249,12500000,,,2382616.0,2234316.1751919063,148299.82480809372,3494544.20930633,4533366.254564426,0.2795635367445064,0.6022203088282179
shape_bin,long,fragment_length_ge_250,12500000,,,472.0,1435574.3296646315,-1435102.3296646315,1435803.4276360807,477553.22273794666,0.11486427421088645,0.19545909500208922
