spot_id,CD4 Naive,CD4 TCM,CD4 TEM
spot_0000,0.39100565975632073,0.3858083235601684,0.223186016683511
spot_0001,0.5086222166228559,0.23396081105284922,0.257416972324295
spot_0002,0.3336251834666429,0.44892024270871655,0.21745457382464065
spot_0003,0.20385620421431327,0.7181668901445584,0.07797690564112823
spot_0004,0.0,0.4906103495949548,0.5093896504050452
spot_0005,0.2853021255694061,0.4972573982781958,0.21744047615239817
spot_0006,0.1313901615092895,0.36938599866787625,0.4992238398228342
spot_0007,0.5600060170372465,0.21439676724570111,0.2255972157170524
spot_0008,0.3130088926646239,0.41475254743560147,0.27223855989977463
spot_0009,0.4094970885084932,0.36216926369538915,0.2283336477961176
spot_0010,0.3516068636639819,0.3785438033698162,0.2698493329662018
spot_0011,0.26337329539637927,0.27588929954018987,0.46073740506343075
spot_0012,0.16280873098969675,0.5701949192925796,0.26699634971772357
spot_0013,0.32696131809707,0.574396399371562,0.09864228253136796
spot_0014,0.34327268540256806,0.4733756132131531,0.1833517013842788
spot_0015,0.2727564179610297,0.4053197412498268,0.3219238407891436
spot_0016,0.14550451434344003,0.48408849971153867,0.37040698594502125
spot_0017,0.18469446608734394,0.2623951272650891,0.5529104066475671
spot_0018,0.17348715633339207,0.4334686978815294,0.3930441457850785
spot_0019,0.37157347052793543,0.4608913717439966,0.16753515772806793
spot_0020,0.28526112513709767,0.4008991036456994,0.31383977121720286
spot_0021,0.5858679181562283,0.21824189913195893,0.1958901827118127
spot_0022,0.17845340508524088,0.3937093763720345,0.42783721854272455
spot_0023,0.34020046251414526,0.4196048638878337,0.24019467359802096
spot_0024,0.4138738473147253,0.4390509501471612,0.14707520253811351
spot_0025,0.0,0.5855244335389018,0.41447556646109807
spot_0026,0.32099651299964654,0.635127207307478,0.04387627969287553
spot_0027,0.14483886232764753,0.6975371941756221,0.15762394349673034
spot_0028,0.41135366126137385,0.2996187799603252,0.28902755877830094
spot_0029,0.5191234966779026,0.23491762501059316,0.2459588783115042
spot_0030,0.6118273792837671,0.2432069752471954,0.14496564546903762
spot_0031,0.2394761838620433,0.5981523479498028,0.16237146818815398
spot_0032,0.35652813946727824,0.515142808804474,0.1283290517282477
spot_0033,0.10555426570410832,0.6993798887512875,0.19506584554460416
spot_0034,0.5836683201634046,0.27285176784153375,0.1434799119950616
spot_0035,0.1683843718587226,0.5651270672973241,0.2664885608439532
spot_0036,0.0,0.4563141344413292,0.5436858655586708
spot_0037,0.26966692238737366,0.3768281775324716,0.3535049000801548
spot_0038,0.49190105021468916,0.4534915803716455,0.05460736941366518
spot_0039,0.14292389969268143,0.5330542659595376,0.3240218343477809
spot_0040,0.12692557933537887,0.6063245157946977,0.2667499048699234
spot_0041,0.5649741765270682,0.43502582347293184,0.0
spot_0042,0.3217047313382658,0.3702422050623402,0.30805306359939394
spot_0043,0.14837843256903738,0.5088650690022454,0.34275649842871714
spot_0044,0.3571546117710145,0.5022249407624486,0.14062044746653682
spot_0045,0.2831190083024395,0.4565531096091446,0.26032788208841595
spot_0046,0.376285454119992,0.3534038674616086,0.27031067841839945
spot_0047,0.5473211107179068,0.32875815554189275,0.12392073374020046
spot_0048,0.2584994334493775,0.3938757670204284,0.34762479953019404
spot_0049,0.40800466953241316,0.36681401855640067,0.22518131191118618
spot_0050,0.1018795605382396,0.5704075563501364,0.3277128831116241
spot_0051,0.17754575240377718,0.4144630783930299,0.40799116920319295
spot_0052,0.36719314158319255,0.3578032698463016,0.2750035885705058
spot_0053,0.3995299653379325,0.37069307745894414,0.22977695720312352
spot_0054,0.6161844738070213,0.29539501977412225,0.08842050641885639
spot_0055,0.17325221521578635,0.4962998240611134,0.3304479607231003
spot_0056,0.2315062038923898,0.49492339159280074,0.27357040451480935
spot_0057,0.4922089674406589,0.261441699021387,0.24634933353795416
spot_0058,0.30740919885976614,0.4110656474783577,0.28152515366187614
spot_0059,0.22004399917170983,0.46220758892929026,0.31774841189899994
spot_0060,0.6175845386427765,0.23873472335610324,0.1436807380011201
spot_0061,0.3285391769081244,0.27680096580130614,0.3946598572905694
spot_0062,0.3292644323743938,0.425016756476449,0.24571881114915717
spot_0063,0.1578648727496841,0.47532928382473355,0.36680584342558237
spot_0064,0.222141482331035,0.38734308640215176,0.39051543126681326
spot_0065,0.5216533571525712,0.3965279108318513,0.08181873201557754
spot_0066,0.17265168918618287,0.4529223038512488,0.3744260069625682
spot_0067,0.0,0.4369646696635657,0.5630353303364344
spot_0068,0.13440737962362112,0.5012707123731507,0.3643219080032281
spot_0069,0.545025012434085,0.41994666930185587,0.035028318264059326
spot_0070,0.319683679911382,0.36734018260826184,0.3129761374803562
spot_0071,0.3130803213841371,0.40115430854919415,0.2857653700666687
spot_0072,0.5617552180667646,0.25774625173664645,0.1804985301965889
spot_0073,0.20176815288779673,0.33105387701436245,0.46717797009784084
spot_0074,0.5143019330766045,0.40026834013741003,0.08542972678598551
spot_0075,0.29450553888027725,0.18049593853881368,0.5249985225809092
spot_0076,0.3050442749261212,0.36467640726131106,0.3302793178125676
spot_0077,0.5431758005536558,0.4300573411004753,0.026766858345869008
spot_0078,0.6211460549863679,0.31029873365833616,0.06855521135529588
spot_0079,0.44296468602764644,0.33246590665732056,0.22456940731503303
spot_0080,0.4075883912956688,0.5400767534182982,0.052334855286033086
spot_0081,0.256841209482752,0.44833287472219685,0.29482591579505113
spot_0082,0.52593546580827,0.41187188734971736,0.062192646842012686
spot_0083,0.1357947038549013,0.5255556805543997,0.33864961559069906
spot_0084,0.2211457032036116,0.21426023803693897,0.5645940587594493
spot_0085,0.29088279392679534,0.36641036712456415,0.34270683894864046
spot_0086,0.19567431274106292,0.5589181084311403,0.24540757882779676
spot_0087,0.037563387257151366,0.8964097301564077,0.06602688258644093
spot_0088,0.2473089071659015,0.3767211485403951,0.37596994429370334
spot_0089,0.22628709966924376,0.3861167848629008,0.3875961154678555
spot_0090,0.04101813423997014,0.47748890646079234,0.4814929592992375
spot_0091,0.37367176736657354,0.24345666310931968,0.38287156952410667
spot_0092,0.4695860719229725,0.28991939066884276,0.24049453740818474
spot_0093,0.3395479734357179,0.43196278276199485,0.2284892438022873
spot_0094,0.5106388121924722,0.3042177077590934,0.1851434800484343
spot_0095,0.30673446530670767,0.39998247871068165,0.29328305598261073
spot_0096,0.26387890475566766,0.5350821378450409,0.20103895739929137
spot_0097,0.12211294133947145,0.6004677455884021,0.2774193130721264
spot_0098,0.0,0.5362888656156503,0.46371113438434974
spot_0099,0.14185536505183594,0.5013714705878957,0.3567731643602684
spot_0100,0.20405852974243466,0.662192978919566,0.13374849133799935
spot_0101,0.24944947670752543,0.3297063651634015,0.4208441581290731
spot_0102,0.4239679265913725,0.4814380939081176,0.09459397950050989
spot_0103,0.5275765982509161,0.22903026497550713,0.24339313677357682
spot_0104,0.16718334920896036,0.5732354416351146,0.259581209155925
spot_0105,0.324648840511678,0.3993146882038056,0.2760364712845165
spot_0106,0.42996995895384654,0.4213129827685694,0.14871705827758408
spot_0107,0.4244449570551674,0.30722006264665963,0.26833498029817304
spot_0108,0.2527436961350264,0.44535001890484766,0.3019062849601259
spot_0109,0.2062533109793389,0.2275055250390099,0.5662411639816511
spot_0110,0.5411671352411015,0.3896571359008219,0.0691757288580766
spot_0111,0.15346730059831215,0.4297594009565575,0.4167732984451302
spot_0112,0.5588872670833487,0.19354201473246765,0.24757071818418377
spot_0113,0.43401272820381376,0.29095068326932244,0.2750365885268637
spot_0114,0.25229809613075355,0.4607037997484691,0.2869981041207772
spot_0115,0.37756613099398917,0.3778840849576051,0.24454978404840572
spot_0116,0.24054149689346804,0.3816841052228553,0.3777743978836768
spot_0117,0.17126042933312882,0.34085300881257546,0.4878865618542957
spot_0118,0.26656360642665816,0.24442822583749388,0.48900816773584804
spot_0119,0.4523266605323601,0.3230703223897053,0.22460301707793456
spot_0120,0.3823589963363986,0.41550344895271296,0.2021375547108884
spot_0121,0.37154031894556505,0.5017189018951672,0.1267407791592678
spot_0122,0.3701103011260518,0.3390754897619943,0.2908142091119538
spot_0123,0.3257084510690292,0.3030734791498995,0.3712180697810712
spot_0124,0.55922293742414,0.36570123590606973,0.07507582666979043
spot_0125,0.027958794123599303,0.7141549257087519,0.2578862801676488
spot_0126,0.47523872599633454,0.28165102304016026,0.2431102509635051
spot_0127,0.6830862637787384,0.16799712583265333,0.14891661038860834
spot_0128,0.5086962987022691,0.3269680570392132,0.16433564425851768
spot_0129,0.0428192128233821,0.7035668618839055,0.2536139252927124
spot_0130,0.26474758433706846,0.3773565977365087,0.35789581792642267
spot_0131,0.40364028510316896,0.28948870679523553,0.30687100810159545
spot_0132,0.3219244852448923,0.5978413248266924,0.08023418992841531
spot_0133,0.4007946806654405,0.5839946788545645,0.015210640479995019
spot_0134,0.23362531125416033,0.7431628152628721,0.023211873482967518
spot_0135,0.31636963055649947,0.40495426004458196,0.27867610939891857
spot_0136,0.44902189065493925,0.2557173777270206,0.2952607316180401
spot_0137,0.0,0.4215459769932557,0.5784540230067443
spot_0138,0.1421915948059003,0.8254958036652822,0.032312601528817535
spot_0139,0.3519436696497185,0.22286683331257617,0.4251894970377053
spot_0140,0.4866689760044208,0.28463534265296814,0.22869568134261112
spot_0141,0.347899481319083,0.40972238549292644,0.24237813318799054
spot_0142,0.129794997900385,0.37540329433640285,0.4948017077632122
spot_0143,0.17453515335062905,0.45968527075157456,0.3657795758977964
spot_0144,0.10459613004213189,0.6311922891143622,0.2642115808435058
spot_0145,0.07687056834336618,0.5351306076434733,0.3879988240131605
spot_0146,0.12498697144380144,0.40943872398860065,0.46557430456759796
spot_0147,0.5195517317678504,0.23320472398854078,0.24724354424360875
spot_0148,0.3723884259458212,0.5481925471056524,0.07941902694852658
spot_0149,0.5623820296470325,0.35572536033602764,0.08189261001693987
spot_0150,0.10505382785505817,0.2873305678035461,0.6076156043413957
spot_0151,0.2385907490927664,0.4141719022876014,0.3472373486196321
spot_0152,0.4097179245327932,0.3642317302662569,0.22605034520094988
spot_0153,0.5961176468540694,0.311904172811988,0.09197818033394266
spot_0154,0.19877377462275017,0.3461556599099603,0.4550705654672895
spot_0155,0.3583373381923835,0.3981229334679426,0.24353972833967386
spot_0156,0.5401435141274705,0.256243469871195,0.20361301600133452
spot_0157,0.41214916856074624,0.4094695546553218,0.17838127678393204
spot_0158,0.2532598466427585,0.5862370154722761,0.16050313788496542
spot_0159,0.15356374239223491,0.5858511482759561,0.2605851093318091
spot_0160,0.07611845596469854,0.5282336436449182,0.3956479003903831
spot_0161,0.43569316555845145,0.393113805473901,0.17119302896764751
spot_0162,0.03795334036918539,0.7372445521554092,0.22480210747540555
spot_0163,0.2368612303924192,0.39030316778734064,0.37283560182024006
spot_0164,0.3120912475459863,0.4277060226658261,0.26020272978818765
spot_0165,0.37895168003005253,0.5390458579201883,0.08200246204975918
spot_0166,0.2153926312335226,0.3735832638617464,0.41102410490473107
spot_0167,0.4605365406079462,0.12939969161109163,0.41006376778096226
spot_0168,0.0,0.4482939297633727,0.5517060702366273
spot_0169,0.45909224821979056,0.29976389226601935,0.24114385951419018
spot_0170,0.32324974905967624,0.4609243582008466,0.21582589273947725
spot_0171,0.35323373265317864,0.3956229359222779,0.2511433314245434
spot_0172,0.3129277406746708,0.3298475902292242,0.35722466909610506
spot_0173,0.19188660653092257,0.71876288123798,0.08935051223109727
spot_0174,0.03979151000820986,0.6493325065663648,0.31087598342542544
spot_0175,0.4743510724890171,0.34730623257190985,0.17834269493907304
spot_0176,0.29284317133451016,0.37007374067534105,0.33708308799014874
spot_0177,0.2297640514900038,0.538287452959349,0.2319484955506472
spot_0178,0.0,0.7352323393304772,0.26476766066952273
spot_0179,0.17099033088498833,0.36504691773241005,0.4639627513826016
spot_0180,0.14096901836546272,0.597930087605853,0.2611008940286844
spot_0181,0.40868100534378443,0.3007021943098217,0.29061680034639387
spot_0182,0.3335328659361462,0.40978674409365823,0.2566803899701957
spot_0183,0.13942091788552044,0.4163906221088143,0.44418846000566525
spot_0184,0.0,0.40411816684192897,0.595881833158071
spot_0185,0.15103722836312797,0.5364014698098492,0.3125613018270229
spot_0186,0.19326973718905502,0.40259549644970427,0.4041347663612407
spot_0187,0.0,0.6361247345472153,0.3638752654527847
spot_0188,0.6135508060325777,0.15923941561211225,0.22720977835531003
spot_0189,0.3577094721367812,0.38497388447076897,0.25731664339244975
spot_0190,0.2109085340093799,0.2612165033952456,0.5278749625953747
spot_0191,0.5021322885850314,0.3912767127627257,0.1065909986522428
spot_0192,0.40963135444596077,0.3713158250241152,0.21905282052992406
spot_0193,0.3676612155447976,0.32802977841996683,0.30430900603523553
spot_0194,0.20363539066378497,0.4860187093729342,0.31034589996328077
spot_0195,0.25359644071686077,0.3398634849710287,0.40654007431211053
spot_0196,0.5683282705617405,0.4316717294382595,0.0
spot_0197,0.32223178480403,0.48272670478602275,0.19504151040994722
spot_0198,0.20158425620141227,0.3328271267018921,0.46558861709669563
spot_0199,0.19854922829041752,0.47742570196994905,0.3240250697396334
spot_0200,0.30725453709637923,0.408224087798646,0.2845213751049747
spot_0201,0.1498674651383937,0.6165972499409453,0.23353528492066086
spot_0202,0.32736984274713293,0.32555267820341294,0.34707747904945413
spot_0203,0.24150182618542135,0.471781182434674,0.2867169913799046
spot_0204,0.09958454409168102,0.4273266209329347,0.47308883497538423
spot_0205,0.3519568184755273,0.18661537940300205,0.46142780212147055
spot_0206,0.10227877043380233,0.4145984381714122,0.48312279139478553
spot_0207,0.2893822826022352,0.4019313051332136,0.3086864122645511
spot_0208,0.4898186329221468,0.30460580405059723,0.20557556302725585
spot_0209,0.5522218062018487,0.21794233540776373,0.22983585839038756
spot_0210,0.2825073663057065,0.5059148491581836,0.21157778453610981
spot_0211,0.23753322732199256,0.5223673760395156,0.24009939663849172
spot_0212,0.30290047682429416,0.33268027289313384,0.36441925028257194
spot_0213,0.0,0.5638726058024096,0.4361273941975903
spot_0214,0.4443946257669669,0.214931811805093,0.3406735624279401
spot_0215,0.6426454516635624,0.14965212845658224,0.20770241987985533
spot_0216,0.8065793985470668,0.04641583589591468,0.14700476555701847
spot_0217,0.20396754003623804,0.2842376974964118,0.5117947624673502
spot_0218,0.25732279987941814,0.33844419566126965,0.4042330044593121
spot_0219,0.0,0.5285935301213331,0.4714064698786669
spot_0220,0.3766588523302249,0.43774045578842125,0.18560069188135378
spot_0221,0.39866017357385425,0.3734024655068047,0.2279373609193411
spot_0222,0.14767851402987642,0.5072148571698087,0.34510662880031484
spot_0223,0.4311138594637753,0.5620051739781137,0.006880966558111068
spot_0224,0.2896548970081719,0.48532820562197854,0.2250168973698496
spot_0225,0.5068117523941257,0.378468206306437,0.11472004129943728
spot_0226,0.2781590674620694,0.7218409325379306,0.0
spot_0227,0.25405552331665454,0.49415579772626583,0.25178867895707974
spot_0228,0.2898198842284202,0.45336700194508367,0.25681311382649624
spot_0229,0.6210117905270386,0.2777601680229803,0.101228041449981
spot_0230,0.40045920988604417,0.30194392087520544,0.2975968692387504
spot_0231,0.3929743213871782,0.25311193931249437,0.35391373930032743
spot_0232,0.2753098294699713,0.526613529412066,0.19807664111796278
spot_0233,0.3922320896094805,0.36864206137507904,0.23912584901544046
spot_0234,0.42753005484793494,0.4085011618151076,0.16396878333695739
spot_0235,0.16574197296132917,0.6279988330678784,0.2062591939707924
spot_0236,0.3030202383524392,0.5504776228524898,0.146502138795071
spot_0237,0.2862396996440683,0.4077736684348863,0.30598663192104536
spot_0238,0.17166305948565674,0.4742764831562789,0.3540604573580644
spot_0239,0.22440040031261566,0.665531789781835,0.11006780990554935
spot_0240,0.29630794006113276,0.495169672339744,0.20852238759912325
