,T_CD4,T_CD8,T_reg,mDC,mono-mac,myeloid,pDC,plasma,tumour_1,tumour_2
180,0.11367695,0.10434444,0.10656965,0.09740668,0.10180034,0.120613836,0.08320162,0.09343864,0.093080774,0.085867114
181,0.113638654,0.10442785,0.106493555,0.09728233,0.10198225,0.12064361,0.08314539,0.093538016,0.09295567,0.08589263
182,0.11367428,0.10431775,0.10646443,0.097398475,0.10201181,0.12059565,0.08317278,0.09348658,0.093004465,0.085873805
183,0.113749444,0.104300566,0.106414534,0.0974143,0.10204381,0.12048784,0.08315215,0.093498744,0.0930105,0.0859281
184,0.1136947,0.10440997,0.106432706,0.09740173,0.101931356,0.12069754,0.0830675,0.09344802,0.09293674,0.08597968
185,0.11417628,0.10423082,0.106177345,0.097614944,0.10224941,0.12018063,0.083111845,0.09362734,0.09292707,0.085704274
186,0.1132238,0.10402141,0.1063712,0.09764681,0.101585984,0.12126738,0.0833707,0.09356256,0.0930894,0.085860744
187,0.11378127,0.10427335,0.10637863,0.097450204,0.10195848,0.12061329,0.08314139,0.093516104,0.092993505,0.08589377
188,0.11356972,0.10426919,0.10649369,0.097248115,0.10195055,0.12056595,0.08317418,0.0933258,0.09314423,0.08625863
189,0.11366814,0.10436636,0.106476724,0.097357206,0.10193103,0.1206524,0.083147176,0.09351018,0.09298756,0.0859032
190,0.11362819,0.1043722,0.1065001,0.097297035,0.10204701,0.12053125,0.08316804,0.09347684,0.093017936,0.08596134
191,0.11358159,0.104453616,0.10660013,0.09720565,0.10201547,0.12053585,0.083088376,0.09344219,0.09301461,0.086062536
192,0.113712445,0.10450573,0.10654666,0.09727399,0.10179241,0.12078942,0.08295391,0.09347671,0.09291932,0.0860293
193,0.113597035,0.104385555,0.10651554,0.09721026,0.10202156,0.12059714,0.08317222,0.09342449,0.09305331,0.08602289
194,0.11354696,0.104260266,0.10659249,0.09722521,0.102032445,0.12063551,0.083234325,0.0933355,0.093164876,0.085972376
195,0.11375452,0.10437772,0.106442064,0.097425535,0.10182883,0.12075151,0.08305722,0.09352058,0.09295282,0.085889176
196,0.11367683,0.10439146,0.10649182,0.097363904,0.10194803,0.12059924,0.0831269,0.09345204,0.092966005,0.085983746
197,0.113619275,0.10433128,0.10647681,0.09727736,0.10199657,0.120615244,0.083231054,0.09345051,0.09307003,0.08593181
198,0.11363951,0.104342565,0.106456265,0.097433195,0.10187965,0.12077666,0.08315888,0.09355179,0.09288645,0.08587493
199,0.11373853,0.104354195,0.10649946,0.097360864,0.1019043,0.120763324,0.08300767,0.09351063,0.0929378,0.08592319
200,0.11369007,0.104414284,0.106465645,0.09735429,0.10191425,0.12065296,0.08308592,0.09348362,0.0929615,0.085977405
201,0.11354802,0.104391314,0.10653979,0.09722205,0.10195114,0.120663315,0.08314633,0.0934369,0.09308525,0.08601595
