restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,3301,211,0,0]",True,objective_patience,448,-12761023.0,-13471686.22265625,-30072.860473632812,-26262782.083129883,[],1084.4716679998673,448,19.135744094848633,449,False
1,"[20260822,3301,211,0,1]",True,objective_patience,479,-12761014.5,-13471686.4453125,-30079.492797851562,-26262780.43811035,[],1195.232911915984,479,18.337018966674805,480,False
2,"[20260822,3301,211,0,2]",True,objective_patience,474,-12761015.23046875,-13471679.09375,-30081.423461914062,-26262775.747680664,[],1180.5836372501217,474,16.55533790588379,475,True
