,q05cell_abundance_w_sf_endothelial cell,q05cell_abundance_w_sf_astrocyte,q05cell_abundance_w_sf_oligodendrocyte,q05cell_abundance_w_sf_microglial cell,q05cell_abundance_w_sf_vascular associated smooth muscle cell,q05cell_abundance_w_sf_inhibitory interneuron,q05cell_abundance_w_sf_pericyte,q05cell_abundance_w_sf_glutamatergic neuron,q05cell_abundance_w_sf_radial glial cell,q05cell_abundance_w_sf_oligodendrocyte precursor cell,q05cell_abundance_w_sf_neural progenitor cell,q05cell_abundance_w_sf_medial ganglionic eminence derived interneuron,q05cell_abundance_w_sf_caudal ganglionic eminence derived interneuron
0,0.012350746942684055,0.00117613289039582,0.0002902717518736608,0.1396719180047512,0.4904609441757202,2.187577450275421,0.554577749967575,2.778419589996338,0.009497824916616082,0.3134537056088448,0.0020782974199391904,0.10820605121552944,0.23127206712961196
1,0.16123619824647903,0.6138047873973846,1.2996866106987,1.7143272578716278,0.1334633372724056,0.0009832345938775688,1.1218835175037385,0.010143641801550985,0.09737463034689427,0.6004749268293381,0.006606683926656843,0.03892249502241611,0.25206431895494463
2,0.0016876633162610233,0.0001710218952212017,0.04841774683445692,1.5634853661060333,0.0031486602034419774,0.12821673154830932,0.0028373590437695386,0.038277946040034296,0.7166530579328537,0.08468923345208168,1.8648328065872193,0.004372295294888318,0.3432002320885658
3,0.008483260264620185,0.0005819306708872319,0.0016533042711671443,0.0068572229007259015,0.45306750386953354,0.9325052261352539,0.021168656088411807,0.1597556032240391,0.9392649441957474,0.7087047904729843,0.9463944405317306,1.4924953162670136,0.0625904968008399
4,0.020512397214770318,0.0003385148636880331,0.10652035512030125,0.47613602578639985,1.0225333869457245,1.4696337103843689,0.24641234800219536,2.3692885637283325,0.007099568354897202,0.004341076198033989,0.1365569695830345,0.3476741760969162,0.6578267544507981
5,0.008512248937040567,0.0014173538831528277,0.0021330953924916687,0.021285098791122437,2.128459167480469,0.13108140900731086,1.443687915802002,0.7239921808242797,0.4900358945131302,0.02203306769952178,1.3507476150989532,0.05078846625983715,0.00888825198635459
6,0.08591077327728272,0.0033467747154645624,0.2497200571000576,0.5781474888324738,0.26803452968597413,0.20403910726308822,0.42314025610685346,0.3227993220090866,0.5712351948022842,0.6386947333812714,0.6338542103767395,0.017619933094829322,0.9916590601205826
7,0.004652897291816771,0.0009841506427619607,0.0005191416101297364,0.004211699636653066,0.2872133269906044,0.6863747507333755,1.1710225343704224,0.6716269999742508,0.49784253537654877,0.3341223180294037,0.8203228026628494,0.29490929991006853,0.12187577150762081
8,0.033642116189002993,0.04220579974353313,0.003897263540420681,0.053303091786801815,1.2311108350753783,1.2705649852752685,0.1997493475675583,0.03388316538184881,0.16656847447156906,2.579322636127472,0.8228199660778046,0.3030178710818291,0.04085225276648998
9,0.0030144116608425975,0.00028786910843336955,9.187995055981446e-05,1.1334890007972718,0.02340226639062166,0.5485523462295532,0.06616305075585842,0.14494030326604843,1.5821074187755584,0.00026550596085144206,0.45274479389190675,0.01291258712299168,0.988938370347023
10,0.009531467081978917,0.0005987690528854728,0.0007024859252851457,0.0044579930836334825,0.5893660664558411,0.717478734254837,0.0943573422729969,1.0660159587860107,0.486973924934864,0.003920606570318341,0.8583240509033203,0.06399524584412575,1.7938263654708861
11,0.007705582585185766,0.06799106039106846,0.0025810166145674887,0.001489591464633122,0.862488541007042,0.01219135420396924,0.006977965333499014,1.489548909664154,0.13707211762666702,0.6247233718633651,0.9834683448076248,0.49358066320419314,0.8768197953701019
12,0.020095635671168566,0.00010951934746117331,0.00021366506334743465,0.8604440420866013,0.014338181307539343,0.8278192102909088,0.9449889600276947,0.5773045897483826,0.0007493407902074978,0.00020119343753322028,0.6139737844467164,0.21324231028556823,1.7501722931861878
