,T_CD4,T_CD8,T_reg,mDC,mono-mac,myeloid,pDC,plasma,tumour_1,tumour_2
44,0.21194203,0.084502,0.004743127,4.9885515e-05,0.14297383,0.13700755,5.714238e-05,9.073985e-05,0.23679012,0.18184353
45,0.21300307,0.08493537,0.0046667615,4.8815044e-05,0.14440492,0.1393708,5.7428882e-05,9.016606e-05,0.23336974,0.18005288
46,0.21303584,0.08482354,0.0046762275,4.9100767e-05,0.14360169,0.1387724,5.75838e-05,9.028506e-05,0.23460512,0.18028818
47,0.21309924,0.0843285,0.004719589,4.9877635e-05,0.14236876,0.13746573,5.8331894e-05,9.1374735e-05,0.23641668,0.18140186
48,0.21292353,0.08402598,0.0047287657,5.03896e-05,0.14208199,0.13685909,5.8657915e-05,9.189412e-05,0.23710957,0.1820701
49,0.2129225,0.084401324,0.0047251703,4.9448605e-05,0.14280698,0.13776603,5.7982663e-05,9.067519e-05,0.23622453,0.1809554
50,0.21270452,0.08459417,0.0046903254,4.9148315e-05,0.1435296,0.13837387,5.746728e-05,9.0189795e-05,0.23525813,0.18065256
51,0.21305028,0.084107436,0.004738232,4.9789007e-05,0.14210272,0.13703981,5.8009533e-05,9.086805e-05,0.23754698,0.18121594
52,0.21269365,0.08400075,0.004733524,5.0191462e-05,0.14212525,0.13682075,5.896451e-05,9.26975e-05,0.23725344,0.18217075
53,0.21249753,0.08452702,0.0046879193,4.959545e-05,0.14336514,0.13827728,5.8133453e-05,9.082909e-05,0.23510389,0.18134259
54,0.21186705,0.08335299,0.004703715,5.0964354e-05,0.14208998,0.13613483,6.0627535e-05,9.603383e-05,0.23824857,0.18339528
55,0.21281222,0.084598504,0.004699121,4.927378e-05,0.14332563,0.1382721,5.7801037e-05,9.0664136e-05,0.23522887,0.1808658
56,0.21282573,0.08461151,0.004700915,4.9241728e-05,0.14338228,0.13819502,5.767322e-05,9.0635745e-05,0.23532133,0.18076567
57,0.2130549,0.08436694,0.0047203363,4.9829192e-05,0.14222382,0.13745345,5.8326837e-05,9.132255e-05,0.23673946,0.18124165
58,0.21261016,0.084203504,0.0047331695,4.9689083e-05,0.14272536,0.13727064,5.7786878e-05,9.0853006e-05,0.23678076,0.18147805
59,0.21268766,0.08405802,0.004726787,4.967585e-05,0.14260934,0.1373069,5.8151214e-05,9.1071925e-05,0.23672703,0.18168545
60,0.21279551,0.08416296,0.0047207666,4.953017e-05,0.142753,0.13748646,5.8132886e-05,9.114633e-05,0.23634164,0.18154088
61,0.21241464,0.08445169,0.0047000167,4.9408813e-05,0.1434561,0.13823275,5.8159876e-05,9.084058e-05,0.23512496,0.18142138
62,0.21237054,0.083334856,0.0047759553,5.0911378e-05,0.14170432,0.13606656,6.006599e-05,9.413951e-05,0.23816758,0.18337503
63,0.21296056,0.08422169,0.004734289,4.9652335e-05,0.14233986,0.13713324,5.80031e-05,9.120111e-05,0.23712756,0.18128398
64,0.21268734,0.08424196,0.0047236783,4.949169e-05,0.14275624,0.137496,5.783606e-05,9.0697446e-05,0.23671322,0.18118358
65,0.21276155,0.08434547,0.004736318,4.9722716e-05,0.14265071,0.13723886,5.7807905e-05,9.067431e-05,0.23686689,0.18120205
66,0.21276917,0.08480979,0.004689177,4.9152484e-05,0.14357135,0.1386107,5.7609115e-05,9.0327856e-05,0.23468477,0.18066797
67,0.21266131,0.08407204,0.004742017,4.9791626e-05,0.14244187,0.13702792,5.8144127e-05,9.1154645e-05,0.23734245,0.18151341
68,0.21287414,0.08407793,0.0047493745,4.994629e-05,0.14198804,0.13687287,5.840083e-05,9.113346e-05,0.23774137,0.18149684
69,0.21307297,0.0842956,0.00471911,4.9882216e-05,0.14220734,0.13736899,5.835383e-05,9.135899e-05,0.23674057,0.1813959
70,0.21277975,0.08386847,0.0047417306,5.0281382e-05,0.14204781,0.1367029,5.9195783e-05,9.2787435e-05,0.23731323,0.18234394
71,0.21286157,0.08454957,0.0047016903,4.9430717e-05,0.14309636,0.13812134,5.7844518e-05,9.05004e-05,0.23552774,0.1809439
72,0.21266288,0.083814815,0.0047471197,5.0069626e-05,0.14226066,0.13657083,5.8736794e-05,9.245925e-05,0.23766503,0.18207744
73,0.21263433,0.084151596,0.004728102,4.9803584e-05,0.14261685,0.13730678,5.8052643e-05,9.1005844e-05,0.23666044,0.18170299
74,0.2129508,0.08428455,0.0047290316,4.9811093e-05,0.1423384,0.1373381,5.83783e-05,9.1326394e-05,0.23670043,0.18145913
75,0.21277863,0.08469569,0.0047288546,4.9812552e-05,0.14289716,0.13756077,5.8109403e-05,9.110255e-05,0.23602779,0.18111211
76,0.21245962,0.08401499,0.0047414065,4.9988925e-05,0.1424591,0.13688485,5.8156656e-05,9.1436115e-05,0.23723504,0.18200548
77,0.21252498,0.084253095,0.004721478,4.9437444e-05,0.14323299,0.13765235,5.779653e-05,9.075499e-05,0.23596986,0.18144734
78,0.21264218,0.08403211,0.0047313357,4.970823e-05,0.14249256,0.13711071,5.822243e-05,9.127898e-05,0.2370938,0.18169807
79,0.21274629,0.084178574,0.0047288723,4.9795188e-05,0.14236598,0.13708158,5.7814315e-05,9.096716e-05,0.23698328,0.18171681
80,0.21276386,0.08432267,0.0047309417,4.9797945e-05,0.14258383,0.13736822,5.7927948e-05,9.0956324e-05,0.23648073,0.18155107
81,0.21256799,0.084031016,0.00473816,4.996102e-05,0.14232709,0.13691597,5.815924e-05,9.13992e-05,0.23729257,0.18192764
82,0.21251732,0.08392825,0.0047445344,5.0033796e-05,0.14221567,0.13671249,5.833172e-05,9.162727e-05,0.23750477,0.18217692
83,0.21282473,0.084399104,0.0047135437,4.9641803e-05,0.14288291,0.13755031,5.7793306e-05,9.0985886e-05,0.23617366,0.18125735
84,0.21279238,0.08452448,0.0047026663,4.9236725e-05,0.14327838,0.1381157,5.7597066e-05,9.044212e-05,0.23560484,0.18078421
85,0.21278675,0.08443123,0.0047154673,4.9437353e-05,0.14288658,0.1377662,5.768794e-05,9.040386e-05,0.23626931,0.18094695
86,0.21310928,0.084130675,0.0047302614,4.960443e-05,0.14220244,0.13724422,5.8097805e-05,9.079377e-05,0.23720394,0.18118064
87,0.21294427,0.084066585,0.0047395984,4.9730574e-05,0.14224143,0.13711883,5.8199294e-05,9.107978e-05,0.23725262,0.18143758
88,0.21270269,0.08426405,0.004726115,4.950181e-05,0.14258127,0.13746312,5.793759e-05,9.0551766e-05,0.23683517,0.18122953
89,0.2129853,0.08426894,0.004725531,4.9538558e-05,0.14262016,0.13749477,5.7991616e-05,9.07939e-05,0.23665313,0.18105388
90,0.21303691,0.08457011,0.0046970844,4.9661e-05,0.1428789,0.13813075,5.8138718e-05,9.0791524e-05,0.23560677,0.18088084
91,0.21276051,0.08365276,0.00476315,5.0386363e-05,0.14217427,0.13657267,5.938765e-05,9.355048e-05,0.23723131,0.18264201
92,0.21192023,0.08299199,0.0047867103,5.1999774e-05,0.14150105,0.13544662,6.0771647e-05,9.5362506e-05,0.2387232,0.18442215
93,0.21256363,0.08375842,0.0047497367,5.0356586e-05,0.14194317,0.13654992,5.91052e-05,9.283082e-05,0.23768173,0.18255113
94,0.21272072,0.084409095,0.0047151395,4.9420883e-05,0.14301041,0.1377854,5.7750007e-05,9.075409e-05,0.2359034,0.18125789
95,0.21270464,0.08425266,0.004724579,4.955236e-05,0.14281484,0.13755493,5.798526e-05,9.088556e-05,0.23632817,0.18142186
96,0.21260962,0.08420704,0.004725384,4.971954e-05,0.1427641,0.13734113,5.7942078e-05,9.094373e-05,0.23658712,0.18156703
97,0.21247485,0.08392929,0.004740539,5.001513e-05,0.14234318,0.13682061,5.852366e-05,9.184603e-05,0.23728359,0.18220754
98,0.21270536,0.08421862,0.0047298735,4.961687e-05,0.14269288,0.13738865,5.801796e-05,9.109287e-05,0.23653279,0.18153311
99,0.21276934,0.08426686,0.0047140066,4.948245e-05,0.14285797,0.13764653,5.7882808e-05,9.08603e-05,0.23620987,0.1813371
100,0.21256776,0.084209375,0.004706456,4.959277e-05,0.14294489,0.13758224,5.817706e-05,9.1374124e-05,0.23613909,0.18165104
101,0.21255776,0.08463875,0.0046968744,4.9218757e-05,0.14363125,0.13827346,5.7544104e-05,9.054666e-05,0.23515907,0.18084547
102,0.21311818,0.08433003,0.0047328644,4.9917147e-05,0.14238244,0.13731803,5.829704e-05,9.138662e-05,0.23647317,0.18144567
103,0.21273023,0.08436052,0.004693799,4.9398528e-05,0.14328323,0.13815609,5.816673e-05,9.121895e-05,0.23531513,0.1812622
104,0.21305808,0.08415669,0.004738171,4.9677707e-05,0.14213091,0.1370819,5.8099078e-05,9.090317e-05,0.2374175,0.18121798
105,0.21304165,0.08407519,0.004732962,4.9626124e-05,0.14228612,0.13718422,5.8003774e-05,9.081035e-05,0.23720768,0.18127374
106,0.21255568,0.08384912,0.0047398005,5.008544e-05,0.14218912,0.13674855,5.8586265e-05,9.177164e-05,0.23759954,0.18211778
107,0.21291403,0.084052026,0.004725718,4.9558043e-05,0.1423804,0.13742752,5.8267255e-05,9.10373e-05,0.23707387,0.18122758
108,0.21287458,0.08416712,0.0047286726,4.9605565e-05,0.14244531,0.13731012,5.8110105e-05,9.0909e-05,0.23698048,0.18129505
109,0.21289167,0.084264524,0.0047277063,4.955742e-05,0.1425975,0.13744086,5.7980455e-05,9.081756e-05,0.23665671,0.18122266
110,0.21291743,0.08423198,0.0047284616,4.9579885e-05,0.14253658,0.13736984,5.7930727e-05,9.0803456e-05,0.23683508,0.18118224
111,0.21347615,0.08477739,0.0047131726,4.969895e-05,0.14264843,0.13823627,5.7546677e-05,8.9944995e-05,0.2355829,0.18036851
112,0.21294647,0.08538387,0.0047409004,4.925988e-05,0.14358668,0.13882776,5.7117362e-05,9.000037e-05,0.23458998,0.17972794
113,0.21174772,0.08345041,0.0047614183,5.102653e-05,0.14184462,0.13589132,6.020788e-05,9.471782e-05,0.23851635,0.18358223
114,0.21305096,0.08512614,0.0046972306,4.903322e-05,0.14390452,0.13901165,5.702837e-05,8.966482e-05,0.23426194,0.17975189
115,0.21294206,0.08432282,0.0047365366,4.970223e-05,0.14250243,0.13740455,5.7976944e-05,9.084585e-05,0.23656219,0.18133086
116,0.21260265,0.08420803,0.004733887,4.9773687e-05,0.1426685,0.13732816,5.8059024e-05,9.0942805e-05,0.23658305,0.18167695
117,0.21271817,0.084090404,0.0047392873,4.9716324e-05,0.14271638,0.13731486,5.829125e-05,9.1530346e-05,0.23644875,0.18177257
118,0.21288443,0.084381565,0.004713524,4.984021e-05,0.14272928,0.13768192,5.8257894e-05,9.102952e-05,0.23599726,0.18141297
119,0.21261495,0.08459786,0.0047026714,4.920068e-05,0.14345016,0.1381088,5.7462268e-05,9.0518224e-05,0.23542042,0.18090793
120,0.21274059,0.08437942,0.004730342,4.9701506e-05,0.14268175,0.13735269,5.7867783e-05,9.086315e-05,0.23649167,0.18142503
121,0.21302165,0.08438468,0.0047064484,4.959287e-05,0.14272149,0.13788734,5.819931e-05,9.066514e-05,0.23589599,0.1811839
122,0.2132263,0.08426582,0.004723922,4.9731385e-05,0.14226782,0.13741058,5.837684e-05,9.127665e-05,0.23664562,0.18126065
123,0.21261956,0.084281705,0.0047338633,4.9638085e-05,0.14283259,0.13731608,5.7781002e-05,9.0964684e-05,0.23646082,0.18155691
124,0.21255632,0.083978176,0.004756342,4.985126e-05,0.14232048,0.13677637,5.811592e-05,9.129498e-05,0.23776026,0.18165272
125,0.21286388,0.08407658,0.0047414373,4.9742495e-05,0.1423461,0.13711444,5.7991947e-05,9.076672e-05,0.23725988,0.18139914
126,0.2127938,0.084373556,0.004714359,4.9460075e-05,0.14294122,0.13783804,5.782999e-05,9.045757e-05,0.23614044,0.18100078
127,0.21287712,0.0843649,0.0047077346,4.9463844e-05,0.1429507,0.13775904,5.7899233e-05,9.101801e-05,0.23604986,0.18109222
128,0.21285003,0.08403363,0.0047429814,4.9819355e-05,0.14213207,0.13688123,5.8167574e-05,9.09983e-05,0.23766436,0.18149671
129,0.21299015,0.084129736,0.004735598,4.9772876e-05,0.14224325,0.13695768,5.8111644e-05,9.108304e-05,0.23734412,0.18140042
130,0.21290773,0.084186114,0.0047234967,4.945087e-05,0.14262491,0.13749693,5.804231e-05,9.096387e-05,0.23666917,0.18119313
131,0.21305193,0.08423725,0.004735098,4.9655984e-05,0.14231332,0.13721322,5.7874353e-05,9.068951e-05,0.2370981,0.18115287
132,0.21297182,0.08382913,0.004747476,4.9893064e-05,0.14218807,0.13675879,5.835383e-05,9.187167e-05,0.2373978,0.18190679
133,0.21285112,0.0843151,0.0047358414,4.9891598e-05,0.14258777,0.13739708,5.8085054e-05,9.111373e-05,0.23651668,0.18139729
134,0.21272328,0.084181026,0.0047306553,4.9660273e-05,0.14265528,0.13735242,5.8098132e-05,9.105041e-05,0.23659043,0.18156812
135,0.2129378,0.08425845,0.0047277543,4.9885868e-05,0.14240631,0.13728331,5.8344245e-05,9.151881e-05,0.23653755,0.18164906
136,0.2127422,0.08423268,0.0047192113,4.9543894e-05,0.14290075,0.13762423,5.799952e-05,9.105697e-05,0.23604672,0.18153559
137,0.21278134,0.08474715,0.0046916762,4.9266204e-05,0.14366944,0.13856804,5.761825e-05,9.049315e-05,0.23469205,0.18065295
138,0.21216607,0.083790876,0.004737545,5.019953e-05,0.14282489,0.13711244,5.9159764e-05,9.30914e-05,0.23646733,0.18269849
139,0.21266477,0.0841483,0.0047275512,4.9589024e-05,0.14278875,0.13742937,5.8065743e-05,9.111914e-05,0.23648255,0.18155995
140,0.21290486,0.084391944,0.0047078133,4.9399412e-05,0.14312331,0.13786106,5.7903606e-05,9.090292e-05,0.23567566,0.18113717
141,0.2128852,0.08445356,0.004722438,4.969863e-05,0.14264475,0.13756023,5.799824e-05,9.0993155e-05,0.23619254,0.18134265
142,0.21245076,0.08368712,0.00475153,5.0283994e-05,0.14205575,0.13643853,5.8719826e-05,9.223935e-05,0.23813555,0.18227954
143,0.21284159,0.08430997,0.0047292686,4.965399e-05,0.1425179,0.13738841,5.799734e-05,9.0756366e-05,0.23677322,0.18124123
144,0.21286811,0.0843106,0.0047219037,4.9488957e-05,0.14272907,0.13762608,5.7881753e-05,9.0567904e-05,0.23650023,0.18104608
145,0.21302435,0.08411247,0.0047417236,4.9612645e-05,0.1421922,0.13702404,5.7809575e-05,9.046221e-05,0.23763195,0.18107542
146,0.21282162,0.08405229,0.0047430536,4.9802984e-05,0.14221139,0.1369372,5.8202048e-05,9.100128e-05,0.23763818,0.18139726
147,0.21313511,0.084152326,0.004738132,4.9562295e-05,0.14221972,0.13712907,5.785028e-05,9.05096e-05,0.23745905,0.18096873
148,0.21275567,0.08438754,0.004716092,4.9399863e-05,0.14305526,0.13780619,5.7711186e-05,9.049412e-05,0.23611492,0.18096665
149,0.21291496,0.08421971,0.004724314,4.949511e-05,0.14270104,0.13752393,5.7952628e-05,9.0715126e-05,0.23652387,0.181194
150,0.2129003,0.08394576,0.0047431365,4.981844e-05,0.14209148,0.13684165,5.8325822e-05,9.12758e-05,0.23772576,0.18155247
151,0.21248798,0.08295555,0.0047703986,5.1278705e-05,0.14110418,0.13549295,6.109848e-05,9.570244e-05,0.23900446,0.1839764
152,0.21300916,0.08393222,0.0047378107,4.9662172e-05,0.14198203,0.13686998,5.8086884e-05,9.061851e-05,0.23813562,0.18113479
153,0.21327132,0.084792465,0.0047007585,4.9326045e-05,0.14321749,0.13847461,5.7531877e-05,9.01554e-05,0.23499043,0.18035588
154,0.21240391,0.084135816,0.0047419555,4.9768743e-05,0.14272158,0.13718279,5.790215e-05,9.10569e-05,0.23702754,0.1815878
155,0.21308568,0.0843478,0.0047168913,4.9695645e-05,0.14253844,0.13759205,5.8262118e-05,9.1132715e-05,0.23623364,0.18128636
156,0.2128032,0.08453237,0.0046980907,4.9256472e-05,0.14341404,0.13826922,5.764089e-05,9.059366e-05,0.2350491,0.18103655
157,0.21251525,0.084138304,0.004728492,4.982529e-05,0.14269984,0.13735655,5.833839e-05,9.142119e-05,0.23652592,0.18183608
158,0.21252945,0.08407348,0.004717834,4.995929e-05,0.14266868,0.13728793,5.8657522e-05,9.221953e-05,0.23638865,0.18213317
159,0.21261683,0.08436985,0.0047389967,4.9806375e-05,0.1427719,0.13736223,5.770127e-05,9.077283e-05,0.23645465,0.18148729
160,0.21272033,0.08355712,0.0047430936,5.0633862e-05,0.14164604,0.13624313,5.9649887e-05,9.339452e-05,0.23809879,0.18278778
161,0.21406838,0.08516875,0.0047192546,4.892186e-05,0.14339486,0.13870914,5.6878835e-05,8.9516645e-05,0.23440494,0.1793394
162,0.2127859,0.084231876,0.004726116,4.9500002e-05,0.14266981,0.13742155,5.782927e-05,9.054743e-05,0.23687933,0.18108754
163,0.2129217,0.084232196,0.0047288523,4.9524067e-05,0.14261307,0.13751452,5.8035217e-05,9.079747e-05,0.23662165,0.18116964
164,0.21292023,0.084273934,0.004728086,4.9522387e-05,0.14258389,0.13745056,5.7898476e-05,9.0676534e-05,0.23673087,0.18111432
165,0.21298368,0.08418666,0.00474086,4.9761617e-05,0.14219376,0.1370399,5.7912297e-05,9.0587535e-05,0.23754008,0.18111679
166,0.21305381,0.084345356,0.0047270986,4.936598e-05,0.14271994,0.13776366,5.789787e-05,9.05799e-05,0.23630613,0.18088618
167,0.21299449,0.08397006,0.0047412165,4.9811475e-05,0.14214383,0.13701062,5.8428774e-05,9.111571e-05,0.23754598,0.18139447
168,0.21297498,0.08432777,0.0047141192,4.934538e-05,0.14272468,0.13761409,5.7663652e-05,9.030825e-05,0.23666264,0.18078436
169,0.21287836,0.084193036,0.0047234125,4.9541777e-05,0.14267905,0.13746455,5.8059908e-05,9.10174e-05,0.23656826,0.18129468
170,0.21304773,0.08406814,0.0047451607,4.9784903e-05,0.14204232,0.13690057,5.810718e-05,9.090009e-05,0.2375949,0.18140239
171,0.21315607,0.08426421,0.004727593,4.9843577e-05,0.14213614,0.13725562,5.8441452e-05,9.148771e-05,0.23669744,0.18156318
172,0.21121849,0.08239095,0.004823018,5.2498617e-05,0.14079441,0.13434927,6.262166e-05,9.837671e-05,0.2404711,0.18573923
173,0.2127745,0.08448147,0.004691028,4.9383143e-05,0.14337593,0.13827088,5.7933303e-05,9.080939e-05,0.23519383,0.18101428
174,0.21239196,0.08409539,0.004729013,4.9735827e-05,0.14282505,0.13725321,5.8104735e-05,9.140877e-05,0.23666652,0.18183953
175,0.21275838,0.083789036,0.004751753,5.050445e-05,0.14163797,0.13638385,5.9382528e-05,9.3071096e-05,0.23797315,0.18250293
176,0.2127527,0.083887696,0.0047429176,5.0143593e-05,0.14206244,0.13673353,5.8732756e-05,9.218079e-05,0.23739497,0.18222469
177,0.21305773,0.08434121,0.004721944,4.9803817e-05,0.14213726,0.1373961,5.8495607e-05,9.140557e-05,0.23680279,0.18134324
178,0.21255316,0.08450975,0.0046938895,4.9195958e-05,0.14345677,0.13822374,5.7629943e-05,9.062104e-05,0.23526995,0.18109529
179,0.21260966,0.08426669,0.004704185,4.9654594e-05,0.14312787,0.13776235,5.836753e-05,9.171681e-05,0.23575227,0.18157718
180,0.21247287,0.08360964,0.0047297524,5.076261e-05,0.14207163,0.13640332,5.960109e-05,9.388842e-05,0.23748212,0.18302637
181,0.21274073,0.08415249,0.004733976,4.9831684e-05,0.1424586,0.13719505,5.8145477e-05,9.1345246e-05,0.23684798,0.18167184
182,0.21286182,0.08426263,0.004722394,4.955179e-05,0.14262486,0.13749729,5.78185e-05,9.056777e-05,0.23676784,0.18106523
183,0.21296158,0.08418647,0.004726139,4.9540056e-05,0.14246911,0.13743843,5.8040834e-05,9.0652335e-05,0.23692742,0.18109259
184,0.2127119,0.08410114,0.0047231843,4.955445e-05,0.14272971,0.13739774,5.801547e-05,9.108254e-05,0.2367896,0.18134809
185,0.21291518,0.08410037,0.0047286814,4.960824e-05,0.14253491,0.13732333,5.828824e-05,9.144404e-05,0.23666663,0.1815316
186,0.21285427,0.084307835,0.0047150077,4.942159e-05,0.14293455,0.13771029,5.792336e-05,9.0891364e-05,0.23622017,0.1810596
187,0.2128729,0.08434078,0.004715439,4.9378654e-05,0.14289613,0.1377564,5.791307e-05,9.092428e-05,0.23619942,0.18102072
188,0.21282344,0.08415413,0.00473411,4.978076e-05,0.14233212,0.13702391,5.8015085e-05,9.1085836e-05,0.23728032,0.18145311
189,0.21301271,0.08429019,0.004719278,4.9454928e-05,0.14269252,0.1375817,5.781901e-05,9.06064e-05,0.23647398,0.1810317
190,0.21288335,0.08422931,0.0047347713,4.966691e-05,0.14245686,0.13722505,5.79478e-05,9.070678e-05,0.23703858,0.18123373
191,0.21296935,0.0842017,0.0047354964,4.960491e-05,0.14234795,0.13719,5.7887275e-05,9.06397e-05,0.23730241,0.18105492
192,0.21228369,0.084144585,0.0047110682,4.9756643e-05,0.14306848,0.13751529,5.8587684e-05,9.2053015e-05,0.23617172,0.18190481
193,0.21268241,0.084271565,0.0047403425,4.9719947e-05,0.1427647,0.13729031,5.7670888e-05,9.0614725e-05,0.23651747,0.18153511
194,0.2124692,0.08418471,0.004736479,4.9822338e-05,0.14273603,0.13723633,5.80477e-05,9.110411e-05,0.23671903,0.18171923
195,0.21290688,0.08423595,0.004714674,4.959822e-05,0.14270912,0.13767126,5.8278692e-05,9.1192895e-05,0.23624209,0.18132102
196,0.2128864,0.084482044,0.004698399,4.9240825e-05,0.14325403,0.13809773,5.7684316e-05,9.059148e-05,0.23543885,0.18094498
197,0.21278414,0.08433834,0.004729878,4.9781378e-05,0.14252101,0.13733199,5.7934307e-05,9.093951e-05,0.23654494,0.18155098
