spot_id,CD14 Mono,CD4 Naive,CD8 Naive
spot_0000,2.397050619125366,2.664938449859619,2.5673792362213135
spot_0001,5.21571683883667,1.0716733932495117,3.717975378036499
spot_0002,2.3256990909576416,3.187788963317871,2.6074459552764893
spot_0003,1.2018359899520874,7.281344413757324,2.7975916862487793
spot_0004,0.31151118874549866,3.0245208740234375,4.535057544708252
spot_0005,6.3663859367370605,0.7689800262451172,5.228429794311523
spot_0006,2.2085561752319336,1.3776849508285522,3.284715414047241
spot_0007,8.004844665527344,3.4073104858398438,2.682011842727661
spot_0008,2.30354642868042,2.457291603088379,4.562399387359619
spot_0009,3.70139741897583,1.0585097074508667,1.2187652587890625
spot_0010,2.885840892791748,1.8831572532653809,2.1665213108062744
spot_0011,3.5365490913391113,2.265390157699585,3.463231325149536
spot_0012,1.162327527999878,2.9544384479522705,2.1580843925476074
spot_0013,1.1430294513702393,4.6675286293029785,0.08077583461999893
spot_0014,4.898123264312744,1.0211960077285767,2.7666454315185547
spot_0015,4.629700660705566,1.493196725845337,4.7293267250061035
spot_0016,3.6801068782806396,5.2721381187438965,8.398430824279785
spot_0017,1.6635770797729492,0.6338599920272827,2.977210760116577
spot_0018,3.8079638481140137,5.531885623931885,4.0233235359191895
spot_0019,4.217729091644287,2.0890634059906006,4.2748541831970215
spot_0020,4.118897438049316,1.1431810855865479,7.481651782989502
spot_0021,3.328939437866211,0.8746689558029175,2.350597381591797
spot_0022,2.092189311981201,2.6073732376098633,4.566033840179443
spot_0023,4.151859283447266,2.697985887527466,3.3929829597473145
spot_0024,2.849287748336792,1.7582589387893677,2.4862303733825684
spot_0025,0.007352982647716999,4.110604763031006,4.444814682006836
spot_0026,4.962831497192383,5.11660623550415,0.9215791821479797
spot_0027,3.2158844470977783,5.934463024139404,2.6392085552215576
spot_0028,2.148125648498535,2.434417247772217,1.2972592115402222
spot_0029,5.968472003936768,0.6529930233955383,5.378052234649658
spot_0030,4.881786823272705,2.5515174865722656,2.290428638458252
spot_0031,2.0113346576690674,6.157144069671631,4.284279823303223
spot_0032,4.029964923858643,5.081546783447266,2.4449145793914795
spot_0033,2.0521888732910156,3.50726056098938,3.457695245742798
spot_0034,8.629751205444336,3.1208999156951904,2.4263269901275635
