component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4105465.0,5120000.0,35165046.0,34662747.225965135,502298.7740348652,14227838.268303106,78602174.37080042,2.7788746617779503,3.9181611990571494
shape_bin,short,fragment_length_lt_100,5120000,,,18998049.0,18746963.776977774,251085.22302222624,10262756.026546346,41848784.04359736,2.0044445364348333,2.8589492184218854
shape_bin,mono,fragment_length_100_249,5120000,,,11567259.0,11400035.70320653,167223.29679347016,7875445.169549131,23770495.868424863,1.5381728846775646,2.1546867462120174
shape_bin,long,fragment_length_ge_250,5120000,,,4599738.0,4515747.745780809,83990.25421919115,4398638.854213052,7854324.711324501,0.8591091512134869,1.2385668311320817
