,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.01051572458818555,0.0044657228048890826,0.019290555082261563,0.030476796068251134,0.004806960513815284,0.0730878047645092,0.02003907449543476,0.859149557352066,13.14948878288269,0.010691438242793084,0.017817664425820112,0.0017338002799078822
1,0.004076137486845255,0.00018412953359074892,0.027771419286727907,0.010960993403568865,0.004676953703165054,0.25203169584274293,7.867765998840332,0.002763222809880972,1.2265978157520294,0.021578052081167698,0.008982909331098198,0.00010146755521418526
2,0.0001839243464928586,3.1167085035122e-05,0.0084048209246248,0.0006969823472900317,0.0020415940787643196,2.084696555137634,0.0025544251198880374,11.821596384048462,0.01814849339425564,0.036371379159390926,0.0038256061263382433,1.8228138105769177e-05
3,0.0002065952416160144,3.1259529168892183e-05,0.01020471234805882,0.0007282666862010956,0.0021912122960202397,2.8341773390769958,0.005884959362447262,15.860380554199219,0.00283961589448154,0.2518199682235718,0.002839470375329256,1.7823999041866045e-05
4,0.00014760390477022158,2.1048171674920013e-05,0.0047051987843588,0.000580897307372652,0.000948752131080255,2.1040459990501406,0.008181135263293981,9.511757469177246,0.005375358602032066,0.1045867383480072,0.0019951307913288474,1.2491746838350082e-05
5,0.0015418643364682794,0.00022117451080703177,0.03381086550652981,0.0121198826469481,0.005892064608633518,1.3369931280612946,0.0032198284869082274,6.707226514816284,12.506941890716552,0.0391114654019475,0.01989630553871393,8.345616261067335e-05
6,0.0024727800744585695,0.000153814197255997,0.008591280318796635,0.009074584022164345,0.005800812412053347,0.2132721021771431,5.132063484191894,1.8257999479770661,1.676132482290268,0.016660360898822547,0.002246291830670089,0.0001862677287135739
7,0.0013152984611224383,0.00010299718742317057,0.04734218325465918,0.019090999476611616,0.003842788131441921,1.06398264169693,2.305846297740936,6.793517422676087,4.627887749671936,0.04840770922601223,0.011223815428093076,4.318007559049875e-05
8,0.0012142767431214453,8.826168887026143e-05,0.03224083036184311,0.01004269695840776,0.006579774059355259,0.14274911880493166,1.6062909305095672,0.0007717845961451531,12.692724084854126,0.02388248546048999,0.011607902962714436,4.5371695523499515e-05
9,0.0003904502562363632,4.533186875050888e-05,0.010613911226391793,0.001143235166091472,0.0033111739205196502,1.7090932369232177,4.868548250198364,7.346575212478638,0.023222459852695467,0.10175014510750771,0.003011972538661212,1.3874846172257093e-05
10,0.002394721389282495,0.012177503434941173,0.006928251520730555,0.00635507854167372,0.0020746970782056454,0.09786639213562012,0.7474245548248291,1.070930689573288,6.219299244880676,0.005816942127421499,0.005865076743066311,0.02778451293706894
11,0.0001927282581164036,1.6426837919425453e-05,0.003926858119666577,0.0007070427527651191,0.0009782093693502247,1.4123954474925995,0.031020975578576325,7.880087971687317,0.011529215890914202,0.09217350669205189,0.0016533457674086094,1.1925133912882304e-05
12,0.0003617646871134639,4.055156423419248e-05,0.048779255338013174,0.0013171233120374383,0.004816964967176318,1.3537404119968415,12.224793195724487,0.9687551826238632,0.0583994347602129,0.3261735484004021,0.005731992609798908,1.4606308150177938e-05
13,0.00015903946696198544,1.8328066744288666e-05,0.006459792517125607,0.000465268905099947,0.0011901094112545252,2.084522783756256,4.094140434265137,5.503508973121643,0.005909560946747661,0.5950185537338257,0.0015576760575640948,1.577467219249229e-05
14,0.0004803198811714537,0.00013179715169826524,0.010644561564549803,0.0032570409122854474,0.00283004961675033,0.15705126598477365,3.399614179134369,0.0011287927045486867,5.324938797950745,0.015066077606752515,0.004576499317772687,4.2526021206867885e-05
15,0.0032991754706017673,8.776686736382544e-05,0.006749038980342448,0.005750626511871815,0.0016427607741206884,0.32961937934160235,5.740819764137268,2.4173489093780516,1.0808855652809144,0.023943400103598834,0.004120895080268383,4.89623615067103e-05
16,0.037804313376545905,0.0038941807462833824,0.0257074517197907,0.07251260839402676,0.020237118098884822,0.16943845227360727,0.03508237563073635,2.2600645303726195,11.159496831893922,0.029970469418913126,0.3444651156663895,0.0011505380913149567
17,0.0020628552068956197,0.00018359296591370368,0.015504208905622364,0.011458596121519804,0.0029167901026085023,0.15903380289673805,4.51396951675415,0.8756307363510132,3.5798882246017456,0.01589160254225135,0.004633263219147921,9.872202499536798e-05
18,0.003140133910346776,0.012465353263542056,0.003907627973239869,0.006041050795465708,0.0008986155589809642,0.21180548816919328,4.239082622528076,2.5339471220970156,0.14123822003602982,0.00975688649341464,0.013468736875802278,0.004852099227719009
19,0.0009229309245711193,8.934106590459123e-05,0.02583432672545314,0.00147640987415798,0.005636929371394217,2.146061825752258,10.172012519836425,9.154185104370118,0.010733888763934375,0.15573699697852136,0.005932431621477008,3.4770405545714314e-05
20,0.010832481319084764,0.0009839979058597237,0.026417693123221397,1.6362893283367157,0.008405289752408862,0.45774051547050476,2.8999940395355224,2.1321847915649412,3.2262065172195435,0.025278926733881237,0.019606745056807994,0.00032833027798915285
21,0.0012629525328520686,7.61416471505072e-05,0.0115898541174829,0.010020677419379355,0.003698620747309178,0.2434808187186718,0.003907308040652424,2.63231076002121,8.319906663894653,0.013002574583515525,0.005702677788212896,4.2408295303175696e-05
22,0.0020148391253314913,0.0003218298123101704,0.05264032259583473,0.01612519593909383,0.030423054564744235,0.40642511993646624,0.005639833840541542,2.28304500579834,11.560411214828491,0.015568800223991274,0.02465098276734352,0.00023987248205230573
23,0.0007118988723959774,0.0001372204402287025,0.008171098539605737,0.0012996692559681833,0.001550047879572958,0.2813904583454132,7.850048041343689,0.07703545317053795,0.22069306895136834,0.03669025674462319,0.001992912351852283,0.0001120582255680347
24,0.0010135442134924233,0.00010368894363637083,0.022399361059069634,0.0014409391791559757,0.0063550714403390884,1.090411651134491,10.586979007720947,4.007560729980469,0.024371858313679697,0.22874198481440544,0.004417500644922257,4.2953939009748864e-05
25,0.006214135023765266,0.0065573625266551975,0.04910191185772419,0.03577732685953379,0.024405495263636112,0.5809022277593613,6.037706303596496,0.020121534634381533,10.947034072875976,0.056329676508903505,0.03221444021910429,0.22040988206863404
26,0.017183585092425346,0.0002970643676235341,0.02566946679726243,0.033355409279465675,0.016612905077636242,0.3696195125579834,5.690878987312317,0.12279398553073406,4.513164162635803,0.02684851661324501,0.008399066654965282,0.00012120337632950396
27,0.02645293893292546,0.0008839542220812292,0.01748343026265502,0.027109272312372923,0.008727604569867254,0.1924354463815689,0.32750709503889086,1.5304157495498658,11.166617918014527,0.020451697055250406,0.008241499587893487,0.0011994423635769635
28,0.0002312134842213709,5.995542560413014e-05,0.0052003751974552875,0.0019121961435303093,0.001345491549000144,0.324895179271698,5.711816072463989,0.0007069257291732356,1.097643792629242,0.01568732378073037,0.0013626582396682352,1.571009297549608e-05
29,0.0003762652326258831,1.2250226154719712e-05,0.0020202144514769316,0.000756540201837197,0.0009075743204448372,0.7277308404445648,1.5989426493644714,3.882523787021637,0.004518917948007584,0.013604867039248347,0.0007248153036925941,5.4421860113507135e-06
30,0.09144463017582893,0.03181867282837629,0.00951448269188404,0.05652126017957926,0.00368706047302112,0.24223705157637596,1.4969504714012145,4.594950890541076,2.069413435459137,0.02687790710479021,0.0038441717391833664,0.27364398539066315
31,0.002167239331174642,0.00014683390327263623,0.009271062165498735,0.010304219648241996,0.00480832967441529,0.4958071231842041,2.784624707698822,1.231670266389847,2.643990695476532,0.015735897608101367,0.006613149400800466,4.959147008776199e-05
32,0.04307679664343596,0.0019911087350919844,0.023270673491060732,0.09142045229673386,0.010165119590237737,0.04300712998956442,0.5256192624568939,0.00269137651193887,9.265472602844238,0.005125161120668054,0.026438452489674094,0.0005921144271269441
33,0.0038638465921394527,0.0001514962590590585,0.012469464633613824,0.006399045535363257,0.004058511718176306,1.9593161940574646,1.7648885250091553,9.504096460342407,1.859636253118515,0.07707670405507089,0.007045672927051783,8.458699376205914e-05
34,0.0018627704819664359,9.399199079780375e-05,0.010886493977159262,0.00860995464026928,0.002225301379803568,0.01370292310602963,0.008923662640154362,0.0007978890527738259,12.023457956314086,0.004629814438521862,0.009403915284201503,4.5378409413387996e-05
35,0.0009167053300188855,0.0001474233882618137,0.011859893193468451,0.0072194083593785765,0.005850088433362544,0.4492746964097023,0.04000340402126312,2.514378070831299,6.5777465343475345,0.02621899861842394,0.005177411925978958,4.2423824743309525e-05
36,0.00042792043095687406,7.026858584140428e-05,0.008038654690608382,0.004173754411749542,0.003646662528626621,0.6582465291023254,0.013581813592463732,4.143298172950745,3.127203035354614,0.009195306058973075,0.0074889290845021605,3.568557440303266e-05
37,0.0015615781303495169,0.00010416706682008226,0.02781125893816352,0.010185698466375471,0.005867784447036684,0.6171342194080353,4.337596988677978,0.20664906948804856,2.6019112944602965,0.02846944024786353,0.004417125741019845,6.309661148407031e-05
38,0.00033949294447666034,6.352537275233772e-05,0.013445801055058838,0.002361598249990493,0.0013803377107251436,0.15594505220651628,1.1251117825508117,0.25156141072511673,3.6812548518180845,0.0030766705283895137,0.0021115506533533335,3.2268783525069014e-05
39,0.009043297031894326,0.0011532984848599882,0.013559093838557601,0.005916140764020384,0.007898347452282906,0.7395382940769195,7.308743476867676,3.7954906463623046,2.1689502954483033,0.03967398758977652,0.004165065265260637,0.0010651768068782985
40,0.0019921240280382337,0.00023182525255833754,0.019837617035955192,0.01281803408637643,0.0034263363690115512,0.2426769331097603,4.092326831817627,2.0219226360321043,3.592280089855194,0.02173118870705366,0.005082556232810021,7.5110187754035e-05
41,0.0024770220974460245,1.1931139945983886,0.01127092340029776,0.007731154677458108,0.003179520054254681,0.8061760187149047,0.0024681809009052813,17.017437076568605,1.1771651983261109,0.03484950512647629,0.014372490532696246,0.2712426036596298
42,0.16130719110369682,0.0024857213371433317,0.015206096414476632,0.011744402954354883,0.0027957434998825193,0.17456103935837747,6.910583734512329,0.004069988010451197,1.400374674797058,0.01582358148880303,0.006315353233367205,0.049608614295721054
43,0.0003796521938056686,2.581567905508564e-05,0.0020691815763711928,0.0008572793361963705,0.0009338446980109438,0.1640052430331707,2.7432400226593017,1.0444760978221894,0.007024969276972115,0.0049738628324121235,0.0005302010191371665,1.7779542940843384e-05
44,0.00011597642733249814,0.2864216446876526,0.0018361042428296061,0.00031965695088729266,0.0003533701557898894,0.3999481663107872,0.0009601423575077207,13.09056339263916,0.0015357417694758623,0.013766014389693737,0.0009231637144694105,0.44631105810403826
45,0.00024380014583584854,1.765048755260068e-05,0.002307415672112256,0.001301450451137498,0.0019544292066711933,0.48863974064588545,1.6123430192470551,2.1333785891532897,0.008810005756095052,0.013325939048081638,0.004342053295113146,1.0804700605149264e-05
46,0.009305206872522832,0.00020007205748697742,0.012126087443903089,0.004890977055765688,0.008101447345688939,0.3674295097589493,7.536777830123901,2.2363767981529237,0.07897186875343323,0.046592751517891884,0.0029935849132016303,0.00025562868686392905
47,0.0035756109980866315,0.00017301814878010192,0.00561973883304745,0.02432962479069829,0.004094092128798366,0.08869688808918,2.3470711588859556,0.3066448524594307,4.792168688774109,0.005624299682676792,0.003775118908379227,8.03930415713694e-05
48,0.0022721890127286315,9.322053811047227e-05,0.01900970293208957,0.01748854583129287,0.009788497816771269,1.6518660247325898,7.78123676776886,3.279010510444641,1.1392590701580048,0.13655568212270736,0.020938299037516116,1.98557945623179e-05
49,0.000988818911719136,6.994791801844258e-05,0.025096686836332083,0.0056441401364281775,0.0052247813669964675,2.031459832191467,8.761396551132203,4.3889062881469725,0.10361999943852425,0.09148260951042175,0.006446638540364802,3.378191249794327e-05
50,0.0003056969057070091,3.952808492613258e-05,0.00828591580502689,0.0009413048363057896,0.0012673783116042615,1.4462404727935791,5.7568659543991085,2.5427313685417174,0.005504803499206901,0.057589924149215224,0.001651451416546479,1.4846176691207804e-05
