,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.010254895826801658,0.028841476421803236,0.018247553892433644,0.01595807056874037,0.017286586854606868,0.009386263834312559,0.10186273455619813,0.5151127934455871,12.7884831905365,0.008764476841315627,0.0732970155775547,0.05694448482245207
1,0.014376398269087076,0.00037417635176097976,0.0062000331003218894,0.1540661409497261,0.0007100303948391229,0.08969013877213002,6.982021450996399,0.001137297909008339,0.9700838685035705,0.009617696003988386,0.01946782600134611,0.0001976481406018138
2,0.0029718689504079523,0.0003256552416132763,0.00686965985223651,0.016571726463735104,0.0009873459552181886,1.589462822675705,0.00020093269122298807,11.663695049285888,0.6182354778051377,0.005061790090985596,0.019175953324884178,0.00018909677237388678
3,0.0007025723229162395,7.407236516883132e-05,0.0015647271706257016,0.002685951767489314,0.000374414335237816,1.184365940093994,0.00037827243068022653,12.04880485534668,0.00040743457357166334,4.007940006256104,0.0025270333979278805,2.8288090470596215e-05
4,0.0007751700206426904,5.8438253290660214e-05,0.0010412298433948308,0.0027047421666793526,0.00021039482307969593,0.882081413269043,0.0006336871505482123,7.132926177978516,0.0008326153387315571,2.705581533908844,0.0013810806209221484,2.8895330251543784e-05
5,0.004141897871159017,0.0013286747969686985,0.02340771844610572,0.020450736768543722,0.004122644104063511,0.5095849305391311,0.00022444596761488357,5.731505012512207,14.894284439086913,0.0022514630225487055,0.02592594949528575,0.0008322039153426886
6,0.0037649022531695666,0.0019057268800679594,0.011696617351844907,0.016661554388701916,0.013729213969781995,0.21330811977386474,5.487796926498413,1.6159870862960815,1.0587366044521331,0.0243027038872242,0.005322175659239292,0.0703283466398716
7,0.020666796434670686,0.00048580113652860744,0.03008480854332447,0.41894628703594206,0.0021460168063640594,0.7399858623743057,1.787783545255661,6.468519401550293,4.367991042137146,0.017219242546707394,0.019850078970193863,0.0002342613566725049
8,0.0012275237299036235,0.0005899138835957274,0.01513270870782435,0.005003777635283768,0.0035484709660522644,0.020222729910165074,1.5231892108917235,0.00020569902990246193,13.165604400634766,0.01101266946643591,0.012134747952222824,0.0003889716055709869
9,0.00163515989552252,0.00020969554461771622,0.007126555335707963,0.007689583790488541,0.0012927838368341326,1.3338334381580352,5.31094377040863,6.125452184677124,0.005483725038357079,0.5947291791439057,0.005575083266012371,0.00012917754720547238
10,0.008856746088713407,0.008545346884056925,0.0061382737942039965,0.006379206152632833,0.0012720431841444224,0.013031134800985455,0.7231286108493805,0.345369391143322,6.005185270309449,0.0029180632089264693,0.029242066852748393,0.30156139135360716
11,0.0003250193942221813,5.743381207139465e-05,0.0005770797200966626,0.0017550898948684335,0.00014119613115326501,0.45403597205877305,0.0011814748053438962,5.073996305465698,0.0004820843125344254,3.091944360733032,0.0011053002905100585,2.09953584089817e-05
12,0.00018230032146675514,4.8746202264737806e-05,0.0034194195992313325,0.0014668203599285336,0.0006727206317009404,0.36146368831396103,10.875344848632812,0.7239023566246032,0.0007078760594595225,2.0993436336517335,0.000924274793942459,2.351348721276736e-05
13,0.0003341371208080091,3.865035450871801e-05,0.0010916958504822104,0.0013441054034046829,0.00022377700443030336,0.6726384699344635,3.117853546142578,4.216394090652466,0.0004864055081270635,4.7949823379516605,0.0007966908335220069,1.6137254260684133e-05
14,0.0004740296266390942,0.0002293807308888063,0.005194173799827695,0.002614582667592913,0.002441856195218861,0.06186266392469406,3.9485792756080627,0.00019033784556086176,4.315428853034973,0.018383723590523003,0.004068878828547895,0.00021213955624261872
15,0.00813052784651518,0.0013630334229674192,0.005879630078561604,0.015638611745089293,0.0007805440603988245,0.24170045480132102,6.033258271217346,1.618421697616577,1.4200844049453736,0.020642980467528105,0.010451850853860379,0.00070291428710334
16,0.2335633121430874,0.007677648193202913,0.017256818432360887,0.0380546472966671,0.017542959190905094,0.04279441051185131,0.021881151106208564,1.2385722994804382,8.574410915374756,0.06338284946978093,0.9704804003238678,0.02060162406414747
17,0.010754439374431967,0.0008026475319638849,0.012079847836866974,0.018398185446858405,0.010663764504715801,0.06834113448858262,4.565324497222901,0.3115941911935806,3.1913435220718385,0.013378460193052888,0.17604356333613397,0.0007719135348452256
18,0.002262164349667728,0.16414495930075645,0.00361341672251001,0.006030341074801982,0.0015830917924176903,0.10377191379666328,4.3631044149398805,1.6116948127746582,0.6442867398262024,0.00864399946294725,0.0047063761157915,0.015022612269967794
19,0.0013678253453690559,0.00042613341502146796,0.014802915463224053,0.0056943075731396686,0.002208520646672696,2.0410489678382873,11.045637178421021,8.517478799819946,0.001105916703818366,0.06902165040373802,0.011543693160638214,0.0002103474922478199
20,0.04262455403804779,0.033677931502461435,0.008352544670924545,2.154207980632782,0.001864628912881017,0.24495562613010408,2.635446619987488,1.1963721871376038,2.3335636615753175,0.03614615462720394,0.008849140303209425,0.0046588602708652616
21,0.0019810623081866654,0.00031594508036505433,0.008027188619598747,0.006882156687788665,0.0024403310962952673,0.1351187489926815,0.0002494660162483342,2.5589410424232484,8.747761774063111,0.0010943048750050367,0.005907388124614954,0.00031251728651113806
22,0.004663304495625198,0.008703029481694102,0.0749147530645132,0.012914305087178946,0.01819350402802229,0.1824851430952549,0.00030035406962269917,1.886512565612793,13.365195322036744,0.003967546671628952,0.017904818616807462,0.01205166378058493
23,0.0025020375731401147,0.0009576149052008987,0.01131819379515946,0.005961485882289708,0.002027204737532884,0.15134214460849763,8.021189880371093,0.048793349973857404,0.15348228067159653,0.06522810049355031,0.0106314767152071,0.0005546480446355418
24,0.001198420108994469,0.0003682314869365655,0.007263182336464525,0.0037268155487254263,0.002315367909613997,0.6813829362392426,11.036760187149047,3.469296193122864,0.0052426205016672615,0.18155430853366852,0.0032316791242919863,0.00019441662516328506
25,0.0021998912561684847,0.0033054402098059653,0.05397149380296469,0.015080292290076614,0.04727926254272461,1.5888964116573334,4.801662898063659,0.0005974780593533069,7.447546219825744,0.2502848103642464,0.06282893531024455,0.22573108449578286
26,0.0056394428946077825,0.0006962980260141194,0.024984329100698234,0.05891410522162915,0.003982115024700761,0.09106379486620426,5.6692992687225345,0.2374582201242447,4.005078577995301,0.01331525919958949,0.003657408617436886,0.00036608183436328553
27,0.011297332728281618,0.001791499782120809,0.026036812644451856,0.033792528323829174,0.006604251288808882,0.0834066018462181,0.001456956152105704,1.419209861755371,11.522329902648925,0.0028803157154470684,0.021469936333596708,0.07857954949140548
28,0.0002916623780038208,0.00014216463023331016,0.002604297851212323,0.0038224233314394953,0.00045871162874391305,0.10343170799314975,5.69312903881073,0.00010545209734118544,0.9835432559251786,0.008557388419285418,0.0015706863661762327,9.019836907100399e-05
