,q05cell_abundance_w_sf_endothelial cell,q05cell_abundance_w_sf_astrocyte,q05cell_abundance_w_sf_oligodendrocyte,q05cell_abundance_w_sf_microglial cell,q05cell_abundance_w_sf_vascular associated smooth muscle cell,q05cell_abundance_w_sf_inhibitory interneuron,q05cell_abundance_w_sf_pericyte,q05cell_abundance_w_sf_glutamatergic neuron,q05cell_abundance_w_sf_radial glial cell,q05cell_abundance_w_sf_oligodendrocyte precursor cell,q05cell_abundance_w_sf_neural progenitor cell,q05cell_abundance_w_sf_medial ganglionic eminence derived interneuron,q05cell_abundance_w_sf_caudal ganglionic eminence derived interneuron
0,0.005557112535461784,0.0005871773406397552,0.003715826733969152,0.0017332126095425337,0.002290511003229767,9.574602079391479,0.0041237661847844725,0.0026922669261693955,0.0022288435488007964,3.412384736537933,0.017348375264555217,0.003407311113551259,0.006257815705612302
1,0.003695724671706557,0.001478566467994824,0.001499354699626565,0.0024537169141694904,0.0020058677066117523,0.9512962102890015,0.002448574546724558,4.556381440162658,0.001081337605137378,1.1427422225475312,0.0013246300688479096,1.1154031038284302,0.42752795070409777
2,0.0010712583898566663,0.0033904542215168476,0.0075788028771057725,0.0012684885819908233,0.19031549319624902,2.8479610443115235,0.0009727374446811155,0.04277638737112284,0.00030502267181873325,0.5487373828887939,0.005610053287819028,0.01075059617869556,0.008846261119470001
3,0.00430523962713778,0.08817334398627281,0.00182806181255728,0.000944600606453605,0.0023061165935359894,0.998649725317955,0.0022582694306038324,0.32548597902059556,0.002313295984640718,5.036183023452759,0.02091553220525384,0.019753488060086966,0.04050268102437258
4,0.002755229943431914,0.0025402958504855636,0.0017513601225800813,0.00029662035667570307,0.0016563459939789027,0.03137274459004402,0.0031167026609182358,2.19815753698349,0.009522885410115122,5.384019684791565,0.04631432965397835,0.05444250088185072,0.11512800306081772
5,0.003547124518081546,0.0003654481377452612,0.4786216109991074,0.00275008698226884,0.002421428146772087,0.9098368734121323,0.0033264102414250376,2.928823399543762,0.0006003162212437019,2.3308795213699343,0.00135724741849117,0.19689851999282837,0.0556534681469202
6,0.004602695279754698,0.00344424347858876,0.0016803626436740161,0.008182576345279812,0.006449702475219965,6.592284202575684,0.008562471065670253,1.1565539300441743,0.000788879772881046,0.029246036894619465,0.011532157938927413,0.3376576006412506,0.6258018732070922
7,0.004124412056989968,0.0002704331913264468,0.0024350037099793555,1.2207862555980682,0.0017072550428565592,0.0004040530446218327,0.004318620939739048,4.006568813323975,0.00017245384951820598,1.3602396667003631,0.000621709946426563,0.4961577594280243,0.3292823746800423
8,0.0006565420422703028,0.0003425272007007152,0.0006252400256926195,0.000192180069279857,0.00025227947044186293,2.2538560748100283,0.00047057244810275737,0.014972674846649171,0.10920862965285778,3.0986637473106384,0.2085230641067028,0.0013165131851565093,0.003162875969428569
9,0.00048106329486472535,0.00015846228998270818,0.0002315969286428299,0.00013444688738672994,0.00012155425174569246,0.005427451408468187,0.00016416233047493735,4.413988780975342,0.005640457407571376,1.0873459935188294,0.0015576211677398534,0.004999248776584864,0.005354088544845581
10,0.0020805215812288226,0.004243663721717895,0.000388173371902667,0.04975093025714159,0.004434067779220641,4.237007117271423,0.0022506669512949882,0.0735587127506733,2.5223268032073975,0.00021282710658852012,0.4835140213370323,0.003964194317813963,0.005715166800655425
