,q05cell_abundance_w_sf_T_CD4,q05cell_abundance_w_sf_T_CD8,q05cell_abundance_w_sf_T_reg,q05cell_abundance_w_sf_mDC,q05cell_abundance_w_sf_mono-mac,q05cell_abundance_w_sf_myeloid,q05cell_abundance_w_sf_pDC,q05cell_abundance_w_sf_plasma,q05cell_abundance_w_sf_tumour_1,q05cell_abundance_w_sf_tumour_2
0,0.00017784704396035523,0.0016111015866044909,0.0005308929627062753,0.0008622133027529345,0.0019368142995517701,0.00022946360622881913,7.232932293845807e-05,0.00035065069532720373,4.918646430969238,0.41991964876651766
1,0.003422598831821233,2.399700438976288,0.017555355653166772,0.0018027264042757452,3.6411187648773193,0.0004207345933536999,7.106582161213737e-05,0.007911384152248502,6.088351321220398,0.02539876252412796
2,0.00015398654286400416,0.002511554304510355,0.0006277108215726912,9.074411282199435e-05,0.0001689263874141034,6.984182437008712e-05,1.3034393077759889e-05,0.0026012207730673254,5.340580534934998,0.004143115016631782
3,0.012740473775193096,7.054038071632386,0.011914177937433124,0.0005152709054527804,3.2008678197860716,0.000662030719104223,4.188931234239135e-05,0.003071284317411482,3.949778038077057e-05,7.603241429023911e-05
4,0.0016800825542304665,0.020799538865685464,0.00035929097357438876,0.0004521318813203834,0.0012686693691648543,0.00011081805678259117,4.37013506598305e-05,0.0015790510165970774,0.002196792862378061,7.8252335548400875
5,0.0047900190111249685,3.994484853744507,0.0024738423177041113,0.7050315529108048,0.0005829683126648888,0.00017882570246001707,0.0010482566780410708,0.0008647996000945568,0.06100863125175238,6.201971769332886
6,1.5941392242908479,1.7152494847774507,0.0029062120127491655,0.00021885891983401963,0.10154474079608918,0.0004309231546358205,3.908655235136394e-05,0.0005101782502606511,5.19843180179596,0.08281634859740734
7,0.00014606018012273126,0.6436188220977783,0.00012428277186700144,1.134342005570943e-05,0.00014650242883362807,3.122389916825341e-05,2.6375595734862148e-05,0.00035936711356043816,3.4640616286196745e-05,8.690623581060208e-05
8,8.400787264690736e-05,0.0021176246809773147,5.425040581030771e-05,2.8511823620647197e-05,3.420352816581726,2.3257293196365936e-05,5.279341785353609e-05,0.0004893747362075373,3.7782234358019195e-05,3.510022143018432e-05
9,0.0005860565375769511,0.743339329957962,0.0011938539566472173,7.47056634281762e-05,0.00025779913266887894,0.000240072536689695,1.823718830564758e-05,0.0004554210798232816,3.445169985294342,0.5945907264947892
10,0.00011964123114012181,0.004918236122466624,0.00040893509140005335,3.291110278951237e-05,0.00031435463752131913,3.5436553662293595e-05,0.0005220232880674303,0.000611008785199374,1.3532577633857727,0.041600839234888554
11,0.00020277342773624695,0.3184160813689232,0.00031861982133705167,8.857433349476198e-05,4.740198493003845,4.35714449849911e-05,7.505190260417293e-05,0.001048002071911469,3.7775391501782e-05,4.1991260150098246e-05
12,0.05141624454408884,16.002859115600586,0.02106251521036029,0.7225583076477051,0.0003391404854482971,0.0009753657010151074,1.1623384833335877,0.001275002519832924,0.0032576514640823007,3.5015025973320006
13,0.0034696532413363455,3.5858385801315307,0.0020653162151575088,0.0002843874666723423,0.0001671204954618588,0.00015386936429422348,3.785705339396373e-05,0.00511031688656658,0.013776322593912482,4.218181204795838
14,0.0002858143299818039,0.0014312016312032938,7.841265905881301e-05,0.00011832866293843837,0.0001303126678976696,2.1640687646140577e-05,3.972923259425443e-05,0.0004952591261826456,0.0001515707313956227,4.617551636695862
15,0.00026442674861755223,0.4381957545876503,8.779881209193264e-05,1.6141206197062276e-05,0.00021040463252575137,2.2538561916007895e-05,3.5002021263608194e-06,0.00039634826534893367,1.9555423750716728e-05,1.5517704014200717e-05
16,0.0006824637268437073,0.0054003650089725855,0.0044926780508831145,0.017760408762842416,0.2622147038578987,0.041986330226063726,3.770990915654693e-05,0.0006772160471882672,0.0386152034625411,0.00041995197680080317
