,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,1.4926656e-05,1.3872376e-05,8.614324e-06,0.0006790007,0.067979954,0.13113573,0.07593588,0.16807964,4.421549e-06,0.13417633,0.084454075,0.17974454,0.157773
1,1.5921381e-05,1.6003234e-05,9.730481e-06,0.0007173467,0.104161344,0.12901561,0.099070616,0.15397896,4.204313e-06,0.15613143,0.092136584,0.16266957,0.10207262
2,1.4984928e-05,1.3342986e-05,7.518404e-06,0.00054064876,0.069223695,0.1600461,0.07534921,0.16967618,4.1320254e-06,0.12502265,0.11721604,0.1566484,0.12623698
3,1.5476939e-05,1.5237009e-05,1.0367489e-05,0.0007337613,0.15558194,0.10788029,0.13844347,0.13969748,4.4316544e-06,0.17197669,0.074926265,0.15420543,0.056509223
4,1.5115195e-05,1.346043e-05,7.131318e-06,0.0004584923,0.09462435,0.1844778,0.08913209,0.15794635,3.9892884e-06,0.12425146,0.15646847,0.12737164,0.06522967
5,1.498587e-05,1.4348242e-05,7.850393e-06,0.00055739057,0.088140175,0.16186461,0.086388126,0.161702,3.9692004e-06,0.13412935,0.12619196,0.14667718,0.09430811
6,1.5120673e-05,1.4569441e-05,7.963357e-06,0.0005768598,0.084922366,0.15783758,0.08504132,0.16249985,4.0222176e-06,0.13456729,0.12056521,0.1504886,0.10345923
7,1.4641239e-05,1.4010215e-05,9.3959625e-06,0.0006016534,0.16047122,0.12668295,0.1372508,0.13927367,4.165235e-06,0.15957865,0.09741489,0.13684167,0.04184226
8,1.5059681e-05,1.3812716e-05,7.340579e-06,0.00051944505,0.07649191,0.16867691,0.07915377,0.16652039,4.0286855e-06,0.12600349,0.13005999,0.14700097,0.10553287
9,1.5352723e-05,1.443109e-05,8.188824e-06,0.0005227379,0.11269271,0.16886821,0.09983327,0.15108748,4.0258483e-06,0.13613458,0.14324209,0.12903802,0.058538787
10,1.5683563e-05,1.5322887e-05,9.8580595e-06,0.00069298805,0.13216655,0.12346283,0.11883735,0.14626347,4.147828e-06,0.16349821,0.08991722,0.15397961,0.0711367
11,1.481765e-05,1.2627105e-05,7.1183435e-06,0.0004905124,0.046902698,0.16697657,0.060977962,0.18502942,4.33704e-06,0.10701801,0.1118274,0.1635061,0.15723245
12,1.5127614e-05,1.3399977e-05,6.983417e-06,0.00045709114,0.08883127,0.18558581,0.08601857,0.16050921,4.017227e-06,0.12226978,0.15517128,0.12963444,0.071483
13,1.4826787e-05,1.3747458e-05,8.402376e-06,0.00065177644,0.06790644,0.13704266,0.07494651,0.16873197,4.3060454e-06,0.13225964,0.09117462,0.17516185,0.15208334
14,1.52040375e-05,1.4780331e-05,8.77597e-06,0.00066208025,0.0799702,0.14047095,0.08248518,0.16364697,4.1888725e-06,0.13946031,0.099471845,0.16599911,0.12779045
15,1.5010425e-05,1.4487177e-05,8.10733e-06,0.00057759136,0.095401175,0.15770225,0.091901936,0.15843268,3.9801207e-06,0.13825914,0.123273455,0.14596784,0.0884423
16,1.6293916e-05,1.649836e-05,1.04034425e-05,0.00078400783,0.11123884,0.1152984,0.105671175,0.15065867,4.3516175e-06,0.16488025,0.077584095,0.17028661,0.10355045
17,1.5215416e-05,1.4853689e-05,8.295904e-06,0.00061144354,0.08633293,0.15090665,0.08697858,0.16117474,4.0721334e-06,0.13804516,0.11314484,0.15423062,0.1085326
18,1.5078247e-05,1.4133274e-05,8.805828e-06,0.00054588093,0.13949136,0.14847748,0.11818702,0.14395696,3.9500105e-06,0.1482772,0.12288661,0.13066156,0.04747401
19,1.6397393e-05,1.6670707e-05,1.0911148e-05,0.00081829634,0.13744746,0.103025466,0.12735151,0.14263149,4.5543925e-06,0.17484313,0.068211615,0.16612677,0.079495765
20,1.5418613e-05,1.4973582e-05,9.1408e-06,0.0007034143,0.08070596,0.1314727,0.08370456,0.16307639,4.2889574e-06,0.14331217,0.08888621,0.17329364,0.13480106
21,1.5192302e-05,1.4627589e-05,7.98726e-06,0.0005780328,0.08297279,0.15804021,0.083661854,0.16318382,4.050668e-06,0.13377813,0.120351546,0.15112615,0.10626558
22,1.5127155e-05,1.4416268e-05,8.498943e-06,0.0006358791,0.07755051,0.14392102,0.08123938,0.16471751,4.1644043e-06,0.13634583,0.102599315,0.16423011,0.12871826
23,1.5745369e-05,1.5946487e-05,1.0000639e-05,0.0007798208,0.09641128,0.11932876,0.09556313,0.1559749,4.412814e-06,0.15688235,0.078840576,0.17535605,0.12081701
24,1.5126795e-05,1.4704205e-05,9.003522e-06,0.00070676225,0.08074758,0.12951444,0.084449776,0.16286786,4.2869865e-06,0.14388466,0.08648098,0.17485335,0.13645151
25,1.4751158e-05,1.2764428e-05,6.9016587e-06,0.00046352018,0.052804384,0.17532733,0.065229654,0.18190613,4.134248e-06,0.109564684,0.12405557,0.15490408,0.13570616
26,1.5763077e-05,1.5801728e-05,9.524101e-06,0.0007171581,0.096743315,0.13096602,0.0947316,0.15649015,4.2663837e-06,0.15196963,0.09254639,0.16484755,0.1109429
27,1.4878699e-05,1.3937496e-05,7.5699973e-06,0.0005448667,0.089413166,0.16372533,0.088961355,0.1606424,3.9746105e-06,0.13283138,0.12814699,0.14430705,0.091387056
28,1.531473e-05,1.5023377e-05,9.967935e-06,0.0006982668,0.1491976,0.11640777,0.13244139,0.14156148,4.280386e-06,0.16717832,0.084041715,0.15050697,0.057921957
29,1.4964524e-05,1.3323164e-05,7.3670694e-06,0.0005227813,0.06928055,0.16437103,0.074815676,0.16996264,4.100708e-06,0.123609275,0.12226206,0.15359493,0.12154133
30,1.5480646e-05,1.3368868e-05,6.856906e-06,0.00042159745,0.092440546,0.19503035,0.08774808,0.1576061,4.1476646e-06,0.118031606,0.1684267,0.120994754,0.059260443
31,1.625057e-05,1.657247e-05,1.0609945e-05,0.00079292996,0.12377902,0.11035579,0.11590197,0.14696926,4.415206e-06,0.16971582,0.07440709,0.1674533,0.09057696
32,1.6106938e-05,1.6352298e-05,1.0642968e-05,0.0007881822,0.13474542,0.1085707,0.12439714,0.14391069,4.448667e-06,0.1716331,0.07393888,0.16312367,0.07884466
33,1.6237582e-05,1.6304755e-05,1.021503e-05,0.00075466564,0.11167545,0.12057508,0.105333224,0.15060142,4.2921647e-06,0.16259569,0.083832674,0.16538574,0.09919903
34,1.5028874e-05,1.4587676e-05,1.0015355e-05,0.0006631216,0.16242632,0.115909584,0.14104202,0.13857362,4.328656e-06,0.16631007,0.08470129,0.14435132,0.045978677
35,1.6078224e-05,1.6163767e-05,9.961109e-06,0.0007566607,0.10121535,0.12453547,0.09878101,0.15404364,4.3822542e-06,0.15662038,0.086181074,0.16735925,0.11046059
36,1.5071314e-05,1.4615568e-05,9.659586e-06,0.00064976583,0.15141623,0.12283133,0.13200672,0.14161001,4.1804715e-06,0.16318195,0.09166476,0.14468944,0.051906228
37,1.6007289e-05,1.6136035e-05,9.961179e-06,0.00075631397,0.10030785,0.124246106,0.097857386,0.15458928,4.3677865e-06,0.15647934,0.08564444,0.16835968,0.11171311
38,1.5393505e-05,1.5238636e-05,8.855016e-06,0.0006576756,0.088200204,0.14219579,0.08820984,0.1602449,4.1514986e-06,0.14301528,0.10372949,0.16013727,0.11356594
39,1.6191274e-05,1.6239941e-05,1.0202892e-05,0.00075100816,0.11100281,0.120239325,0.104517825,0.15106516,4.2574243e-06,0.16269916,0.083307825,0.16628997,0.100080065
40,1.5030811e-05,1.3905165e-05,8.090464e-06,0.0005914111,0.07341614,0.1505309,0.07802111,0.16734926,4.1279372e-06,0.13146323,0.108324096,0.16169952,0.12856321
41,1.4997187e-05,1.4057909e-05,8.742906e-06,0.0005368985,0.14026481,0.1497239,0.11840349,0.14371398,3.945043e-06,0.14739354,0.12468287,0.1293229,0.045915842
42,1.6117898e-05,1.6369042e-05,1.0574507e-05,0.00078148424,0.12986147,0.110969186,0.120390505,0.14541979,4.4106437e-06,0.17004889,0.07591274,0.16380791,0.08276052
43,1.49016005e-05,1.35721275e-05,8.024006e-06,0.0005978217,0.06947044,0.14762276,0.075504035,0.16906099,4.172658e-06,0.12978494,0.103463046,0.16607013,0.13838518
44,1.49805865e-05,1.3719978e-05,7.2305047e-06,0.00051037973,0.07906238,0.17151357,0.08075306,0.16541432,3.999821e-06,0.12585613,0.13425407,0.14396986,0.098626316
45,1.5629083e-05,1.5878442e-05,1.0092249e-05,0.00079909206,0.090107135,0.1150717,0.09072627,0.15861358,4.4616804e-06,0.15571885,0.0726983,0.18338196,0.1328371
46,1.5188196e-05,1.4934615e-05,8.606161e-06,0.0006035143,0.10475545,0.15268654,0.09774013,0.15464772,4.022575e-06,0.14347848,0.12004833,0.14501408,0.080983005
47,1.5941881e-05,1.6300686e-05,1.053531e-05,0.00084064284,0.098160185,0.10796152,0.0980052,0.15434927,4.5895017e-06,0.16247822,0.06659658,0.18483143,0.12672964
48,1.4961196e-05,1.3683547e-05,7.673991e-06,0.0005545457,0.07332183,0.15847449,0.07778715,0.167741,4.074507e-06,0.1282976,0.117155224,0.15578692,0.120840885
49,1.4728586e-05,1.2892852e-05,6.8867753e-06,0.00047219903,0.058843583,0.17526478,0.069235474,0.17742167,4.078044e-06,0.11363749,0.1279068,0.15154369,0.12563573
50,1.4980126e-05,1.3722058e-05,7.446042e-06,0.0005079508,0.09534799,0.1721767,0.09135959,0.1583147,3.954586e-06,0.13055108,0.1405563,0.13570331,0.07544222
51,1.4736708e-05,1.308455e-05,6.383271e-06,0.00041486442,0.05499317,0.19279912,0.06817519,0.18111531,4.0724058e-06,0.10566488,0.14263038,0.14192237,0.11224643
52,1.5557618e-05,1.5681597e-05,9.25695e-06,0.0006735738,0.102239855,0.13956529,0.09724287,0.15516783,4.159242e-06,0.1499595,0.10369909,0.1557786,0.0956287
53,1.4964814e-05,1.4037308e-05,8.8107645e-06,0.0005469293,0.14198683,0.14709687,0.120354354,0.14322998,3.9635183e-06,0.14887041,0.121425524,0.13037927,0.04606801
54,1.5882435e-05,1.6062004e-05,1.011655e-05,0.00077659223,0.10335755,0.11660771,0.099813156,0.15372029,4.3077425e-06,0.16146965,0.07716301,0.174309,0.1127367
55,1.5555353e-05,1.5665144e-05,9.334431e-06,0.0006818553,0.10457133,0.1363141,0.09903718,0.15430291,4.149077e-06,0.15235533,0.10026496,0.157229,0.09519863
56,1.5144822e-05,1.4854093e-05,8.507993e-06,0.0006028729,0.10206541,0.15234417,0.096428975,0.15569949,4.014153e-06,0.14278604,0.11876338,0.14654152,0.084725566
57,1.5013718e-05,1.3228936e-05,7.845429e-06,0.00057710573,0.06455845,0.15062352,0.07188059,0.17158082,4.258569e-06,0.12532881,0.104832016,0.16632624,0.14425218
58,1.5693455e-05,1.5888938e-05,9.941139e-06,0.0007751898,0.093518846,0.120130755,0.09309892,0.15736316,4.404917e-06,0.15525135,0.07909553,0.17649359,0.12422671
59,1.5248994e-05,1.4929106e-05,8.735879e-06,0.00062282395,0.10952695,0.14734969,0.10215468,0.15269333,4.0702525e-06,0.1471355,0.11409674,0.14650726,0.07987007
60,1.533691e-05,1.457698e-05,8.802046e-06,0.0005655588,0.12608224,0.1527207,0.109589286,0.14714135,3.9769257e-06,0.1465899,0.12548298,0.1342884,0.05749692
