component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4126668.0,5120000.0,36661410.0,36157703.51062762,503706.4893723801,14552693.385337578,81785075.90836917,2.8423229268237455,3.996704597334328
shape_bin,short,fragment_length_lt_100,5120000,,,20055621.0,19757940.68725879,297680.3127412088,10572178.459317977,44434431.41856006,2.0648786053355423,2.945946348193991
shape_bin,mono,fragment_length_100_249,5120000,,,11946142.0,11787257.401646314,158884.5983536858,7995554.092822776,24254066.40512978,1.5616316587544485,2.1764931299574344
shape_bin,long,fragment_length_ge_250,5120000,,,4659647.0,4612505.421722525,47141.5782774752,4402646.912660333,7947100.319836626,0.8598919751289713,1.2458603578323257
