restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,737,-19028.37890625,-23490.376953125,-245.65309143066406,-42764.408950805664,[],3.648912561009638,737,0.20231223106384277,738,False
1,"[20260822,0,0,0,1]",True,objective_patience,662,-19028.26171875,-23490.37109375,-245.73475646972656,-42764.36756896973,[],3.335322480998002,662,0.18401837348937988,663,True
2,"[20260822,0,0,0,2]",True,objective_patience,690,-19028.421875,-23490.48046875,-245.62001037597656,-42764.52235412598,[],3.418979551992379,689,0.30519506335258484,691,False
