component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,49960000,3343807.0,49960000.0,6963407.0,5893311.707061392,1070095.2929386077,9783721.459180456,18638946.87768668,0.1958310940588562,0.6108006217034428
shape_bin,short,fragment_length_lt_100,49960000,,,3278425.0,3330803.2528161244,-52378.25281612435,5691096.522032322,7148049.010006522,0.11391306088935793,0.37825314348009387
shape_bin,mono,fragment_length_100_249,49960000,,,2331798.0,1784058.99956831,547739.0004316899,3512316.596861594,5869548.383672265,0.07030257399642902,0.3427607848601641
shape_bin,long,fragment_length_ge_250,49960000,,,1353184.0,778449.4546769501,574734.5453230499,1863676.3824171973,2061545.9460021663,0.03730337034461964,0.20313525066835297
