,meanscell_abundance_w_sf_endothelial cell,meanscell_abundance_w_sf_astrocyte,meanscell_abundance_w_sf_oligodendrocyte,meanscell_abundance_w_sf_microglial cell,meanscell_abundance_w_sf_vascular associated smooth muscle cell,meanscell_abundance_w_sf_inhibitory interneuron,meanscell_abundance_w_sf_pericyte,meanscell_abundance_w_sf_glutamatergic neuron,meanscell_abundance_w_sf_radial glial cell,meanscell_abundance_w_sf_oligodendrocyte precursor cell,meanscell_abundance_w_sf_neural progenitor cell,meanscell_abundance_w_sf_medial ganglionic eminence derived interneuron,meanscell_abundance_w_sf_caudal ganglionic eminence derived interneuron
11,0.002627125,0.005311642,0.013116126,0.03747816,0.002694446,0.029123431,0.14821102,0.18549404,0.84158623,0.083149955,0.20475714,0.036713846,0.85732305
12,0.0017764012,0.023115557,0.020079011,0.0013751443,0.42090863,0.3115871,0.35183918,0.07907242,0.46507895,0.2597367,0.57446,0.15189008,0.21466878
13,0.011789456,0.006957204,0.0047070417,0.5430092,0.22523972,0.09561806,0.08748713,0.5623791,0.09374759,0.10003287,0.23807883,0.45545533,0.69551075
14,0.0049515693,0.037249815,0.02754197,0.00036237872,0.005678065,0.45862886,0.5501186,0.3199244,0.016914641,0.15199709,0.14304453,0.20327954,0.44766778
15,0.0032454408,0.010166639,0.0045194873,0.4499119,0.0077582826,0.2127236,0.5027306,0.12559098,0.29594886,0.29745403,0.5490115,0.014479324,0.3551932
16,0.008862291,0.054366153,0.01631764,0.0015038846,0.1869782,0.4501436,0.011154566,0.19582121,0.02606446,0.8382162,0.22498626,0.31635445,0.0138296075
17,0.014208703,0.002959643,0.0022324314,0.38784036,0.25242826,0.64955753,0.0026957155,0.13172291,0.026348086,0.2069485,0.6020166,0.35428467,0.40255386
18,0.011455686,0.013229067,0.021516291,0.33779156,0.27388278,0.10654718,0.2672531,0.50422853,0.059846967,0.030804705,0.77597797,0.089019,0.008831028
19,0.010092105,0.007199683,0.0038279062,0.1489008,0.9704602,0.046659667,0.31381387,0.1477161,0.13816306,0.55173796,0.120751895,0.2630696,0.35237104
20,0.18289551,0.0025063462,0.0049892454,0.36083338,0.11473777,0.019704612,0.42215228,0.38887984,0.030176511,0.2857535,0.17759848,0.026896814,0.39819965
21,0.0011787368,0.005988495,0.18816379,0.119553365,0.20672922,0.62323093,0.25926542,0.031175457,0.011933167,0.2513985,0.7054316,0.21934126,0.35082105
22,0.0037927004,0.02411569,0.05579534,0.020966826,0.015629401,0.26543382,0.35851935,0.3932886,0.15595558,0.62440497,0.043129347,0.19675958,0.36180717
23,0.0033128979,0.04944198,0.0029465237,0.64670664,0.30867574,0.13407826,0.3939601,0.33155835,0.15544692,0.33332855,0.034088936,0.45976126,0.28550357
24,0.02803813,0.13343747,0.024693433,0.12295522,0.13447052,0.22846738,0.11293119,0.120460294,0.3983663,0.29605085,0.08247988,0.36649215,0.9656237
25,0.0006441037,0.2353038,0.020882253,0.00066552893,0.12944618,0.271147,0.19706288,0.16297981,0.84115714,0.022881394,0.39792958,0.49118647,0.28636307
26,0.02800786,0.15885025,0.009960712,0.7692578,0.41417247,0.14317392,0.2059133,0.34754306,0.02342702,0.11886441,0.4607293,0.023181096,0.39668417
27,0.0020782265,0.012679511,0.0012594074,0.2129046,0.0069865366,0.110788375,0.61196584,0.7594333,0.2629121,0.37963814,0.19743277,0.20708023,0.013615067
28,0.0025807028,0.05651964,0.0459481,0.29195225,0.3559708,0.025582517,0.29015386,0.021424074,0.5319014,0.6717885,0.369522,0.03517064,0.32494697
29,0.027337624,0.0139089255,0.038320336,0.0027689007,0.17241752,0.12011184,0.45851952,0.32270858,0.5438201,0.006657075,0.09936274,0.4445644,0.3974995
30,0.000633776,0.020959148,0.0013581277,0.0019663572,0.13805558,0.8809743,0.03043247,0.13006938,0.37571245,0.1739714,0.71761185,0.008910763,0.003986227
31,0.007121202,0.10712207,0.001910738,0.3982455,0.4048758,0.096374206,0.01056775,0.017222643,0.31034505,0.78438807,0.1894803,0.57053375,0.07596638
32,0.005088519,0.003015375,0.019536747,0.00078659534,0.10021647,0.084591575,0.4470942,0.17497481,0.3969118,0.28484818,0.32137975,0.11304558,0.8324529
33,0.0016119734,0.02519754,0.0025256865,0.08378663,0.29715022,0.033339724,0.003081127,0.081690826,0.06323962,0.6573266,0.44611555,0.78464115,0.011451539
34,0.025726957,0.1994677,0.0013586046,0.2781397,0.0025084196,0.1355784,0.27262,0.35136285,0.12605153,0.80388653,0.15777974,0.0031477201,0.002957604
35,0.0015900261,0.007090801,0.07183432,0.1834255,0.026210925,0.21016523,0.7556842,0.12107653,0.37157422,0.21664363,0.19601725,0.10977153,0.5639859
36,0.004765274,0.004029393,0.0044556055,0.23047447,0.56660295,0.23071499,0.5191605,0.33276942,0.0192351,0.5772232,0.5504522,0.008514069,0.0062559196
37,0.0017550889,0.005296349,0.0051677544,0.49084783,0.53540605,0.01222218,0.19986175,0.70983964,0.025918853,0.15014021,0.16937104,0.36654124,0.00935788
38,0.005247767,0.08614633,0.01096803,0.808627,0.12474511,0.23423958,0.006818142,0.10082891,0.21698622,0.08280795,0.46078235,0.31765515,0.7322362
39,0.001977213,0.013622247,0.009939201,0.00050354796,0.20807047,0.007074754,0.20041254,0.052955173,0.88970137,0.6007885,0.01804874,0.4786177,0.005349342
40,0.0074996343,0.020815203,0.005317183,0.25705144,0.34967068,0.110905886,0.0097619975,0.39971387,0.60750306,0.2559964,0.26872176,0.22253425,0.66363865
41,0.0015030681,0.06581512,0.0122942515,0.67253786,0.0060471375,0.017023517,0.44700506,0.4693218,0.32530615,0.11216779,0.4956749,0.024129577,0.055313602
42,0.00625036,0.0064390353,0.0043775216,0.52101463,0.5008603,0.49865896,0.33185562,0.15610774,0.12167985,0.21689448,0.073543906,0.40050265,0.29672924
43,0.003440545,0.051449243,0.20184138,0.429994,0.018869909,0.017592128,0.0155552635,0.019767713,0.47992158,0.23850071,0.25593895,0.35904038,0.58795935
44,0.0014009676,0.06768876,0.0019553083,0.36215955,0.37421632,0.04505455,0.3110642,0.18205568,0.5407186,0.0071275258,0.20529181,0.24227266,0.5844894
45,0.0010254052,0.0108802505,0.0028567447,0.0795944,0.21858598,0.07358073,0.24330515,0.2599032,0.011790856,0.4508066,0.39143372,0.4247461,0.60616076
46,0.0022927949,0.0047996016,0.001645819,0.45612243,0.24803351,0.29360417,0.17156908,0.43075868,0.037797235,0.5708871,0.43109897,0.18921882,0.31269178
47,0.069574,0.04709299,0.21962942,0.06120381,0.11854402,0.14397939,0.4724025,0.028667197,0.014056014,0.10954696,0.18222357,1.0417678,0.2955098
48,0.013983478,0.013409838,0.008927605,0.2620171,0.10953528,0.20703281,0.28100726,0.36173308,0.12643395,0.69240713,0.34394106,0.19440411,0.20383213
49,0.0017731006,0.011815023,0.0031741594,0.14970316,0.39867115,0.33580762,0.24026409,0.01403758,0.29024804,0.0065520937,0.5526424,0.60234547,0.14582148
50,0.0027658308,0.00253731,0.07539552,0.5931192,0.38138074,0.26891527,0.00683057,0.30365106,0.35866836,0.21032035,0.066421166,0.4581582,0.102757156
51,0.0013460548,0.010630222,0.0052992026,0.0013289431,0.16087972,0.61052656,0.004899002,0.036949687,0.3428045,0.26815185,0.36635083,0.27459347,0.39052787
52,0.0027129487,0.02049447,0.0035299074,0.27124736,0.007779951,0.68957835,0.2640232,0.4885121,0.18593597,0.23608293,0.49173746,0.49169815,0.16864836
53,0.001244535,0.0027608848,0.006074223,0.0155862365,0.27339542,0.7403947,0.5233665,0.010458605,0.23221974,0.0058971904,0.033844028,0.30203146,0.19978309
54,0.0014779479,0.032639537,0.014642456,0.12977497,0.036412653,0.08937181,0.23201616,0.29969475,0.18018611,0.24959001,0.8643418,0.31239554,0.50843203
55,0.009569039,0.0143188005,0.0010527583,0.4325915,0.0034532684,0.009823772,0.6385302,0.41880834,0.14628229,0.26589918,0.36313793,0.3821382,0.015878776
56,0.06720652,0.038064856,0.0020308462,0.29600853,0.008266885,0.29916304,0.4966646,0.18329102,0.15856376,0.8868504,0.38652828,0.36367494,0.16939422
57,0.010428521,0.002484497,0.016256625,0.23663007,0.3986756,0.049637485,0.11746833,0.587049,0.25054234,0.06825824,0.19958971,0.08123786,0.7347313
58,0.0017230466,0.27035102,0.0019272511,0.39153937,0.0050784918,0.018172223,0.77371615,0.15126991,0.20975155,0.35843807,0.14561923,0.38849303,0.33921516
59,0.001696179,0.0044515533,0.0035968355,0.45514044,0.004244746,0.023103988,0.21921515,0.35414702,0.52001595,0.23569363,0.025469057,0.42258674,0.18388417
60,0.008901818,0.0646261,0.0031856648,0.38355255,0.37576982,0.38452864,0.21366906,0.0900717,0.67554206,0.47682247,0.53701615,0.16360244,0.2478897
61,0.018081946,0.031169187,0.02790134,0.66806674,0.3240124,0.35784113,0.45220765,0.41213405,0.25292808,0.29052374,0.14597146,0.14255321,0.047279168
62,0.0018766664,0.019416565,0.0032460692,0.23056173,0.7270432,0.602728,0.26175708,0.1729126,0.288111,0.0070254216,0.30805126,0.014880624,0.3912431
63,0.00096814,0.0038951929,0.0032259694,0.13545537,0.001950846,0.40155834,0.0011868642,0.3175728,0.39003932,0.3889359,0.21199954,0.3786308,0.65316635
64,0.002389698,0.06196379,0.036128,0.42235538,0.4111834,0.060246427,0.337269,0.60590374,0.015162097,0.3172701,0.025194125,0.15399317,0.38622588
65,0.00044500647,0.0027202724,0.0023881432,0.010994541,0.48005453,0.15746418,0.002440198,0.3432786,0.49638128,0.49297357,0.5181543,0.0050096656,0.0053983787
66,0.030214187,0.106874056,0.0021727458,0.0005345069,0.1063047,0.17776789,0.7835265,0.20525321,0.41132215,0.017680993,0.009830743,0.42166877,0.34875196
67,0.0018594923,0.13316438,0.008769091,0.4714912,0.8687931,0.25334698,0.008603625,0.5141593,0.15361935,0.1922493,0.067614295,0.4029875,0.14196223
68,0.00074539735,0.04744796,0.0011690172,0.0010333586,0.12846772,0.013566382,0.0051903273,0.3426754,0.0146926055,0.011491425,0.75003755,0.82144636,0.28810373
69,0.03741528,0.012171043,0.026054777,0.3327433,0.17076561,0.28444248,0.1459557,0.1967076,0.5890297,0.013286971,0.44604075,0.20283079,0.6521542
70,0.0014330185,0.0043350924,0.01993049,0.51058835,0.2579851,0.022250714,0.35329705,0.40269145,0.6430481,0.26351836,0.36481258,0.040522102,0.054245558
71,0.008446863,0.17535283,0.015230395,0.17887987,0.5586366,0.047576223,0.017700233,0.017010022,0.28106636,0.45446032,0.4167596,0.13475055,0.6480116
72,0.015806554,0.11813528,0.0725178,0.20529598,0.20409703,0.07791062,0.004002036,0.6739075,0.5060528,0.34244713,0.10712922,0.46504837,0.0911154
73,0.0030968755,0.01253296,0.017116236,0.10049131,0.08040407,0.264696,0.51174206,0.34038168,0.022344518,0.20740901,0.35634273,0.12512478,0.7301017
74,0.0011016254,0.0073790886,0.04990717,0.2776932,0.2700644,0.17183213,0.2007178,0.85876936,0.084964074,0.302988,0.30783352,0.31176287,0.06740165
75,0.0031376777,0.53750205,0.0067717964,0.31382504,0.1274294,0.25728357,0.20480257,0.38961294,0.26240236,0.25197235,0.44881776,0.38055924,0.19944178
76,0.00055272336,0.021835092,0.00106393,0.24551621,0.0030710115,0.5017148,0.14926359,0.17950402,0.1684815,1.0254924,0.029719034,0.023126932,0.20050468
77,0.0049826424,0.027003875,0.014463983,0.0018277656,0.043307472,0.51785994,0.27005348,0.48805928,0.250563,0.523006,0.38982904,0.19317657,0.057723485
78,0.0026456935,0.09453133,0.0040695476,0.18322012,0.19048463,0.0528165,0.40572,0.22336994,0.60670173,0.45857388,0.027791088,0.15712875,0.28506833
79,0.024333239,0.005143992,0.0049267095,0.06662446,0.15965588,0.024507197,0.6259027,0.44720146,0.5773962,0.4306666,0.19023089,0.22704405,0.023572428
80,0.0038710749,0.009875713,0.0030215776,0.07683659,0.13471784,0.4380491,0.23776317,0.027443662,0.03295468,0.8167073,0.73514616,0.04184239,0.16650933
81,0.0010939424,0.0028367725,0.0032783914,0.44221124,0.5396972,0.05513024,0.26036972,0.4245496,0.17745282,0.0051635103,0.015592961,0.30875796,0.3234181
82,0.09667766,0.002291625,0.07070996,0.6544014,0.23368546,0.46115988,0.32109898,0.17015018,0.015343218,0.2631404,0.37632027,0.57542527,0.010938475
83,0.0009613512,0.06782918,0.14838855,0.5986768,0.15897606,0.021677524,0.02275929,0.44875076,0.3748535,0.28027904,0.063776635,0.37223786,0.15855668
84,0.00088604423,0.008411846,0.0033848356,0.7150949,0.5666385,0.13882579,0.037297867,0.015057998,0.22342154,0.003823761,0.033745084,0.6764204,0.008876254
85,0.003326534,0.0019351799,0.0016691481,0.36554703,0.47822365,0.055983074,0.22343208,0.74971527,0.00754588,0.2042756,0.17844543,0.1041974,0.007664403
86,0.0016827523,0.121580854,0.0019915868,0.41980705,0.00709388,0.02168606,0.21567322,0.32807487,0.53068984,0.6083733,0.11992705,0.28148067,0.2398444
87,0.0066443984,0.20513415,0.002564784,0.3931161,0.41619244,0.7041095,0.14259902,0.01357883,0.25142884,0.003962619,0.37382874,0.23520906,0.020793524
88,0.008429687,0.028170314,0.032146186,0.0009920686,0.65104204,0.28259152,0.55452144,0.22073895,0.35163456,0.3123081,0.023611372,0.018421946,0.40146196
89,0.0012119164,0.20108657,0.006456629,0.6469115,0.18560418,0.025570098,0.07860704,0.07954214,1.0716861,0.11844813,0.02605366,0.019479029,0.29449952
90,0.0019142117,0.002228311,0.0025486713,0.22716981,0.012726065,0.33954075,0.2928597,0.0693735,0.2265963,0.9648391,0.1342418,0.41818565,0.21191938
91,0.026399711,0.039766625,0.0039178194,0.0008054921,0.7122302,0.012938157,0.06074698,0.76448643,0.57087815,0.36236736,0.017001728,0.054056287,0.36833283
92,0.04109051,0.0916306,0.002359339,0.37498164,0.003948913,0.25160378,0.66828084,0.13233934,0.0031458633,0.0030228896,0.0066536404,0.59822875,0.3864783
93,0.0038253209,0.02275267,0.0021997993,0.028319377,0.2307475,0.38746536,0.7118497,0.36185113,0.12869819,0.48734543,0.059309643,0.051097568,0.4412014
94,0.01151395,0.002460086,0.002739601,0.3277499,0.17387187,0.5296169,0.25019068,0.4474987,0.1797314,0.009421927,0.6735085,0.37593699,0.050487813
95,0.010152048,0.017886298,0.026072213,0.2064502,0.15180358,0.99023366,0.048540283,0.1313787,0.07901536,0.5561475,0.28769717,0.54933625,0.029826334
96,0.017790783,0.030099403,0.0014844255,0.13949116,0.0043221004,0.36639947,0.009883223,0.21550938,0.6060153,0.23671067,0.7164875,0.2950626,0.047670253
97,0.0015911668,0.015846891,0.08279994,0.2287881,0.27781066,0.05919533,0.31325883,0.094924144,0.7044958,0.36721385,0.5713378,0.4742918,0.014866957
98,0.0030332436,0.06881515,0.0027583812,0.23335533,0.671098,0.057332713,0.69151384,0.12362344,0.25068155,0.22489384,0.44803813,0.03286172,0.3469111
99,0.02137968,0.008170807,0.16189781,0.0011147588,0.35315764,0.45160225,0.5293311,0.738798,0.010273954,0.19634399,0.048356842,0.059866,0.028351309
100,0.20433356,0.07529747,0.002114666,0.0768858,0.008198118,0.34360936,0.34104085,0.30998737,0.5085942,0.0062872437,0.30431834,0.47627112,0.19452557
101,0.0006203755,0.0069744247,0.036382053,0.00062252145,0.0033784013,0.03013069,0.02415561,0.51160395,0.10850124,0.09687761,0.31030726,0.6380826,0.76440865
102,0.004103,0.0126045,0.030339299,0.25983867,0.27801004,0.5862585,0.7076862,0.09180925,0.11422345,0.3703905,0.12648426,0.09912741,0.3639267
103,0.0050671767,0.015730426,0.010850029,0.009477844,0.6578202,0.37667182,0.08738001,0.17302309,0.0035478752,0.7142331,0.005225025,0.11643438,0.45204344
104,0.0016577152,0.05628136,0.0038061307,0.0011383543,0.5232568,0.29510313,0.1920876,0.106413394,0.11367187,0.68585545,0.019974003,0.46182376,0.24490577
105,0.0020398097,0.12804653,0.30582824,0.46290585,0.010101507,0.042177483,0.7862389,0.022411836,0.27727997,0.23745158,0.18709607,0.37248313,0.033330977
106,0.0076872674,0.0052259797,0.05996134,0.536295,0.28364745,0.015257968,0.54366237,0.2773107,0.7849218,0.2139153,0.046478212,0.161799,0.05681059
107,0.0013014077,0.0018346251,0.02138103,0.6445424,0.22436146,0.4608319,0.27209485,0.1443624,0.008219056,0.007348343,0.30866382,0.19716184,0.687229
108,0.0046319487,0.010474745,0.11614233,0.09700418,0.38974363,0.5526672,0.5791767,0.07577975,0.4415953,0.21176858,0.10534129,0.4216445,0.40776327
109,0.07290789,0.2234316,0.0043603834,0.19185896,0.3031813,0.18698415,0.52439874,0.2895613,0.3917559,0.5511939,0.20001182,0.37817687,0.021431295
110,0.0017245736,0.0039002725,0.0012209344,0.5951581,0.0038639868,0.018503131,0.1871712,0.5964399,0.04433845,0.16257158,0.46929497,0.6595854,0.018881066
111,0.0046681287,0.12588562,0.002255068,0.0010721977,0.30152124,0.03679989,0.39726996,0.4982701,0.48921588,0.097269714,0.013983171,0.8263393,0.14687793
112,0.0021815016,0.06835314,0.0017666606,0.00080878625,0.06455414,0.046551585,0.5278893,0.60685945,0.010285372,0.027918492,0.26922372,0.62061375,0.12907681
113,0.0046537183,0.01774698,0.22377138,0.31992325,0.2771108,0.030600458,0.17625463,0.39640105,0.014435381,0.5907379,0.06535433,0.28267717,0.57291055
114,0.0014423905,0.026570506,0.005466361,0.19280429,0.05877051,0.016135788,0.28529978,0.12783922,0.23321494,0.75912297,0.01695721,0.2793773,0.54085374
115,0.020064805,0.019244714,0.050817218,0.28435063,0.6266884,0.023094185,0.15950996,0.21746165,0.44379374,0.628595,0.16550678,0.15109484,0.20273523
116,0.0045395703,0.065732814,0.003927174,0.4778505,0.52937704,0.39083752,0.40843406,0.008658967,0.4582964,0.003045729,0.11916566,0.02015957,0.19899702
117,0.0026295362,0.07226689,0.20657213,0.22389275,0.012439359,0.027452312,0.6339101,0.14861819,0.007794239,1.0174646,0.14162527,0.20852153,0.008122241
118,0.0017365362,0.012917713,0.006829454,0.27884308,0.47128445,0.010364777,0.59661114,0.7629143,0.039064527,0.14123134,0.27895275,0.016866874,0.14371146
119,0.0008064804,0.064814955,0.0020180235,0.12906255,0.5924895,0.43267754,0.0085804695,0.1866609,0.01165725,0.5659734,0.19292843,0.31230947,0.011483024
120,0.0019440046,0.0025458534,0.0015002487,0.0006364519,0.6312251,0.12064578,0.6346554,0.28223267,0.033766273,0.45019925,0.70411587,0.054996207,0.014611919
121,0.009978669,0.0060698427,0.001737046,0.73043364,0.010650684,0.69875664,0.7176164,0.26053745,0.12735102,0.29163575,0.33924457,0.10223516,0.015375702
122,0.0036567266,0.0064594606,0.009998454,0.78189945,0.11035717,0.036187388,0.003125704,0.1396349,1.0172712,0.3369819,0.570257,0.077395745,0.16063783
123,0.00052530086,0.009812753,0.006763263,0.24241634,0.57799345,0.25491917,0.0029664382,0.6698776,0.5869807,0.18617298,0.07904219,0.0060903155,0.005332948
124,0.0019414851,0.0014297355,0.13957414,0.42141426,0.35428196,0.62449366,0.0024916248,0.012267247,0.009169154,0.006662754,0.7661223,0.2971524,0.022187589
125,0.0014819998,0.24417736,0.0758172,0.26443905,0.18321623,0.28875646,0.16899714,0.11870927,0.22641063,0.6679897,0.105682395,0.12136891,0.63007176
126,0.012298914,0.05072447,0.008850666,0.00084344787,0.26783067,0.1654193,0.42227185,0.29135725,0.20263064,0.21682048,0.9747218,0.54059327,0.14147733
127,0.0012988171,0.022001998,0.0052756504,0.0012003134,0.0071832845,0.08054721,0.2325113,0.17261235,0.6184815,0.5360003,0.4050702,0.51030517,0.20802926
128,0.0011829527,0.016744824,0.09638683,0.36475882,0.61372906,0.5097068,0.15469731,0.15506876,0.39209345,0.13927446,0.4137005,0.01226825,0.100004956
129,0.000864412,0.1081845,0.006495728,0.44322446,0.006020017,0.70590997,0.14302923,0.10606062,0.16061583,0.008091497,0.09517671,0.40674576,0.5884554
130,0.00072960655,0.033209715,0.03316111,0.092796616,0.0017257961,0.17968816,0.0009932967,0.604898,0.6980353,0.061802752,0.27054608,0.2272017,0.48079395
131,0.011761476,0.04188513,0.0024140617,0.00091475894,0.35499957,0.025384566,0.0037207413,0.7719332,0.07538015,0.32719338,0.38938802,0.3083271,0.19900869
132,0.0017206401,0.002413501,0.03312633,0.33672512,0.04958284,0.11430046,0.0039762026,0.19965896,0.5118262,0.35379386,0.50758296,0.25265273,0.41084275
133,0.021419,0.008236643,0.036458734,0.004042334,0.4606323,0.17132235,0.16333467,0.28969085,0.504537,0.44413537,0.63327146,0.08046424,0.6244759
134,0.005789911,0.0063969,0.004448506,0.3841863,0.32583877,0.09093385,0.009784818,0.2412431,0.48948675,0.38917828,0.05574176,0.38732803,0.59998053
135,0.01654854,0.06330386,0.039239883,0.0008000135,0.07316488,0.07105573,0.49169934,0.5475567,0.32664216,0.4705498,0.56951576,0.64790744,0.09450306
136,0.025077816,0.007644641,0.004405711,0.45541453,0.42463574,0.3563656,0.15661904,0.17262907,0.18274257,0.19195437,0.60401726,0.7172905,0.2537057
137,0.005293057,0.029908866,0.0066198786,0.0012815314,0.31626204,0.13952056,0.23064798,0.5750027,1.1405622,0.17610456,0.15507622,0.014939557,0.12504719
138,0.008267424,0.0073723234,0.0011448123,0.5814675,0.43952867,0.22713272,0.38062257,0.58603567,0.023393959,0.23604067,0.19661042,0.018646883,0.017022545
139,0.0026884587,0.16378596,0.009035171,0.2344337,0.36425737,0.017856143,0.013967348,0.41159526,0.4769947,0.39288044,0.2022435,0.4138651,0.44932774
140,0.0017784155,0.08896959,0.0034405163,0.00094015355,0.07259656,0.04855322,0.0045326157,0.3774359,0.6460255,0.07804461,0.25665447,0.15695845,0.7402823
141,0.00406685,0.04466758,0.07004455,0.0018425873,0.36537397,0.7089594,0.18180914,0.014276321,0.28400388,0.45298025,0.11808978,0.42665106,0.3711367
142,0.011206946,0.005244296,0.0047627864,0.0004935205,0.2868681,0.6276534,0.0067391642,0.036246683,0.5865268,0.238018,0.40510577,0.37222123,0.3302882
143,0.013286581,0.18084414,0.0022690597,0.5290579,0.13009086,0.046277665,0.9429184,0.03462629,0.047467012,0.21263781,0.38634098,0.39968088,0.08951083
144,0.11225934,0.003106153,0.061288927,0.0005288452,0.39744645,0.36427534,0.091655076,0.020838587,0.058787867,0.661844,0.0070648016,0.61418116,0.012432229
145,0.0022851157,0.16277955,0.0015517495,0.2083378,0.16960332,0.43965545,0.32192358,0.24267349,0.0052360822,0.002829366,0.13992311,0.28571415,0.0076469644
146,0.002497282,0.03488336,0.007869122,0.22305976,0.2755953,0.11070577,0.0062566935,0.12814446,0.018103201,0.9479584,0.47449097,0.31558156,0.121418394
147,0.0008074869,0.0042147026,0.0018737314,0.7178385,0.0009820668,0.3287948,0.0010944479,0.12467348,0.1072338,0.7273,0.8220799,0.010734505,0.1024134
148,0.043273453,0.056004655,0.003728212,0.5265076,0.38384202,0.25808123,0.15609251,0.5155199,0.2872771,0.0909551,0.6876712,0.28759158,0.01780917
149,0.000603823,0.010472587,0.0011807525,0.00044810888,0.46392652,0.12457157,0.10748171,0.43205258,0.68436605,0.26453555,0.014905933,0.27068338,0.68766016
150,0.002136792,0.2604687,0.006558165,0.14158553,0.31939596,0.038184803,0.18960777,0.2092816,0.2689782,0.2846407,0.88258475,0.320887,0.41219562
151,0.0045001907,0.006705491,0.002883816,0.7397904,0.33364815,0.82427955,0.002844987,0.078259684,0.2806452,0.2319681,0.56142634,0.16171612,0.17916231
152,0.0031580175,0.0049695508,0.0023322827,0.37671083,0.15666503,0.44219735,0.0031829444,0.1707194,0.09302983,0.5320594,0.051250488,0.45322552,0.017623547
153,0.0036997853,0.0036032354,0.002052972,0.6481,0.5162727,0.32345858,0.005165081,0.055008255,0.29506323,0.30694237,0.08560761,0.022238065,0.33408484
154,0.008458935,0.11166772,0.0069061704,0.87429136,0.61512005,0.17821588,0.003925116,0.12106187,0.49432018,0.17080697,0.5145014,0.20521912,0.1567964
155,0.015547082,0.11477735,0.005382694,0.3736868,0.26046917,0.07072601,0.2247054,0.5376271,0.5126244,0.004481964,0.312632,0.18743286,0.015193567
156,0.023723505,0.15542713,0.04499918,0.33100933,0.009298928,0.19551554,0.21769828,0.5407537,0.023988273,0.23266765,0.028047703,0.6591077,0.24258935
157,0.012676722,0.020184137,0.0022588365,0.00081568205,0.2260514,0.28876713,0.15599012,0.01948455,0.40888238,0.37772596,0.48217344,0.14575258,0.4305221
158,0.0026409158,0.15834323,0.06835021,0.40041342,0.45808873,0.033683736,0.07193644,0.49496377,0.018737758,0.66940475,0.16346729,0.11168303,0.34500015
159,0.015187347,0.003316824,0.0049477625,0.31749436,0.007084443,0.27830228,0.35590088,0.35123363,0.4854198,0.15935937,0.025422383,0.5468643,0.042245902
160,0.012485537,0.007900365,0.0018008314,0.073032305,0.8960983,0.021103531,0.3501564,0.41741186,0.47043577,0.0037259674,0.18762536,0.28303105,0.0063353297
161,0.002311448,0.08393919,0.14600514,0.054626483,0.40340212,0.046215426,0.1579758,0.22322907,0.365768,0.7122397,0.12712535,0.044050146,0.40836394
162,0.0031584385,0.20073016,0.04216021,0.51003754,0.15897423,0.03112099,0.42180204,0.091375865,0.50880116,0.5968207,0.090530984,0.21242215,0.2314115
163,0.03743349,0.050890625,0.15166007,0.51780885,0.22297847,0.23725991,0.15854894,0.49866727,0.16980146,0.3694865,0.9319088,0.6109524,0.04391961
