,q05cell_abundance_w_sf_Adipocyte,q05cell_abundance_w_sf_Atrial Cardiomyocyte,q05cell_abundance_w_sf_Endothelial cell,q05cell_abundance_w_sf_Fibroblast,q05cell_abundance_w_sf_Lymphatic Endothelial cell,q05cell_abundance_w_sf_Lymphoid,q05cell_abundance_w_sf_Mast cell,q05cell_abundance_w_sf_Mesothelial cell,q05cell_abundance_w_sf_Mural cell,q05cell_abundance_w_sf_Myeloid,q05cell_abundance_w_sf_Neural cell,q05cell_abundance_w_sf_Ventricular Cardiomyocyte
0,0.004768718895502388,0.0032951952540315687,0.28645597249269483,0.44030893296003343,0.8065179526805878,1.0191536128520966,0.03736680056899786,0.20888064354658126,0.996688324213028,1.675733745098114,0.34927000999450686,0.38186876475811005
1,0.0024792508338578045,0.00252321541775018,0.2311064913868904,0.3141343966126442,1.1048630237579347,1.0031150579452515,0.0026283238898031414,1.9977246224880219,1.4639119803905487,0.9651301741600037,2.0539858102798463,0.08306072801351548
2,0.1581776186823845,0.34705921113491056,1.181775587797165,0.21597668677568435,3.146755051612854,0.22493829503655433,0.691168200969696,0.5096667319536209,0.03402204681187868,0.7952744275331497,0.34663053452968595,0.6437219113111496
3,0.0006360577448504046,0.0025893228710629048,1.370503693819046,0.002220549969933927,0.07718007415533065,0.39030292332172395,7.428574826917611e-05,1.4314855575561523,0.0009407177742104978,0.0012574913038406522,1.3688176155090332,1.7046713650226593
4,0.020215674582868815,0.007244169432669878,0.49993361383676527,1.0214583098888397,0.006364465854130685,0.10380187369883061,0.0003995495746494271,0.6318688929080963,0.267707833647728,0.003175728127826005,0.4432529449462891,4.199083876609802
5,0.0007589901273604482,3.371233287907671e-05,1.860760009288788,0.49396937191486356,3.7199665307998657,0.18824418634176254,0.30412172228097917,0.10840419866144657,0.0263825673609972,0.0033998103812336923,1.133755189180374,1.6443395179521757e-05
6,0.0032312106573954224,0.00010002643903135323,0.09542782604694366,0.008722877828404307,1.9967744290828704,1.3954671144485473,0.000747417809907347,0.7884947061538696,0.0009993062529247254,1.8107768654823304,2.861812424659729,3.638087600847939e-05
7,0.0034077620599418878,0.01702285436913371,0.06159612145274877,0.007581908535212278,1.0082153975963593,1.1604181170463561,0.047955922596156594,0.036279061995446685,1.7715429842472077,0.8778523683547974,1.3338016092777252,0.6643303543329239
8,0.0013305026979651303,2.946457243524492e-05,2.893956756591797,0.22913811802864076,0.6961698502302169,1.0194477975368499,0.0005983183713397011,1.8312424302101136,1.1385106503963471,0.4350595727562904,0.16410237848758696,1.4701201962452615e-05
9,0.0714543242007494,0.15793412104249,2.2415151715278627,1.553609037399292,0.011572720669209958,0.7578063130378723,1.7277815520763398,0.09186156690120698,1.0923340797424317,0.163506268709898,0.09599822200834751,1.732417768239975
10,0.0063427802175283435,0.016789974737912418,1.3795353591442108,0.7260642856359482,0.9228236824274063,0.4968211829662323,0.4275279060006142,0.1278610773384571,0.09671507887542248,0.26573893874883653,0.9845716565847397,0.3635546684265137
11,0.5476210087537765,0.05247684717178345,0.1326591856777668,3.9814425706863403,0.07678523510694504,0.5117022335529328,0.8229359745979309,0.034083162620663646,0.010195881873369218,0.5607548892498017,0.32337446361780164,0.49227138608694077
12,0.0022008231724612417,0.006472231191582978,0.5591110855340957,1.3854244709014893,2.302781105041504,0.05539697464555502,0.014607668900862337,0.31542785465717316,0.11938664913177491,2.183800995349884,0.07383991293609142,0.855480745434761
