,meanscell_abundance_w_sf_Adipocyte,meanscell_abundance_w_sf_Atrial Cardiomyocyte,meanscell_abundance_w_sf_Endothelial cell,meanscell_abundance_w_sf_Fibroblast,meanscell_abundance_w_sf_Lymphatic Endothelial cell,meanscell_abundance_w_sf_Lymphoid,meanscell_abundance_w_sf_Mast cell,meanscell_abundance_w_sf_Mesothelial cell,meanscell_abundance_w_sf_Mural cell,meanscell_abundance_w_sf_Myeloid,meanscell_abundance_w_sf_Neural cell,meanscell_abundance_w_sf_Ventricular Cardiomyocyte
89,0.05132796,0.19618787,0.08215402,1.5475994,0.028679121,0.71681774,0.6942153,0.1318713,0.7545774,1.3476226,1.6020741,1.2790056
90,0.020386359,0.022029113,0.7139077,0.29779142,2.8322737,1.5257938,0.85863346,0.77734935,0.07659078,0.5962722,0.7921459,0.9935366
91,0.040825885,0.05046769,1.1208774,0.19029944,0.43217477,0.79780877,0.16628948,0.19954336,1.1331493,1.032595,0.05675788,0.4731595
92,0.0107151,0.0037727456,1.645486,0.9321694,4.466684,0.22201972,0.9158328,0.20768659,0.10150736,0.3437135,0.8598373,0.0015063545
93,0.0131367175,0.50090593,0.14609917,0.04288575,0.0114760725,0.031664886,0.0028089143,2.8488002,1.8385793,0.013828851,0.020260395,2.5474412
94,0.01641051,0.02334674,0.034848653,0.77948785,0.03872749,0.22790736,0.015975866,0.52929413,0.024382047,1.9379536,3.2465682,0.010366687
95,0.18697894,0.048810635,0.18135215,2.1592724,0.5983084,0.16235417,0.23760454,0.04860319,0.11180535,0.3328878,2.419824,0.23965786
96,0.0067641493,0.010374029,0.4850112,0.02581957,2.160623,2.3564062,0.37348998,0.047024332,0.027616087,0.50727576,0.1874677,1.040972
97,0.02832806,0.1364399,0.1555145,2.3065274,0.09106982,0.3002431,0.8985629,0.031004583,1.7796704,1.2356185,0.82784045,0.95236695
98,0.05311066,0.041871365,1.4895937,2.278053,1.4783287,0.9161568,1.3061417,0.17397436,0.2933734,0.2132327,0.63227683,2.9199383
99,0.08929232,0.40971944,0.68224317,1.0520042,1.2962768,0.097990334,0.04020476,0.03569516,0.119218126,4.178383,2.0094106,1.106118
100,0.021392701,0.06676267,1.4310434,2.2041984,0.2326824,0.29036766,0.0043106116,1.9487754,0.086701706,0.02182508,1.0684259,0.4290627
101,0.038478043,0.003455616,1.5687528,0.13493963,0.93922526,0.3736007,0.9087331,0.35037172,0.022480767,1.89534,1.8918895,0.001776551
102,0.23400307,0.012476908,0.049577326,0.20106211,0.012005811,2.0024698,0.0060418686,2.2737756,0.04456745,3.0522478,1.4385304,0.37464327
103,0.045688048,0.0045778,0.37717903,1.6760434,0.2130995,1.1739975,1.5898423,1.1881958,0.48481226,3.6503317,0.9906724,0.0024297428
104,0.017516783,0.012968953,0.47288686,1.6184518,0.26740986,0.25521052,0.14991482,0.25705385,2.569863,0.96355164,0.030217722,0.0048081097
105,0.046919808,0.022777772,1.5307025,2.8348897,0.5537639,3.2240298,1.9298625,1.140734,0.54594815,0.08634935,0.10297454,0.022014584
106,0.009061539,0.011464164,0.09793915,2.1909246,0.036157858,2.2470472,0.71256644,0.07335793,0.04556981,3.5135128,0.04816351,0.029916856
107,0.07731048,0.021213274,0.39811632,0.87457097,0.16177717,2.5398238,0.9070593,1.7672127,0.04565241,3.8630092,0.16047463,1.2651134
108,0.032790095,0.027500734,0.5293716,0.057143904,0.055221856,0.9201162,0.1281811,0.07840154,0.028313134,0.5617082,4.578804,0.735008
109,0.15834059,0.18534443,2.2346869,0.44958907,0.27089843,0.05637462,1.0728289,0.07998989,0.39769116,0.06415035,0.85756636,1.4788139
110,0.04776449,0.0036346777,0.6853871,1.6702528,0.08628179,0.39797717,1.0622643,0.10042478,0.3179982,0.15697916,0.044182993,0.0021917399
111,0.033586234,0.02001879,1.491381,0.53157556,0.22327857,0.17253639,0.7531537,1.4378208,1.921837,1.2203976,0.29497322,0.0134781245
112,0.019327506,0.0032617708,1.8535594,0.49641404,1.0772722,3.1841133,0.40552488,1.4384931,0.04086458,0.050161064,0.1779856,0.0015444617
113,0.3846455,0.01330808,1.277636,1.4757639,0.037445005,1.4978759,3.0148997,0.117336445,1.99796,0.67860526,0.5018584,0.0062357644
114,0.031168392,0.021547234,1.3354323,0.634935,0.121509746,0.5080275,0.38095927,0.3370666,0.34319124,0.5126699,0.45843455,0.6909783
115,0.020588968,0.008294337,1.8549203,1.8700364,1.8808513,0.09586564,0.014285724,0.10570622,0.40546033,0.67927843,0.2066522,0.0035870299
116,0.03856004,0.023966353,0.3696136,0.18396959,0.45256144,0.6594795,2.3318923,0.9755212,0.41773754,5.0499215,0.026926372,1.0116835
117,0.008225138,0.0024133092,1.0165836,0.70894796,0.830027,0.07070022,0.009341252,0.20961767,2.9232328,1.4012256,0.15841441,0.0014484436
118,0.11100664,0.016281098,0.17260882,0.21948895,1.4895258,0.80078137,0.4765983,0.37979156,0.4143253,0.28453064,0.6125124,1.1384277
119,0.009061365,0.005523699,1.0406563,0.058190405,0.54897,1.6073318,0.99298286,0.047943894,2.6712186,0.17814083,0.17357008,0.12090507
120,0.02116205,0.006662871,0.45356083,2.7886374,1.0332966,1.487197,0.06679693,0.43774137,0.32775667,0.8230682,0.16264682,0.0039044009
121,0.022533407,0.02018258,0.4202316,1.3183259,0.42281353,0.41564456,1.3613855,0.013516437,0.86595756,0.23192805,0.84919447,1.6809351
122,0.02065788,0.0071801357,2.210636,0.045100484,0.89002657,0.5248331,0.75157964,1.0908927,0.022875004,1.6130022,0.7036711,0.003947976
123,0.026073657,0.017807893,0.3138165,0.83393586,2.1564617,0.10744671,0.017460518,0.097462945,0.7593835,2.3911707,0.20689258,0.2980803
124,0.019875415,0.02878755,1.576741,3.0115964,0.96168685,0.8597292,1.0792512,0.016770331,0.9565424,0.49499393,0.7527729,1.3444412
125,0.0656923,0.03055192,0.21313858,1.3019115,0.03275117,0.52704024,1.6453911,0.7601767,0.5114914,2.761125,1.19367,0.49535015
126,0.0076507977,0.0031206969,2.6244948,0.028024884,0.101193674,1.9018252,1.7180347,1.0203369,0.07638746,1.891706,0.047827557,0.002084708
127,0.045085814,0.0024299808,1.0488701,0.9721929,1.312982,0.8570871,0.015077196,1.2589328,0.4970309,2.589683,1.3590662,0.0017187657
128,0.008272972,0.0020793728,1.2446647,0.0314304,0.79524136,1.5472393,2.5845158,0.015143258,0.95355326,0.04346213,1.6510653,0.0016109911
129,0.04777481,0.022355588,1.8700339,1.5482209,1.4247048,0.5643591,0.6761298,0.22185236,0.07903315,0.61668676,1.3729596,0.6928841
130,0.012568144,0.0027316727,0.32984856,0.075322084,0.022174645,3.1461225,3.4496155,0.5082589,0.035371326,2.5817463,0.47475278,0.0025161381
131,0.019329764,0.007747765,2.396451,1.1792428,0.08734537,0.6089976,0.70416605,0.36013186,0.022370758,1.2343348,1.1295103,0.0028872034
132,0.13508233,0.028795082,0.34389633,0.59022975,0.5444712,0.44864914,3.422662,0.7828677,0.44549683,0.79380643,0.069439135,1.1086252
133,0.20899701,0.01218911,0.045831945,0.35920283,0.0805335,1.261554,0.003847378,1.2468946,0.98567855,0.022273213,1.3419555,0.33671764
134,0.26146314,0.013283155,0.7710134,0.10879932,1.4189926,0.18663424,0.97622997,0.6268481,0.074894,0.31331483,3.53667,0.610025
135,0.08348568,0.017734759,2.8691754,0.7260354,0.05393435,1.3231477,1.6442087,1.2121488,0.10697481,2.3603911,0.032644317,0.72423154
136,0.023101674,0.11970971,4.51012,0.29909697,0.68897,0.16741669,0.068735,0.031624857,0.57485026,1.3157082,0.84588116,0.16553712
137,0.026103823,0.37234852,1.2927272,3.1043398,0.9677226,1.0045912,0.2031413,0.79193676,0.7187519,0.030036557,0.70919347,0.11241946
138,0.072104014,0.32913765,0.43539798,0.25528598,0.030253226,0.39553362,1.1559302,0.07237132,1.846119,3.0537782,0.10307368,0.46072114
139,0.031461913,0.07470759,0.29281744,2.0799923,0.02141658,1.4536943,2.432182,0.019155554,0.028572718,0.120470986,0.8367218,1.7451175
140,0.016184805,0.014565598,0.07915154,3.0852935,0.31856036,0.49185288,0.949709,0.041449964,1.1616912,1.392751,0.03134521,0.38515174
141,0.17513393,0.0200068,0.13091747,0.8372959,0.19373092,2.9358385,0.9162844,1.2700899,0.09560096,0.08178754,0.04000206,0.6205683
142,0.03503398,0.9344621,0.7980517,2.0853848,0.750397,0.11188425,0.0065684738,2.8836708,0.024865733,0.029319108,0.92137676,0.3507953
143,0.024545211,0.016396455,0.0795134,3.5085878,0.012438327,2.1977553,0.011851446,2.4142964,0.06543447,0.9842066,0.7705576,0.52285534
144,0.22722359,0.079418905,1.4297988,0.669106,0.20753655,0.6337843,0.6889005,0.76327485,1.476019,0.0831871,1.4905295,0.017854678
145,0.025977718,0.032682486,0.19079228,0.15436722,0.45944285,2.475452,3.1066232,1.345089,0.04379692,0.09859255,0.20269406,2.6879442
146,0.013861626,0.01777476,1.3296684,0.065831356,1.4908427,1.81526,0.39563447,0.7894589,1.3254353,0.15909098,0.25379527,0.6277812
147,0.081638224,0.007852122,0.079856835,0.58211446,1.159806,0.79583573,0.2986975,0.012055383,1.763054,1.9683589,0.015201249,0.074226946
148,0.027232828,0.032324746,1.3970249,0.090705104,1.16511,1.0856487,0.0123030795,2.512055,0.03256912,2.0696073,0.052227125,1.5657818
149,0.029662741,1.4284277,0.31955895,0.091038235,0.020102201,4.6028037,0.013428238,3.271584,0.01777168,0.82681996,0.03003617,2.4206903
150,0.028344525,0.022811903,0.07992016,0.24780525,0.026526447,2.2176805,0.11031553,1.7760663,0.04134874,0.44243604,1.978705,0.8635613
151,0.018937603,0.021210283,1.0031824,1.7399911,0.6847443,0.14967838,0.03479384,0.79175025,1.5948163,0.036974598,0.04271428,0.0744852
152,0.18465602,0.11232832,0.49349537,2.1544912,1.1696993,0.20387766,0.09142158,0.072881244,0.47331887,1.0800244,0.028258272,0.2227232
153,0.088976815,0.021612741,0.62880313,1.2766668,0.7038704,0.865471,0.56323487,0.20933099,0.8839464,1.9393144,1.3727344,0.09101157
154,0.13421312,0.058326535,3.4164789,0.06387677,0.5984615,0.08895501,0.2649355,0.71750075,0.12566367,0.057043478,1.4698347,2.1766732
155,0.016275719,0.023611432,0.15894221,0.14995655,0.55543286,0.94090176,0.99025023,0.032564726,1.6770833,0.7210158,0.081649676,2.1956234
156,0.008549659,0.005115426,0.385297,0.08746019,1.0500938,1.076977,0.018899005,0.017397184,2.1555355,0.22985646,0.7127079,0.11882508
157,0.05722506,0.027016487,0.13929084,0.72364825,0.031265818,1.7625892,1.160283,0.6208422,0.03895317,0.077534795,0.8322411,2.0113754
158,0.027619513,0.03612479,1.8240275,3.0312214,0.4390888,0.4443578,0.1199744,0.07653231,1.156761,0.23281705,0.5418416,1.3525751
159,0.044709146,0.21383916,0.5997534,0.12155004,2.9015489,0.71781677,0.113482796,0.7998469,0.3888038,1.5665566,0.050667286,0.024148164
160,0.018088108,0.017151082,1.0624834,0.17503573,0.023003854,4.0253057,1.2449428,0.029451678,0.31822833,0.09696714,0.056023538,0.8404532
161,0.05505774,0.12536687,1.7969546,0.10876714,0.6511806,0.16877323,0.110634685,0.26403105,0.33747324,0.021208331,1.2709526,0.717772
162,0.29712787,0.028802378,1.2203888,2.7635584,1.3154057,0.3283208,1.8228376,0.314416,0.51266074,0.93282497,2.0488439,0.97408754
163,0.012012896,0.006635211,3.490665,1.0780632,0.9935631,0.057832688,1.2621176,0.08772478,0.051003188,1.1723015,0.022036402,0.004504296
164,0.17640768,0.031996034,0.08356263,0.65834856,0.38239333,1.6091143,0.02793106,0.9181292,0.030809393,1.9166797,1.1524054,0.7094181
165,0.12999892,0.016372144,0.07930967,0.2854317,0.0161589,0.821802,2.5736654,0.05809385,1.1664867,0.10845821,0.19523838,0.82570064
166,0.027205078,0.046678435,0.5166862,0.053427078,0.76890266,1.0477747,1.3304237,0.044306163,1.7166429,0.08547033,0.9199712,1.2528232
167,0.0081411945,0.0028954218,0.876117,0.029005261,3.1322486,2.877594,0.19982165,1.3826171,0.02031619,2.4988637,0.023314686,0.0014123224
168,0.023588229,0.0022490956,2.1905396,0.47925767,2.327915,0.21047708,2.1807783,0.4078315,0.06502838,0.053437136,3.72121,0.0014459296
169,0.04504896,0.25794035,0.6277064,0.45825902,1.3240769,2.9319518,0.22373675,0.11821093,0.11858557,0.448351,2.5642107,3.6793914
170,0.020893395,0.6196217,0.25464976,0.12718666,0.24575184,1.0000765,0.20909035,1.2252715,0.13144796,1.0644343,3.320674,1.0528034
171,0.0067354664,0.001426408,2.2553031,0.043630555,0.7620723,0.66592324,3.5407932,1.8000655,0.02820474,1.3617951,0.016864967,0.00094013696
172,0.03134581,0.09939991,1.6204766,1.4304084,1.1130466,0.9453941,1.0431218,0.10505901,0.17699021,1.8537956,0.3285221,1.3827943
173,0.021462435,0.015519565,0.37396172,0.10033108,0.9594519,0.88500637,0.008413747,0.78522974,0.8767276,0.74596775,3.3279045,0.6042155
174,0.040803052,0.018622648,0.41815516,2.4717274,1.5791507,0.2284158,0.00848166,1.2628292,0.029115858,2.3686898,0.12945193,0.06363226
175,0.118578486,0.020849012,0.03792386,0.058467668,0.012956061,0.3277972,0.81040174,1.4877284,1.3218457,1.1524671,0.58915967,0.7572039
176,0.014945497,0.02916379,0.24379677,0.48261517,0.017957408,0.097796716,2.5506012,0.5819382,0.5600995,0.038293213,1.1410459,1.3070174
177,0.22325069,0.06164985,0.61097246,2.0634189,1.916743,0.28468016,0.0743279,0.15046783,1.4705471,0.03517296,0.22388436,0.15449971
178,0.009022307,0.0017767666,0.5839648,0.62272656,3.1805484,4.439003,0.01754077,0.36242202,0.4022965,0.030495062,0.25039476,0.001443827
179,0.3000656,0.32428592,0.09544526,0.5518525,0.09754963,4.1553793,0.022078037,0.7806931,0.020107822,0.03094122,3.3650951,0.4154881
180,0.013268547,0.010830152,0.21396646,0.85814124,0.017788384,1.6510288,0.019179322,0.87400913,1.102074,0.7205217,2.0024729,0.27345103
181,0.06515209,0.06407063,1.8500872,1.0543996,0.051613167,1.9437718,0.75836545,0.7713799,0.058790434,0.32262567,0.72696733,0.64152
