restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,0,0,0,0]",True,objective_patience,902,-4004748.124420166,-1672901.8500061035,-69291.72998046875,-5746941.704406738,[],1334.8905651140012,902,53.9574089050293,903,True
1,"[20260822,0,0,0,1]",True,objective_patience,886,-4004776.66607666,-1672926.260848999,-69260.47944641113,-5746963.40637207,[],1321.4168677950001,886,68.84512329101562,887,False
2,"[20260822,0,0,0,2]",True,objective_patience,930,-4004766.7999572754,-1672905.2361984253,-69278.25148010254,-5746950.287635803,[],1379.486959611997,930,40.0621452331543,931,False
