restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,307,0,0]",True,objective_patience,415,-7384664.69140625,-5315197.462890625,-47284.96533203125,-12747147.119628906,[],241.46605978696607,415,11.993824005126953,416,False
1,"[20260822,1103,307,0,1]",True,objective_patience,496,-7384640.25,-5315199.966796875,-47305.1572265625,-12747145.374023438,[],286.4583370820037,496,11.105535507202148,497,True
2,"[20260822,1103,307,0,2]",True,objective_patience,452,-7384700.4609375,-5315207.947265625,-47252.79833984375,-12747161.206542969,[],260.7379401169601,452,14.50295639038086,453,False
