spot_id,CD14 Mono,CD4 Naive,CD8 Naive
spot_0000,2.4298999309539795,2.6770100593566895,2.610245943069458
spot_0001,5.260830879211426,1.3405934572219849,3.469851493835449
spot_0002,2.3538436889648438,2.945723056793213,2.8917758464813232
spot_0003,1.2348917722702026,7.023875713348389,3.2324488162994385
spot_0004,0.3251704275608063,3.3924715518951416,4.290797233581543
spot_0005,6.41477108001709,1.2150256633758545,4.810757160186768
spot_0006,2.237360954284668,1.6071208715438843,3.098724603652954
spot_0007,8.094503402709961,3.5156733989715576,2.6191861629486084
spot_0008,2.3319947719573975,2.791672468185425,4.320812702178955
spot_0009,3.7376437187194824,0.9404400587081909,1.321510672569275
spot_0010,2.9143362045288086,1.9262194633483887,2.1605594158172607
spot_0011,3.5808353424072266,2.3983917236328125,3.3751449584960938
spot_0012,1.1842622756958008,2.9451653957366943,2.239413022994995
spot_0013,1.1703215837478638,4.413539409637451,0.4286028742790222
spot_0014,4.946062088012695,1.1432217359542847,2.648958206176758
spot_0015,4.682538032531738,1.845168948173523,4.418160438537598
spot_0016,3.7339272499084473,6.0296196937561035,7.8497467041015625
spot_0017,1.6776031255722046,0.8942490220069885,2.7534093856811523
spot_0018,3.86220383644104,5.622616767883301,4.070417404174805
spot_0019,4.266904830932617,2.3561530113220215,4.064845085144043
spot_0020,4.166999816894531,1.9171568155288696,6.786581039428711
spot_0021,3.359990119934082,1.205064296722412,2.059793710708618
spot_0022,2.125518560409546,2.949586868286133,4.312706470489502
spot_0023,4.202569484710693,2.8273487091064453,3.315495729446411
spot_0024,2.888303756713867,1.8192744255065918,2.4501025676727295
spot_0025,0.018153827637434006,4.363815784454346,4.342750072479248
spot_0026,5.024175643920898,4.588048934936523,1.4973379373550415
spot_0027,3.273852825164795,5.829212665557861,2.8727567195892334
spot_0028,2.180297613143921,2.2779488563537598,1.481181025505066
spot_0029,6.038280487060547,1.0060690641403198,5.020108222961426
spot_0030,4.942683219909668,2.6515159606933594,2.233654260635376
spot_0031,2.050173282623291,6.07509708404541,4.520130634307861
spot_0032,4.0816521644592285,4.848223686218262,2.767411470413208
spot_0033,2.07576847076416,3.5906503200531006,3.47456955909729
spot_0034,8.71255111694336,3.3309922218322754,2.271430492401123
spot_0035,1.6618012189865112,4.111097812652588,3.182403802871704
spot_0036,0.011869494803249836,2.1917428970336914,4.803606986999512
spot_0037,3.750223398208618,2.576078414916992,2.7091431617736816
spot_0038,1.965459942817688,1.7984931468963623,1.1418553590774536
spot_0039,1.6079720258712769,2.598109722137451,5.022472858428955
spot_0040,5.233946800231934,3.5815200805664062,5.014943599700928
spot_0041,2.269425392150879,2.486889362335205,0.4721125066280365
spot_0042,1.4296338558197021,0.810309648513794,2.004748582839966
spot_0043,2.0968899726867676,4.1759514808654785,3.398151159286499
