component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,4105465.0,5120000.0,35165046.0,34662747.225965135,502298.7740348652,14227838.268303106,78602174.37080042,2.7788746617779503,3.9181611990571494
shape_bin,short,fragment_length_lt_100,5120000,,,18998049.0,18746963.776977774,251085.22302222624,10262756.026546346,41848784.04359736,2.0044445364348333,2.8589492184218854
shape_bin,long,fragment_length_ge_100,5120000,,,16166997.0,15915783.448987339,251213.5510126613,9187009.96128752,32164528.44059691,1.794337883063969,2.506418652391113
