,Adipocyte,Atrial Cardiomyocyte,Endothelial cell,Fibroblast,Lymphatic Endothelial cell,Lymphoid,Mast cell,Mesothelial cell,Mural cell,Myeloid,Neural cell,Ventricular Cardiomyocyte
0,1.777775e-05,1.3720805e-05,0.17088348,9.393039e-06,1.916246e-05,0.18897621,0.039184086,0.22065668,1.3179895e-05,3.6788897e-05,0.25343803,0.12675151
1,1.6376172e-05,1.0954136e-05,0.1476085,7.715392e-06,1.6061884e-05,0.20229484,0.020920502,0.2536641,1.1432056e-05,3.2320087e-05,0.29342142,0.08199573
2,2.4153405e-05,1.727928e-05,0.23229061,1.1979454e-05,2.3017812e-05,0.17279871,0.03861821,0.16746292,1.5488786e-05,4.289578e-05,0.1899369,0.19875789
3,2.7771379e-05,2.3062319e-05,0.11216035,1.2907904e-05,2.0574189e-05,0.16449594,0.011030661,0.12960944,1.6365173e-05,3.8314367e-05,0.23291188,0.3496527
4,3.18385e-05,2.6348014e-05,0.062676474,1.39754075e-05,2.083965e-05,0.15175456,0.008869351,0.092585705,1.7491107e-05,3.9816143e-05,0.2236159,0.46034777
5,2.8908747e-05,1.9173192e-05,0.32172206,1.6681513e-05,3.9147402e-05,0.1953911,0.057530772,0.23426716,2.46499e-05,7.233195e-05,0.16602248,0.024865484
6,1.9685887e-05,1.302072e-05,0.164821,1.0565859e-05,2.4814888e-05,0.20699994,0.044851746,0.28521296,1.6712997e-05,4.8625163e-05,0.26686102,0.031119905
7,2.0482354e-05,1.591533e-05,0.16250445,9.887128e-06,1.7959575e-05,0.1846825,0.020511279,0.181905,1.37073375e-05,3.3760214e-05,0.24334788,0.20693716
8,2.4246898e-05,1.6963926e-05,0.26400426,1.3633557e-05,3.1935855e-05,0.20470403,0.040550698,0.26473534,2.0642652e-05,6.033457e-05,0.20274095,0.023097008
9,2.7863189e-05,2.0627802e-05,0.1628225,1.4025397e-05,2.6617503e-05,0.16445561,0.059543364,0.14599052,1.8001945e-05,4.8110705e-05,0.19099467,0.27603817
10,1.927116e-05,1.4412216e-05,0.21025503,9.944217e-06,2.0262547e-05,0.1908773,0.035023402,0.20497644,1.3733917e-05,3.817533e-05,0.22048038,0.13827169
11,1.7808257e-05,1.3125882e-05,0.14669614,9.425856e-06,2.098219e-05,0.19168104,0.059229586,0.23174258,1.38813075e-05,3.8531485e-05,0.25901413,0.11152272
12,2.4662146e-05,1.7304183e-05,0.22969252,1.1771259e-05,2.2608745e-05,0.17860717,0.029774426,0.17213213,1.5599757e-05,4.1784613e-05,0.19578229,0.19387777
13,2.1279566e-05,1.558742e-05,0.25155807,1.1725496e-05,2.6620319e-05,0.20541783,0.034280155,0.2520222,1.7392735e-05,4.8511058e-05,0.21110302,0.04547762
14,2.1115322e-05,1.4569226e-05,0.25696126,1.0534921e-05,2.1849333e-05,0.19490384,0.031825054,0.19976716,1.4611207e-05,4.041953e-05,0.19396436,0.122455135
15,1.9647065e-05,1.386996e-05,0.1872626,1.0518487e-05,2.4541516e-05,0.2130743,0.042223856,0.27015525,1.6431186e-05,4.741416e-05,0.24269253,0.044459093
16,2.2317965e-05,1.6626735e-05,0.22610906,1.2167432e-05,2.5286334e-05,0.1675744,0.08214037,0.1711891,1.5673457e-05,4.5901234e-05,0.1811189,0.1717302
17,1.9893927e-05,1.2626239e-05,0.08153306,1.1122466e-05,2.529503e-05,0.18587947,0.21500507,0.15171987,1.6374188e-05,4.2115244e-05,0.17715852,0.18857656
