component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3864580.0,5120000.0,33770193.0,33326189.544792674,444003.4552073255,13563949.705135997,76005158.08275792,2.6492089267843744,3.852889492061595
shape_bin,short,fragment_length_lt_100,5120000,,,18224373.0,17986476.061566383,237896.93843361735,9697192.803391773,40211144.0597559,1.8939829694124557,2.802452332185344
shape_bin,mono,fragment_length_100_249,5120000,,,11102356.0,10969422.641812334,132933.35818766616,7484234.723135548,22928809.394390035,1.4617645943624116,2.1161954269022045
shape_bin,long,fragment_length_ge_250,5120000,,,4443464.0,4370290.841413955,73173.1585860448,4217808.642934696,7580965.483117382,0.8237907505731827,1.2168226333041983
