restart_index,seed_tuple,converged,stopping_reason,steps,count_log_likelihood,shape_log_likelihood,abundance_log_prior,total_log_objective,nonfinite_events,runtime_seconds,best_step,final_gradient_norm,history_rows,selected
0,"[20260822,1103,401,0,0]",True,objective_patience,312,-12711082.3984375,-13451337.4375,-37523.674072265625,-26199943.510009766,[],185.67385515399656,312,15.346810340881348,313,False
1,"[20260822,1103,401,0,1]",True,objective_patience,406,-12711077.38671875,-13451358.58203125,-37524.15283203125,-26199960.12158203,[],240.87392137999996,406,46.10877990722656,407,False
2,"[20260822,1103,401,0,2]",True,objective_patience,476,-12711025.171875,-13451342.6171875,-37561.30029296875,-26199929.08935547,[],282.06728236899653,476,51.68137741088867,477,True
