component,bin_name,layer_name,entries,observed_nonzero_entries,expected_positive_entries,observed_total,expected_total,residual_total,absolute_error_sum,squared_error_sum,mean_absolute_error,root_mean_squared_error
total_count,,,5120000,3775898.0,5120000.0,17582631.0,17684545.471364953,-101914.47136495262,8568464.691466907,28438860.668134082,1.6735282600521302,2.3567912453683584
shape_bin,short,fragment_length_lt_100,5120000,,,9498023.0,9560528.716163117,-62505.71616311744,6146143.355808246,15213507.68589116,1.200418624181298,1.7237715103518265
shape_bin,mono,fragment_length_100_249,5120000,,,5783262.0,5817683.15579888,-34421.15579888038,4735124.108890891,8838279.618429888,0.9248289275177521,1.313859386682832
shape_bin,long,fragment_length_ge_250,5120000,,,2301346.0,2306333.599402957,-4987.59940295713,2650255.955832164,3114533.798864124,0.5176281163734695,0.7799406276061334
