spot_id,CD14 Mono,CD4 Naive,CD8 Naive,CD4 TCM,CD16 Mono,NK,CD8 TEM_1,CD8 TEM_2,Intermediate B,Memory B,CD4 TEM,cDC,Treg,gdT,MAIT,Naive B
spot_0000,0.21816194035334646,0.1001630550284749,0.248192805512187,0.08976459407417352,0.042453327986020854,0.0035823001071253113,0.021704556339012297,0.0040167409216815084,0.02973724319941112,0.06740104350953878,0.012470218929556387,0.07503667303422552,0.05882126365431232,0.004632845578366793,0.007237848611665946,0.016623543160901266
spot_0001,0.01319526519861142,0.05733036875878202,0.20679194343241375,0.027668304323479147,0.06366848076155454,0.11375893775451194,0.08645225579720274,0.016613755084460856,0.11990243486559511,0.0736304606646569,0.011138688787836623,0.0039656336606717045,0.0517040351304036,0.017305845774460992,0.011458742706514403,0.12541484729884425
spot_0002,0.20779172740904886,0.03242475983036758,0.014359749526231702,0.21939383908072382,0.18331966792979504,0.01580317562969736,0.07453284930759337,0.035131765114496886,0.003422414512495976,0.0034328273738941694,0.023358244941718266,0.03709163751963392,0.05946415402493416,0.02111341054503639,0.06633024232316033,0.003029534931172166
spot_0003,0.06372195632766071,0.3849025769844327,0.1824620895880676,0.18133587042351776,0.0754657325973633,0.010900797527969614,0.0076285035088235476,0.025475340918171347,0.0008987446713485727,0.0008978708059191653,0.02492915235137037,0.0024974461645672517,0.027762543234408178,0.005233739637170642,0.0049061534682494565,0.0009814817909597757
spot_0004,0.027045242104342983,0.13510175362080754,0.08491045036793815,0.13961533045657543,0.1380666540146881,0.06326410652682507,0.04462584995656109,0.05420381299171547,0.043603071633293515,0.05777901405704576,0.04731655474838117,0.004315974907733033,0.08004351663293668,0.039974384547225815,0.0074529571470983635,0.03268132628683184
spot_0005,0.08040632330186409,0.07707681863815422,0.24189909446101143,0.014896780364059599,0.022326605079506397,0.1546640245693744,0.03124776505900133,0.0515062541676892,0.04453863097633546,0.11813627836505404,0.007437651444867357,0.012792921210221492,0.029993237112585478,0.055999803654215884,0.03858394566440446,0.01849386593165517
spot_0006,0.026265060399943047,0.23216158407807141,0.1264222343413901,0.04458312067239902,0.00873711651068551,0.132751567950997,0.012847711601892454,0.03782608021423556,0.0876419092829798,0.060813222688147234,0.10477050490974606,0.027668732058220975,0.0315803798832421,0.03281212083304143,0.023772187275692164,0.009346467299316139
spot_0007,0.005357227696449389,0.22911129661423238,0.2283142867129024,0.041217303417080034,0.11926801432295507,0.0022066457908371745,0.005800962455136964,0.004068372847901561,0.09603036512278766,0.046896194685221985,0.010965926899905548,0.003342223117949623,0.08399142295819982,0.002846715426095965,0.002531372190560314,0.11805166974178409
spot_0008,0.2948109189996706,0.2635075521550431,0.08115436912789468,0.11765807325744579,0.027572565829889917,0.005332967906380662,0.011722050714026091,0.02013092732774531,0.021192467478278108,0.005366635726297792,0.07388396869359953,0.013887657324486173,0.0293228911100704,0.006069858360762992,0.012859222922409111,0.015527873065999735
spot_0009,0.3520840098085114,0.24676237293366585,0.13385641603758325,0.026240050328547405,0.04629358208340652,0.011467888594351723,0.009675060689459437,0.01158127877428533,0.03921105657307437,0.02027256706699799,0.030295061006074885,0.03357882856541467,0.015216142725463127,0.00786753806294481,0.009283887407181298,0.006314259343037894
spot_0010,0.670437784211114,0.06262524594729414,0.06708266772153719,0.014797644762999128,0.019424276814124737,0.01765320129954746,0.010637107072995537,0.005665592538505672,0.001999380156709776,0.00273773265669504,0.005094447883326929,0.06544616784460053,0.04590281625888072,0.004480317062276643,0.0039021735144093876,0.0021134442549830984
spot_0011,0.09076824176690493,0.5061415121074911,0.2785268477486316,0.053864685914949716,0.010800811681310703,0.0029686112751817887,0.008486589216213892,0.0033678217731331187,0.0013791201695624732,0.0017916450716979869,0.00588989270524209,0.0038574077062668386,0.02516799954320453,0.0027846252550291985,0.002634584000108231,0.0015696040650718037
spot_0012,0.351403238889085,0.17188783811162403,0.27597833763472407,0.03576754926629497,0.013521988530264477,0.003587718574930709,0.005824889860615102,0.004562294301359407,0.003516477758443755,0.003471506322124845,0.024277934006609422,0.008442414472705448,0.08402718738664364,0.004306711659655472,0.0060342825456175106,0.0033896306793022002
spot_0013,0.23772913609198482,0.07731727087038417,0.12893670084807765,0.15822232597774438,0.05022471973345727,0.07788598419608303,0.02252562969239918,0.01738217117206384,0.06813855408538226,0.03486817029751884,0.07664254331851598,0.0049302283828111405,0.013403267677130978,0.009138960861848051,0.009701340115229936,0.01295299667936847
spot_0014,0.28350652482113436,0.15208029377204527,0.15903810059924545,0.1875565002381688,0.006007692984394105,0.003999217028877115,0.005600673580129453,0.0035740259303015175,0.03639847502248755,0.010397500782325386,0.08515503752947474,0.009716660354179788,0.023812259138131706,0.003582656553483189,0.013023694832961973,0.01655068683265961
spot_0015,0.1940324650482321,0.3629902109318382,0.21764668972479145,0.092770151883185,0.03622181055053324,0.0024873700480624447,0.00602933198556512,0.0030227048500895736,0.0013401673627384122,0.0016152317604865565,0.03693954593194416,0.003824580776289905,0.03365057372681567,0.0023329361219428615,0.0038712795144702095,0.0012249497830150884
spot_0016,0.4788789849881531,0.24850783455973938,0.012033208867067975,0.04867483473577871,0.03709635306192318,0.004043053467087779,0.00704713806158932,0.003230342146543754,0.041809269660663645,0.02809891470655293,0.014940277422246925,0.010597321089996692,0.015092748153197439,0.00357050334487014,0.004608918282219716,0.04177029745236934
spot_0017,0.3757636662664286,0.19459250747572318,0.10737201190471816,0.05444453131632587,0.023772793608670982,0.018667129991048182,0.09994305397870706,0.028678743611175655,0.0013955698128674122,0.0016543159786375685,0.011002252989887818,0.00553903836963859,0.028301592885937553,0.013567821344045262,0.03388129256233216,0.0014236779038559716
spot_0018,0.33657381630637034,0.013993510599005509,0.009254041138796354,0.0905284444807022,0.06449675196950627,0.13701870779581193,0.02739582026816401,0.03294556271350987,0.04692367755807226,0.012467457344236826,0.042818047829818386,0.033510618575424,0.06983181639950843,0.05914181785347963,0.0060898742380377695,0.017010034929556238
spot_0019,0.6557785997515727,0.0029286716000930238,0.00255591007465127,0.002590225743049758,0.05029097188543026,0.002221848906438344,0.002313092826943955,0.0021361508697966087,0.07829787790652758,0.1062503941256837,0.002097766922854698,0.06006861498893215,0.003138802333985941,0.0019880912071524016,0.0016880927839047317,0.025654888072982867
spot_0020,0.06706113544078147,0.17251814454615574,0.4109270007253974,0.13165612660064346,0.005056792796886944,0.022053859964894198,0.05900636522667132,0.04508293402615449,0.0019834889261812496,0.0019313142970945533,0.026810921684845262,0.0029892465697435107,0.012089859352997358,0.02288523274312811,0.01620750238379954,0.0017400747146253635
spot_0021,0.21448053354786853,0.24962913801967831,0.13992574991661175,0.02077605885219741,0.04135522935381798,0.06742898167956017,0.02202538581518091,0.015932979492985864,0.049991413425134246,0.012812227076980383,0.004977352057500943,0.0675748026506282,0.014602388165019289,0.036523282540293474,0.0029201828690853695,0.03904429453745719
spot_0022,0.45189386020099875,0.024056103947048116,0.026408534319946823,0.07817908928424384,0.01815873059997931,0.09891562990505694,0.05684930817817274,0.02184243325594099,0.004528099323541457,0.004948608232305127,0.04484588250361839,0.0057105681442253,0.0801811617028083,0.01552895353287006,0.06483410623790953,0.0031189306313343518
spot_0023,0.1507344857395155,0.07442079438345962,0.12741612798883137,0.2676552022095651,0.06237171701551123,0.027311120769591926,0.10732119349727533,0.021646329684721598,0.007516757651872976,0.03742919076760987,0.025332417415810916,0.013401108964219427,0.03381691888908028,0.02343605342007324,0.011243244748039507,0.008947336854822106
spot_0024,0.009633370508793251,0.3557239038770202,0.17285923243534723,0.15112436970832938,0.022185461335350234,0.003812916666663918,0.008988823125333688,0.005781663344962437,0.004356734014475822,0.006252554986893419,0.08945903765388938,0.1088746456513667,0.0434242074445417,0.005234312991504208,0.009317145682256283,0.0029716205732721506
spot_0025,0.09617831635006212,0.07590492213656556,0.11935886213510878,0.27130460839197335,0.007314803658969511,0.050159344461639555,0.10695581294402831,0.04694689112988587,0.001825363970310336,0.0017663501234726692,0.05044792477968145,0.009692151270715491,0.03529997105753507,0.03665605512503258,0.08798211551802525,0.002206506946994104
spot_0026,0.33353986638689137,0.15270909211105574,0.09786709760226106,0.07210944243027272,0.04343686457668369,0.011979684749648572,0.03652340161215506,0.06123039875394148,0.0020844976314449734,0.00237253176506103,0.034058007534710596,0.018294689263768267,0.014485605646691024,0.03880038100342946,0.07871339822646004,0.0017950407055249164
