,q05cell_abundance_w_sf_endothelial cell,q05cell_abundance_w_sf_astrocyte,q05cell_abundance_w_sf_oligodendrocyte,q05cell_abundance_w_sf_microglial cell,q05cell_abundance_w_sf_vascular associated smooth muscle cell,q05cell_abundance_w_sf_inhibitory interneuron,q05cell_abundance_w_sf_pericyte,q05cell_abundance_w_sf_glutamatergic neuron,q05cell_abundance_w_sf_radial glial cell,q05cell_abundance_w_sf_oligodendrocyte precursor cell,q05cell_abundance_w_sf_neural progenitor cell,q05cell_abundance_w_sf_medial ganglionic eminence derived interneuron,q05cell_abundance_w_sf_caudal ganglionic eminence derived interneuron
0,9.748039919941221e-05,0.003412913845386356,0.0013908666558563709,0.00011160273497807794,0.0002646683919010684,5.245584273338318,0.00034110389096895236,0.0025086082401685416,0.004944595438428223,1.9064697742462158,0.05130431912839413,0.001416474487632513,0.001192552159773186
1,0.0009750879980856553,0.0021911436808295546,0.004992602951824665,0.0004007605835795403,0.005534589127637446,1.163435584306717,0.0006154128204798326,4.29484920501709,0.00309069404611364,1.9987625420093535,0.02124782158061862,0.30950411707162856,0.30879725366830824
2,0.00024453257283312273,0.13689966276288032,0.004820784460753203,0.00014753225623280743,0.005087072006426751,4.03566529750824,0.000429478578735143,0.21323705911636354,0.003333029116038233,1.8706849038600921,0.21847471371293067,0.0071741919033229355,0.0018035295943263918
3,0.006466935225762427,0.07815774418413639,0.0168617676012218,0.0014284849457908422,0.0017169488011859358,1.1747045993804932,0.0005622940312605351,2.0850772142410277,0.004958051885478198,2.8574079990386965,0.05003969240933657,0.12955333143472672,0.3238168492913246
4,0.002361310343258083,0.018394005950540304,0.002562560536898673,0.0011953508481383323,0.004539682762697339,0.06328691728413105,0.006969964364543557,2.8717714667320253,0.005791225144639612,4.23222165107727,0.2638189375400543,0.16921923235058783,0.04115835260599852
5,0.00018689014832489194,0.005867806542664767,0.35210086554288866,0.005291820177808404,0.08170072324573993,3.024854063987732,0.002587529271841049,1.6381015837192536,0.003000746271573007,1.6378100097179413,0.024230643454939128,0.01688695717602968,0.05154860634356737
6,0.0004752787703182548,0.0005992445512674749,0.006881922646425664,0.00013774615435977467,0.00044222894357517364,3.2675698161125184,0.0018224588653538377,4.464325904846191,0.0018033249536529184,0.0003176114594680257,0.5485457092523575,0.04296952113509178,0.040743706934154036
7,0.0003792764386162162,0.00018356515065534043,0.0013245491194538773,1.0630518674850464,0.00012168889625172597,0.003692901006434113,3.1801244585949465e-05,1.8180255651474,0.020280628558248283,0.748348793387413,0.016345763765275478,1.300407999753952,0.004545639734715223
8,0.00034764865558827295,0.011780867027118802,0.000979013682808727,0.00010840952090802602,0.007592274062335491,1.557749366760254,0.0004395422583911568,0.1320925809442997,0.4096543088555336,3.584229600429535,0.434814016520977,0.08991716802120209,0.02855099393054843
9,0.00013395662244874984,0.0006110848276875913,0.0005794327036710456,0.0004665983171435073,0.0006113929674029351,0.008443549461662769,0.0004221935974783265,3.8864277482032774,0.02353808544576168,1.132581388950348,0.00904972143471241,0.9710307836532592,0.014390711346641183
