,endothelial cell,astrocyte,oligodendrocyte,microglial cell,vascular associated smooth muscle cell,inhibitory interneuron,pericyte,glutamatergic neuron,radial glial cell,oligodendrocyte precursor cell,neural progenitor cell,medial ganglionic eminence derived interneuron,caudal ganglionic eminence derived interneuron
0,0.0015420227,0.43116882,2.54707e-06,0.00010302856,2.7497853e-07,0.014851207,1.4724629e-05,0.0028525514,0.033282667,0.0016514426,0.005119074,0.005911148,0.5035005
1,0.06537261,0.27442822,4.7055602e-07,0.00090716645,1.1150116e-07,0.01828262,0.002289911,0.18763003,0.07518714,0.22693105,0.006339938,0.0037580782,0.13887267
2,0.00021858422,0.30470684,2.2563094e-07,0.00047797483,1.8723355e-08,0.007799364,7.2536186e-06,0.014401302,0.105025806,0.3278415,0.15925124,0.0003858483,0.0798841
3,0.00146778,0.00048138123,1.1524951e-06,9.336903e-05,1.4002315e-07,0.109814,6.0964794e-05,0.06333439,0.0460725,0.0042222408,0.04629524,0.07667638,0.6514804
4,0.33508736,0.15498073,5.287996e-07,0.00017685376,9.479503e-08,0.007978016,0.00013748463,0.018111615,0.05311244,0.15749308,0.15814637,0.001369906,0.11340552
5,0.00026930825,0.05996029,1.3861755e-07,0.00093351863,7.560749e-09,0.0071129724,1.2370707e-05,0.032549225,0.09996306,0.23215327,0.42642298,0.00010862087,0.14051417
6,0.1522076,0.21720491,1.2283905e-06,0.0013198535,2.5185767e-07,0.05677657,0.0017348602,0.04987545,0.04274706,0.0029409842,0.10976944,0.04090067,0.32452112
7,0.74768615,0.00052973954,5.918627e-06,2.5547926e-05,8.658521e-07,0.008753835,0.00010641086,0.017314063,0.021212459,0.0018470393,0.14417961,0.0014595061,0.056878857
8,0.00092118845,0.27478242,1.1691934e-06,9.7802586e-05,1.5327821e-07,0.062415898,0.00016030441,0.006457473,0.054406468,0.14876896,0.017761385,0.01784755,0.4163792
9,0.3967161,0.22572115,2.1374965e-06,1.8198265e-06,3.5329182e-07,0.0061024353,2.2378701e-05,0.00046087182,0.008740544,0.0035997282,0.0029950992,0.0014451885,0.3541922
10,0.00041487138,0.00039210546,1.0454612e-07,9.815281e-05,6.027205e-09,0.0021395558,9.871763e-07,0.017120477,0.14989159,0.46108016,0.3652231,4.5916517e-05,0.0035929617
11,0.4101491,1.2132576e-05,1.1684197e-06,3.067424e-05,1.2161227e-07,0.050635774,0.0009211819,0.091804326,0.064678565,0.007412519,0.12980968,0.01051559,0.2340291
12,0.6137119,0.119996965,2.7558135e-06,0.00011425966,6.886104e-07,0.007591888,0.00026528147,0.030489542,0.020961737,0.11743267,0.08585079,0.0011586546,0.0024228005
13,0.37745902,0.3589931,1.3907062e-06,0.00060677715,1.8799601e-07,0.0041283434,5.023608e-05,0.012401927,0.02960495,0.0021559722,0.12993953,0.0016881652,0.08297032
14,0.0005068465,0.0010503544,1.09838666e-07,1.447683e-05,8.693484e-09,0.030064275,1.4494266e-05,0.033662383,0.12559108,0.4618576,0.15854147,0.0016874343,0.18700942
15,0.00022644243,0.2389813,2.1361126e-07,0.00014060421,2.1061137e-08,0.003999343,3.0670096e-06,0.011799218,0.10632777,0.46567944,0.16994394,0.00010862168,0.002789965
16,0.5391368,0.25096193,3.0510164e-06,1.3497169e-05,6.271079e-07,0.008208383,0.000120444085,0.002936392,0.010322048,0.0034992078,0.009368245,0.005467296,0.16996203
17,0.40412226,0.0002833388,8.02956e-07,1.1677211e-05,1.385761e-07,0.011658953,2.5321706e-05,0.04867071,0.08113025,0.25275868,0.04766187,0.011509451,0.14216655
18,0.0011968713,1.0514829e-05,4.083543e-07,0.0032528422,3.5063085e-08,0.17291172,0.00037462375,0.07869978,0.14554533,0.01713451,0.17304793,0.16042876,0.24739674
19,0.27311447,2.1481015e-05,1.3005332e-07,3.9322185e-06,1.3213457e-08,0.020399803,8.362806e-05,0.032734778,0.054353237,0.216932,0.1406506,0.0027282625,0.25897756
20,0.00012516446,0.39707574,1.1713691e-06,0.08370783,7.8154926e-08,0.028935084,7.4571595e-05,0.05175959,0.05823983,0.0006288956,0.22951524,0.0024775765,0.1474592
21,0.12031387,0.19439098,7.0051766e-07,0.0024407913,1.479865e-07,0.014282049,0.0008869613,0.11809361,0.04768364,0.21438695,0.003797534,0.0075830985,0.27613962
22,0.00076408964,0.001790012,1.1617134e-07,8.844074e-06,1.093733e-08,0.035658576,1.7214554e-05,0.034036666,0.098835506,0.40537536,0.14148736,0.00565678,0.27636945
23,0.18726742,0.210954,1.2163969e-06,0.0001795977,2.3139962e-07,0.040716574,0.00038266575,0.034243505,0.026203891,0.002057415,0.09236752,0.018023064,0.3876029
24,0.00039539713,5.097351e-05,9.8929284e-08,4.2319596e-05,4.92773e-09,0.030144444,1.8936125e-05,0.072572336,0.1072285,0.21463814,0.29093066,0.0038704732,0.28010777
25,0.0047398824,0.03011001,1.2212344e-06,5.0117418e-05,1.6355601e-07,0.081867866,0.00014171378,0.053696085,0.050702676,0.012881591,0.06941467,0.021806639,0.6745873
26,0.2881114,0.6112497,2.6252528e-06,5.465545e-05,6.1827717e-07,0.0015469994,3.7307338e-05,0.00074886286,0.0499719,0.0086669205,0.03255572,0.0018771624,0.0051762164
27,0.107546665,0.25095394,1.1315783e-06,0.00013629827,1.5390215e-07,0.028853698,0.00025866268,0.013165988,0.028319241,0.00031761843,0.15494077,0.0048262584,0.41067964
28,0.00058036286,0.7542853,2.6870293e-06,0.05162293,2.411123e-07,0.004853143,3.099786e-05,0.02321473,0.036437344,5.594377e-05,0.117405064,0.0011210153,0.010390291
29,0.1431974,0.5068362,1.5666429e-06,0.00024432596,3.4036972e-07,0.013683956,0.1877833,0.0020649116,0.02912678,0.00027076463,0.116262324,0.00033374465,0.00019446608
30,0.00027057846,0.5480442,2.9577956e-07,9.375959e-05,2.5677533e-08,0.0014729546,5.1558973e-06,0.0020578904,0.03158366,0.26280832,0.15189439,3.9148075e-05,0.0017296887
31,0.28549525,0.28030217,9.973638e-07,0.0005063746,1.4302694e-07,0.019738702,0.00031675873,0.026998498,0.031071788,0.0055658594,0.14318228,0.004450197,0.20237099
32,0.0003920107,0.31443572,1.7712868e-07,0.000221147,1.6550716e-08,0.002569246,2.9835574e-06,0.007544488,0.0879376,0.39349735,0.19026418,8.148189e-05,0.0030535613
33,0.3909308,0.20253809,1.0387329e-06,0.0004196181,1.9933815e-07,0.011506789,0.0012313729,0.051258437,0.031539436,0.117447376,0.11303941,0.0028637147,0.07722366
34,0.25693393,0.24535702,1.1065481e-06,0.0018634088,2.1914234e-07,0.025045091,0.00046674328,0.09643627,0.03122199,0.044393834,0.038368173,0.018951148,0.24096109
35,0.0003621039,0.2516677,2.1755836e-06,0.0020149092,2.1680157e-07,0.091613665,0.0004144041,0.049449764,0.087385535,0.0014883081,0.07158597,0.025388513,0.4186267
36,0.39950588,0.35601452,2.460646e-06,0.0017127102,4.822258e-07,0.009374494,0.00013089104,0.047627803,0.027984194,0.002946554,0.13192831,0.005325747,0.017445924
37,0.37329704,0.12052646,1.2006258e-06,4.5589557e-05,1.9859209e-07,0.01672097,0.00010344912,0.029536847,0.020346804,0.003441683,0.1506397,0.0023681985,0.2829718
38,0.0007758977,0.24614565,1.410738e-06,0.000169058,1.738969e-07,0.13064441,0.0014348687,0.0051121693,0.06616325,0.15310626,0.017710127,0.030803666,0.34793302
39,0.00034945784,0.31762052,1.7877171e-06,0.00087874994,1.5912873e-07,0.034526497,6.3338346e-05,0.031574946,0.034016006,0.0004393808,0.071934305,0.008638211,0.49995664
40,0.00025602325,4.878722e-05,6.490856e-08,7.3869836e-05,2.6353029e-09,0.017395284,1.6625874e-05,0.04914397,0.096774325,0.25536984,0.4014696,0.000545179,0.17890643
41,0.15432723,0.19434236,2.9662652e-07,0.00011515166,6.590989e-08,0.03791557,0.0020406533,0.014871782,0.10312355,0.31481418,0.11578121,0.0023373263,0.060330678
42,0.36675507,0.3117544,1.8452257e-06,1.3983014e-06,2.8693015e-07,0.009472544,7.621123e-05,0.00087317,0.016978323,0.0011270654,0.006088285,0.000790283,0.28608108
43,0.00044541265,0.21597984,3.851292e-07,4.2471875e-06,4.4865075e-08,0.021648828,1.0975798e-05,0.0014721447,0.10190708,0.38823253,0.005454933,0.0028363976,0.26200712
44,0.0002971072,0.26488447,1.098383e-06,0.00093965046,8.795836e-08,0.028586142,3.1534866e-05,0.046695508,0.046497907,0.0006065986,0.13441001,0.0070792655,0.4699706
45,0.00024476813,0.462556,1.404561e-06,0.020349441,1.0123136e-07,0.0239226,6.62272e-05,0.034801263,0.04758561,0.0006430127,0.122758344,0.005109152,0.2819621
46,0.00095582445,0.4744493,6.1526845e-07,2.37458e-05,6.420786e-08,0.013370419,3.187882e-05,0.0012896449,0.058948882,0.24007061,0.008314118,0.0014890404,0.20105581
47,0.00039951125,0.34883615,5.492729e-07,0.0013992077,7.574849e-08,0.012665976,1.4537491e-05,0.08603631,0.102388024,0.2491853,0.0070918095,0.0025549147,0.18942767
